"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",34,19080
"2",2,"Vielen Dank, Frau Kollegin Hajduk.","","","01",34,19080
"3",3," — Als nächster Redner hat der Kollege Olav Gutting, CDU/CSU-Fraktion, das Wort.","","","02",34,19080
"4",4," Olav Gutting:","","","03",34,19080
"5",5,"Herr Präsident! Werte Kolleginnen und Kollegen! Kollegin Tillmann hat ja vorhin schon über die Verwirrung berichtet, die der Antragswechsel bei der AfD über Nacht hier ausgelöst hat.","","","04",34,19080
"6",6," Ich will das nicht weiter ausbreiten.","","","05",34,19080
"7",7," Schwamm drüber! Aber was wirklich interessant ist, ist, dass mir nicht nur in der Bevölkerung,Olav Guttingsondern sowohl bei vielen Verbänden als auch unter den Kolleginnen und Kollegen hier im Plenum immer wieder Menschen begegnen, die noch nicht mitbekommen haben, dass wir das Thema „kalte Progression“ tatsächlich bereits vor langer Zeit nachhaltig angepackt und das Problem gelöst haben.","","","06",34,19080
"8",8," Das erste Mal war schon vor über sechs Jahren, noch zusammen mit Ihnen von der FDP in der letzten christlich-liberalen Koalition.","","","07",34,19080
"9",9," Da haben wir 2012 die Weichen gestellt, damit kalte Progression in Deutschland im Steuerrecht nicht mehr zu erkennen ist.","","","08",34,19080
"10",10," Wir haben 2012, dann 2014 und 2015 die kalte Progression beseitigt.","","","09",34,19080
"11",11," Wir haben festgeschrieben und beschlossen, dass die Bundesregierung alle zwei Jahre einen Steuerprogressionsbericht vorlegen muss, damit genau ausgewiesen wird, wie hoch die kalte Progression jeweils ist.","","","10",34,19080
"12",12," Diesen Beschluss habe ich 2012 mit vielen anderen Kollegen maßgeblich mit angeregt und forciert.","","","11",34,19080
"13",13," Damit können wir als Gesetzgeber immer wieder beim Einkommensteuertarif entsprechend nachsteuern und gestalten, so wie wir es gerade erst vor wenigen Wochen beim Familienentlastungsgesetz gemacht haben.","","","12",34,19080
"14",14," Übrigens haben wir mit diesem Familienentlastungsgesetz, mit dem wir eben auch die kalte Progression beseitigt haben, viel mehr getan, lieber Herr Gottschalk, als das Bundesverfassungsgericht und die Verfassung uns vorschreiben.","","","13",34,19080
"15",15," Wenn Sie hier der Regierung Robin-Hood-Manier ankreiden, dann muss ich sagen:","","","14",34,19080
"16",16," Wenn Sie nicht erkennen, was die Wahrheit ist, dann sind Sie Pinocchio.","","","15",34,19080
"17",17," Wir haben den Grundfreibetrag bei der Einkommensteuer angehoben.","","","16",34,19080
"18",18," Wir haben den Tarif nach rechts verschoben und damit den Ausgleich für die kalte Progression sichergestellt.","","","17",34,19080
"19",19," Ich will es noch einmal mit anderen Worten sagen — vielleicht auch zum Mitschreiben, damit das zukünftig auch jeder erkennen kann; dann wird es beim nächsten Mal auch nicht so peinlich —:","","","18",34,19080
"20",20," Mit den von uns getroffenen Maßnahmen gibt es auch in den Jahren 2019 und 2020 keine kalte Progression.","","","19",34,19080
"21",21," Wir haben hier auch keine heimliche Steuererhöhung.","","","20",34,19080
"22",22," Wenn man die Unkenntnis von manchen betrachtet, dann könnte man meinen, wir hätten hier eine heimliche Steuersenkung, die irgendwie noch gar nicht verinnerlicht ist, und das im Rahmen des Familienentlastungsgesetzes.","","","21",34,19080
"23",23," Das ist auch der große Unterschied zwischen unserem Weg und dem hier geforderten Tarif auf Rädern bei der Einkommensteuer.","","","22",34,19080
"24",24," Beim Tarif auf Rädern würde ja die Anpassung automatisiert.","","","23",34,19080
"25",25," Sie würde nachträglich immer wieder ohne Einwirkungen des Gesetzgebers erfolgen.","","","24",34,19080
"26",26," Aber das wollen wir nicht.","","","25",34,19080
"27",27," Wir wollen uns nicht mit einem Automatismus zufriedengeben, sondern wir wollen, dass der Gesetzgeber aktiv, proaktiv jeweils Vorsorge betreibt.","","","26",34,19080
"28",28," Durch die Verpflichtung der Bundesregierung, alle zwei Jahre einen Progressionsbericht vorzulegen, ist der Gesetzgeber immer wieder im Zugzwang, für den Steuerzahler tatig zu werden.","","","27",34,19080
"29",29,"Richtig ist auch — das nun zum Antrag der FDP -, dass durch die Anderungen beim Einkommensteuertarif in den letzten Jahrzehnten ein Mittelstandsbauch — besser gesagt:","","","28",34,19080
"30",30," ein Mittelstandsbuckel — entstanden ist.","","","29",34,19080
"31",31," Der Einkommensteuertarif hat tatsächlich einen Knick; er verläuft nicht durchgehend linear-progressiv.","","","30",34,19080
"32",32," Auf diesen Sachverhalt ist der Antrag der FDP gerichtet.","","","31",34,19080
"33",33," Der Titel ist ja sehr wohlklingend.","","","32",34,19080
"34",34," Das ist schöne Gesetzgebungslyrik.","","","33",34,19080
"35",35," Aber es ist richtig:","","","34",34,19080
"36",36," Einen Anknüpfungspunkt haben wir in dieser Debatte schon, auch bei der CDU/CSU.","","","35",34,19080
"37",37," Wir müssen darüber grundsätzlich diskutieren.","","","36",34,19080
"38",38," Wir alle kennen die Fälle aus den Betrieben, aus der Praxis.","","","37",34,19080
"39",39," Hochmotivierte Mitarbeiter kommen zum Chef und sagen:","","","38",34,19080
"40",40," Chef, wenn du mich brauchst, dann bin ich gerne da, dann arbeite ich auch mehr, und wenn es brennt, kommt ich auch am Samstag.","","","39",34,19080
"41",41," — Vier Wochen später kommen diese Mitarbeiter zum Chef und sagen:","","","40",34,19080
"42",42," Chef, guck dir mal meinen Lohnsteuerbescheid, meine Abrechnung an.","","","41",34,19080
"43",43," Guck dir mal an, was ich von dem, was ich hier mehr verdiene, netto herausbekomme.","","","42",34,19080
"44",44," — Dann war das der letzte Samstag, den dieser Mensch im Betrieb gearbeitet hat.","","","43",34,19080
"45",45," Denn er sagt sich:","","","44",34,19080
"46",46," Für 20 Euro mehr netto gehe ich nicht noch samstags in den Betrieb.","","","45",34,19080
"47",47," Es ist der Wunsch der Union, das Steuersystem hier leistungsfreundlicher zu machen.","","","46",34,19080
"48",48," Es ist uns ein Anliegen, den Mittelstandsbauch abzuflachen und den Spitzensteuersatz so zu verschieben, dass er eben nicht schon nahe dem Durchschnittseinkommen zu greifen beginnt.","","","47",34,19080
"49",49," In einer ersten Stufe wäre es denkbar, den Grenzsteuersatz für den Endpunkt der ersten Progressionszone von 24 auf 20 Prozent abzusenken und dadurch den Tarifverlauf abzuflachen.","","","48",34,19080
