"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",19,19125
"2",2," Herr Kollege, denken Sie bitte daran, dass Ihre Redezeit abgelaufen ist.","","","01",19,19125
"3",3,"Mario Mieruch:","","","02",19,19125
"4",4,"Danke.","","","03",19,19125
"5",5," Letzter Satz.","","","04",19,19125
"6",6," - Auch wenn wir heute keine Mauern mehr haben:","","","05",19,19125
"7",7," Es gibt wieder tiefe Graben und demnächst auch einen vor dem Bundestag.","","","06",19,19125
"8",8," Ich finde das sehr, sehr schade.","","","07",19,19125
"9",9,"Vielen Dank.","","","08",19,19125
"10",10,"Präsident Dr.
 Wolfgang ","","","09",19,19125
