"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",65,19125
"2",2," Vielen Dank, Lisa Badum.","","","01",65,19125
"3",3," — Nächster Redner:","","","02",65,19125
"4",4," für die SPD-Fraktion Timon Gremmels.","","","03",65,19125
"5",5," Timon Gremmels:","","","04",65,19125
"6",6,"Sehr geehrte Frau Präsidentin! Meine sehr verehrten Damen und Herren! Es geht in dieser Debatte nicht um das Karma von Frau Badum oder der Grünen, sondern es geht darum, dass wir endlich CO; einen Preis geben.","","","05",65,19125
"7",7," Und das ist gut so, meine sehr verehrten Damen und Herren.","","","06",65,19125
"8",8," Herr Hilse, wir hatten am Mittwoch eine Anhörung im Umweltausschuss Sie haben einen Experten benannt.","","","07",65,19125
"9",9," Ich zitiere mal, was er gesagt hat:","","","08",65,19125
"10",10,"Seit 1915 sind mehr als 2 Millionen Immigranten nach Deutschland gekommen, die für 20 Millionen Tonnen CO; stehen, die sonst Deutschland nicht emittieren würde.","","","09",65,19125
"11",11,"Ehrlich gesagt:","","","10",65,19125
"12",12," Menschen ein CO>-Preisschild umzuhängen, erinnert mich an die schwärzeste, die braunste Zeit unserer Geschichte.","","","11",65,19125
"13",13," Schämen Sie sich für solche Experten! Schämen Sie sich für solche Aussagen, meine sehr verehrten Damen und Herren! Zurück zu den Grünen.","","","12",65,19125
"14",14," Ich sage Ihnen eines ganz deutlich:","","","13",65,19125
"15",15," Erinnern wir uns mal an die Jamaika-Sondierungs Timon Gremmels verhandlungen und an das, was Sie dort herausbekommen haben.","","","14",65,19125
"16",16," — Ja, jetzt winken Sie ab, Frau Badum.","","","15",65,19125
"17",17," Das ist Quatsch.","","","16",65,19125
"18",18," Sie haben damals tiberhaupt nichts geliefert.","","","17",65,19125
"19",19," Sie sind in diesem Bereich blank gewesen.","","","18",65,19125
"20",20," Sich jetzt hierhinzustellen und uns Vorwürfe zu machen, wir seien mal zu schnell, mal zu langsam, würden nicht genug tun, ist völlig falsch.","","","19",65,19125
"21",21," Das geht völlig an der Sache vorbei, meine sehr verehrten Damen und Herren.","","","20",65,19125
"22",22," Sie müssen mal sehen:","","","21",65,19125
"23",23," Ja, auch diese Große Koalition hatte am Anfang beim Thema CO,-Bepreisung ihre Probleme.","","","22",65,19125
"24",24," Im Koalitionsvertrag stand:","","","23",65,19125
"25",25," Wir wollen das irgendwann mal auf G-20-Ebene regeln.","","","24",65,19125
"26",26," liegt hier binnen eines Jahres ein Gesetzentwurf vor.","","","25",65,19125
"27",27," Das zeigt:","","","26",65,19125
"28",28," Wir sind handlungsfähig, und wir haben die richtigen Instrumente, meine sehr verehrten Damen und Herren.","","","27",65,19125
"29",29," Deswegen sage ich:","","","28",65,19125
"30",30," Vielen Dank, Svenja, für deine Beharrlichkeit.","","","29",65,19125
"31",31,"Ich sage auch:","","","30",65,19125
"32",32," Wir als Sozialdemokratie werden darauf achten, dass dieser CO,-Preis sozialverträglich ist.","","","31",65,19125
"33",33," Wir machen Bahnfahren billiger.","","","32",65,19125
"34",34," Wir schaffen eine Pendlerpauschale, Herr Beutin, die zeitlich befristet ist, bis 2026.","","","33",65,19125
"35",35,"me Kotting-Uhl [BÜNDNIS 90/DIE GRÜNEN]:","","","34",65,19125
"36",36," Für Besserverdienende!)Wir sorgen für eine Mobilitätsprämie für diejenigen, die nicht pendeln.","","","35",65,19125
"37",37," Wir schaffen einen Wohngeldzuschuss.","","","36",65,19125
"38",38," Wir senken die EEG-Umlage.","","","37",65,19125
"39",39," Wir haben Milliarden in die Bahn investiert.","","","38",65,19125
"40",40," Das zeigt:","","","39",65,19125
