"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",95,19136
"2",2,"Vielen Dank.","","","01",95,19136
"3",3," — Als Nächster spricht für die Fraktion Bündnis 90/Die Grünen der Kollege Konstantin von Notz.","","","02",95,19136
"4",4," Dr.","","","03",95,19136
"5",5," Konstantin von Notz:","","","04",95,19136
"6",6,"Herr Präsident! Liebe Kolleginnen und Kollegen! Meine sehr verehrten Damen und Herren! Seit Jahren ringen wir hier um das richtige Maß:","","","05",95,19136
"7",7," berechtigte Sicherheitsinteressen gegen den Schutz der Freiheitsrechte in unserer digitalisierten Welt.","","","06",95,19136
"8",8," Aber Sie, meine Damen und Herren von der Großen Koalition oder den Großen Koalitionen der letzten zehn Jahre, haben es noch nicht mal geschafft, die absoluten Grundlagen der Sicherheit in der digitalisierten Welt zu schaffen, und das sind die konsequente Verschlüsselung und ein konsequenter Schutz der intimsten Privatsphäre in der digitalisierten Welt.","","","07",95,19136
"9",9," Statt verpflichtender Ende-zu-Ende-Verschlüsselungen gab es die Vorratsdatenspeicherung.","","","08",95,19136
"10",10," Und wenn Sie sich schon so empören wie gerade, liebe SPD:","","","09",95,19136
"11",11," Fragen Sie mal Ihre Fachpolitikerin, die gerade Parteivorsitzende geworden ist! Da haben Sie fröhlich zugestimmt.","","","10",95,19136
"12",12," Bis heute haben wir keine klaren Standards zur Gewährleistung der Integrität digitaler Infrastrukturen und von Geräten des Internet of Things.","","","11",95,19136
"13",13," Stattdessen handeln Sie weiter mit Sicherheitslücken, die die Bürgerinnen und Bürger genauso wie die Unternehmen bedrohen, und das ist absolut inakzeptabel, meine Damen und Herren.","","","12",95,19136
"14",14," Jetzt legen Sie diesen Entwurf vor, Frau Ministerin:","","","13",95,19136
"15",15," die Ausweitung der Regelung im TKG zur Bestands- und Verkehrsdatenauskunft auf das Telemediengesetz, also im Zweifel auch auf Services zur Onlinepasswortverwaltung und vieles, vieles mehr.","","","14",95,19136
"16",16," Das ist der entscheidende Punkt.","","","15",95,19136
"17",17,"Das alles tun Sie unter dem Deckmantel des absolut wichtigen Kampfes gegen strafrechtlich relevanten Hass und Hetze im Netz.","","","16",95,19136
"18",18," Der Kampf ist richtig und wichtig.","","","17",95,19136
"19",19," Aber was bitte schön, Frau Ministerin, haben die Passwörter von 82 Millionen Bürgerinnen und Bürgern und die IP-Übermittlung bei Urheberrechtsverstößen — wohlgemerkt:","","","18",95,19136
"20",20," ohne Richtervorbehalt — mit dem notwendigen rechtsstaatlichen Kampf gegen diejenigen zu tun, die unsere Demokratie zersetzen wollen?Ich sage es Ihnen:","","","19",95,19136
"21",21," Gar nichts hat das damit zu tun.","","","20",95,19136
"22",22," Gerade in diesen Zeiten, liebe Kolleginnen und Kol legen der SPD, in denen Rechtsextreme, Feinde der Freiheit und Fans des Totalitären am Abriss unserer freiheit Dr.","","","21",95,19136
"23",23," Konstantin von Notzlich-demokratischen Grundordnung arbeiten, braucht es Entschlossenheit — das ist richtig —, aber es braucht eben auch Differenz und einen klaren rechtsstaatlichen Kompass.","","","22",95,19136
"24",24," Das alles fehlt diesen Plänen, und deswegen werden sie zwei Tage nach der Vorlage zu Recht auch schon als großer Lauschangriff im Netz bezeichnet, Frau Lambrecht.","","","23",95,19136
"25",25,"Dass man nun auch noch offensichtlich vorsätzlich die traditionelle Linie des Justizministeriums als bürgerrechtliches Korrektiv verlässt und selbst die Freiheitsrechte mit schleift, ist ein rechtsstaatlicher Dammbruch — das teile ich, Herr Kollege Thomae -—, und den machen wir nicht mit.","","","24",95,19136
"26",26," Viel zu lange haben Sie nichts gegen den ausufernden Hass und gegen demokratie- und staatszersetzende Hetze getan.","","","25",95,19136
"27",27," Dann kam, Frau Kollegin Högl, das halbgare NetzDG in der allerletzten Kurve der letzten Legislaturperiode, hier viel zu kurz beraten.","","","26",95,19136
"28",28," Dann haben Sie zwei Jahre lang die notwendige Überarbeitung liegen lassen.","","","27",95,19136
"29",29," Ich sage nur:","","","28",95,19136
"30",30," Put-back-Verfahren, Zustellungsbevollmächtigter und vergleichbare Transparenzberichte, alles liegen gelassen.","","","29",95,19136
"31",31," All das nehmen Sie hier nicht auf, sondern Sie schieben hier ein solches Trojanisches Pferd in den Raum.","","","30",95,19136
"32",32,"Aber in diesen Zeiten gilt:","","","31",95,19136
"33",33," Verlieren wir den Schutz unserer Freiheit im Digitalen, dann verlieren wir ihn in allen Lebensbereichen.","","","32",95,19136
"34",34," Deswegen können wir nur an Sie appellieren:","","","33",95,19136
"35",35," Nutzen Sie die kommenden hoffentlich ruhigen Tage, Frau Lambrecht! Gehen Sie in sich, und nehmen Sie diesen Referentenentwurf so zurück! Wenn ich die Diskrepanz zwischen dem im Rechtsausschuss heute Morgen und Ihrer Rede eben richtig wahrgenommen habe, arbeiten Sie schon ein bisschen daran.","","","34",95,19136
"36",36,"In diesem Sinne wünsche ich uns allen ein frohes Fest.","","","35",95,19136
"37",37," Vielen Dank.
 Vizepräsident Thomas ","","","36",95,19136
