"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",33,19084
"2",2,"Vielen Dank, Michael Theurer.","","","01",33,19084
"3",3," — Der letzte Redner in der Debatte zur nationalen Tourismusstrategie ist Dr.","","","02",33,19084
"4",4," Klaus-Peter Schulze für die CDU/CSU-Fraktion.","","","03",33,19084
"5",5," Dr.","","","04",33,19084
"6",6," Klaus-Peter Schulze:","","","05",33,19084
"7",7,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Meine sehr verehrten Damen und Herren! Wir haben im Koalitionsvertrag mit der SPD das erste Mal verankert, dass eine Tourismusstrategie auf den Weg gebracht werden soll.","","","06",33,19084
"8",8," Damit sind wir im Vergleich zu den vorangegangenen Legislaturperioden einen deutlichen Schritt vorangekommen.","","","07",33,19084
"9",9," Der zweite Punkt — das muss ich Ihnen zugestehen, liebe Kollegen von der FDP bzw.","","","08",33,19084
"10",10," von den Linken —:","","","09",33,19084
"11",11," Durch Ihren Antrag haben wir die Méglichkeit, dieses Thema in der Kernzeit zu diskutieren.","","","10",33,19084
"12",12," Dafür herzlichen Dank! Aber, Kollege Theurer, wenn Sie sagen, in den Hotels herrsche Zettelwirtschaft, zeigt sich, wie ich glaube, dass Sie lange nicht mehr im Hotel tibernachtet haben.","","","11",33,19084
"13",13," Da geht mittlerweile alles elektronisch und digital; denn dort ist die Digitalisierung schon angekommen.","","","12",33,19084
"14",14,"Zu dem Bashing, das der Staatssekretär hier erfahren musste, weil in Sachen Tourismusstrategie angeblich nichts passiert, frage ich Sie, Herr Münzenmaier:","","","13",33,19084
"15",15," Wo waren Sie am 3.","","","14",33,19084
"16",16," Dezember 2018, als der Tourismusbeirat des Wirtschaftsministeriums getagt hat und der Staatssekretär sechs Stunden mit den Fachleuten aus Deutschland diskutiert hat, wie wir die Tourismusstrategie gestalten? — Die Einladung habe ich auch rechtzeitig bekommen.","","","15",33,19084
"17",17,"Übrigens war ich der einzige Abgeordnete, der dort anwesend war.","","","16",33,19084
"18",18," Aber wichtige Dinge kann man dann auch einmal verlagern.","","","17",33,19084
"19",19,"Meine sehr verehrten Damen und Herren, kommen wir zu zwei Punkten, die für mich von großer Bedeutung sind, damit sie Bestandteil der Tourismusstrategie werden.","","","18",33,19084
"20",20,"Erstens.","","","19",33,19084
"21",21," Wir haben eine sehr gute Entwicklung des Tourismus in den großen Städten.","","","20",33,19084
"22",22," Wenn ich mir die Zahlen von 2017 ansehe, dann stelle ich fest, dass München und Leipzig ein Plus von 14 Prozent, Köln immerhin von 9 Prozent und Hamburg von 5 Prozent hatten.","","","21",33,19084
"23",23," Im ländlichen Raum sieht es nicht so aus.","","","22",33,19084
"24",24," Dort ist es deutlich schwieriger.","","","23",33,19084
"25",25," Die DZT, die wir in diesem Jahr erstmals mit mehr als 30 Millionen Euro unterstützen, hat im Jahr 2016 damit begonnen, den ländlichen Raum stärker zu bewerben.","","","24",33,19084
"26",26,"Ein guter Erfolg — das muss man sagen — war das Lutherjahr.","","","25",33,19084
"27",27," Dort hat die DZT international Werbung für Deutschland gemacht, insbesondere für die Lutherstadt Wittenberg.","","","26",33,19084
"28",28," Es war so, dass die Übernachtungszahlen in Sachsen-Anhalt um 14 Prozent angestiegen sind.","","","27",33,19084
"29",29," Ich denke, das ist ein gutes Ergebnis und wir können zufrieden sein, dass wir die DZT haben, die internationalDr.","","","28",33,19084
"30",30," Klaus-Peter Schulzeunterwegs ist.","","","29",33,19084
"31",31," Ich glaube, die Kollegen, die in Peking, Nordamerika und Osterreich unterwegs sind und für uns arbeiten, haben Beifall verdient.","","","30",33,19084
"32",32," dem Zusammenhang möchte ich noch einmal auf das Thema „ländlicher Raum“ zurückkommen.","","","31",33,19084
"33",33," Hier sind aus meiner Sicht große Potenziale zu heben, die sich teilweise sehr gut entwickelt haben.","","","32",33,19084
"34",34," Ich erinnere an unsere 16 Nationalparks.","","","33",33,19084
"35",35," Ich erinnere an die 16 Biosphärenreservate.","","","34",33,19084
"36",36," Hier gelingt es zunehmend besser, regionale Produkte, die von kleinen und mittelständischen Unternehmen erbracht werden, an den Touristen zu bringen.","","","35",33,19084
"37",37," Sie haben damit eine gute Umsatzentwicklung.","","","36",33,19084
"38",38," Auf dem Weg sollten wir zukünftig, unter anderem auch durch den Abbau von Bürokratie, die entsprechende Unterstützung geben.","","","37",33,19084
"39",39,"Der zweite Punkt, den ich ansprechen möchte und den wir unbedingt berücksichtigen müssen, ist das Thema Kreuzfahrten.","","","38",33,19084
"40",40," Bei den Kreuzfahrtschiffen, die mit ihren noch selbstlaufenden Kraftwerken in den Häfen liegen — zum Beispiel in Hamburg — und deren Emissionen an Feinstaub und NO, deutlich höher sind als bei allen Dieselfahrzeugen, müssen wir etwas tun.","","","39",33,19084
"41",41," Der erste Schritt muss Landstromversorgung sein.","","","40",33,19084
"42",42," Der zweite Schritt muss katalytische Nachverbrennung in den Abgasanlagen sein.","","","41",33,19084
"43",43," Der dritte Schritt — das ist dann der entscheidende -:","","","42",33,19084
"44",44," Die Kreuzfahrtschiffe müssen auf LNG umgestellt werden.","","","43",33,19084
"45",45,"Herzlichen Dank für Ihre Aufmerksamkeit.
Vizepräsidentin Claudia ","","","44",33,19084
