"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",67,19073
"2",2," Die steht jetzt an, genau.","","","01",67,19073
"3",3,"Norbert Barthle, Parl.","","","02",67,19073
"4",4," Staatssekretär beim Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:","","","03",67,19073
"5",5,"Alles klar.","","","04",67,19073
"6",6," Jetzt haben wir es geregelt.","","","05",67,19073
"7",7," Danke.","","","06",67,19073
"8",8," — ‘Herr Kollege Hoffmann, der besteht aus den beiden Fonds AfricaConnect und AfücaGrow sowie dem Wirtschaftsnetzwerk Afrika.","","","07",67,19073
"9",9," AfricaConnect und AfricaGrow sollen bis Mitte 2019 operativ sein.","","","08",67,19073
"10",10," Dazu arbeitet das BMZ mit der KfW und der DEG gerade an den finanzwirtschaftlichen und juristischen Details, die am Rande der Frühjahrstagung von Weltbank und IWF Mitte April vorgestellt werden sollen.","","","09",67,19073
"11",11," Das Wirtschaftsnetzwerk Afrika soll im Laufe des Jahres 2019 schrittweise operationalisiert werden.","","","10",67,19073
"12",12," Dazu wurde im BMWi eine Taskforce gegründet.","","","11",67,19073
"13",13," Die Bundesregierung hat mit unterschiedlichen Maßnahmen und Investorenkonferenzen für die Privatwirtschaft maßgeblich dazu beigetragen, dass die G 20 die Initiative „Compact with Africa“ fortführen.","","","12",67,19073
"14",14," Sie hat das Thema regelmäßig bei G-20-Sitzungen angesprochen, so auch beim G-20-Gipfel in Buenos Aires.","","","13",67,19073
"15",15," Kontinuierliche Koordination und Monitoring der Compact-Initiative erfolgen in einer eigenen G-20-Arbeitsgruppe im Finanzstrang der Africa Advisory Group, bei der das BMF die Rolle des Co-Vorsitzes ausübt.
Vizepräsident Thomas ","","","14",67,19073
