"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",99,19081
"2",2,"Vielen Dank, Herr Kollege Stracke.","","","01",99,19081
"3",3," — Die Aktuelle Stunde ist beendet.","","","02",99,19081
"4",4,"Wir sind damit am Schluss unserer heutigen Tagesordnung.","","","03",99,19081
"5",5,"Ich berufe die nächste Sitzung des Deutschen Bundestages auf Mittwoch, 20.","","","04",99,19081
"6",6," Februar 2019, 13 Uhr, ein.","","","05",99,19081
"7",7,"Die Sitzung ist geschlossen.","","","06",99,19081
"8",8,"Anlage 1Entschuldigte AbgeordneteAltmaier, Peter CDU/CSU Annen, Niels SPD Baerbock, Annalena BUNDNIS 90/ DIE GRUNEN Barnett, Doris SPD Bas, Barbel SPD Behrens, Manfred CDU/CSU Bellmann, Veronika CDU/CSU Bleser, Peter CDU/CSU Brandl, Dr.","","","07",99,19081
"9",9," Reinhard CDU/CSU Bülow, Marco fraktionslos Burkert, Martin SPD Ebner, Harald BÜNDNIS 90/ DIE GRÜNEN Elsner von Gronow, Berengar AfD Erndl, Thomas CDU/CSU Felgentreu, Dr.","","","08",99,19081
"10",10," Fritz SPD Freitag, Dagmar SPD Gabriel, Sigmar SPD Gerster, Martin SPD Gminder, Franziska AfD Grundmann, Oliver CDU/CSU Hahn, Florian CDU/CSU Hakverdi, Metin SPD Heinrich, Gabriela SPD Held, Marcus SPD Heßenkemper, Dr.","","","09",99,19081
"11",11," Heiko AfD Anlagen zum Stenografischen BerichtAbgeordnete AbgeordneteKemmerich, Thomas L.","","","10",99,19081
"12",12," Kiesewetter, Roderich Kleinwächter, Norbert Kolbe, Daniela* Kramme, AnetteKrellmann, JuttaLamers, Dr.","","","11",99,19081
"13",13," Dr.","","","12",99,19081
"14",14," h.","","","13",99,19081
"15",15," c.","","","14",99,19081
"16",16," Karl A.","","","15",99,19081
"17",17,"Launert, Dr.","","","16",99,19081
"18",18," SilkeLeyen, Dr.","","","17",99,19081
"19",19," Ursula von der Liebich, StefanLindner, ChristianMaas, HeikoMagwas, Yvonne* Middelberg, Dr.","","","18",99,19081
"20",20," Mathias Mieruch, MarioMüller, StefanMüller, ClaudiaNick, Dr.","","","19",99,19081
"21",21," AndreasNouripour, OmidÖzoguz, Aydan Pilger, Detlev Post, Florian Remmers, IngridRoth, ClaudiaFDP CDU/CSU AfDSPDSPDDIE LINKE CDU/CSU CDU/CSU CDU/CSU DIE LINKE FDPSPD CDU/CSU CDU/CSU fraktionslos CDU/CSUBÜNDNIS 90/ DIE GRÜNENCDU/CSUBÜNDNIS 90/ DIE GRÜNENSPD SPD SPD DIE LINKEBÜNDNIS 90/ DIE GRÜNEN AbgeordneteRouenhoff, StefanRüffer, CorinnaSauter, ChristianSchmidt, Ulla Schmidt, Christian Schmidt, UweSchrodi, MichaelSchulz, JimmySchulz, MartinSolms, Dr.","","","20",99,19081
"22",22," Hermann Otto Straetmanns, Friedrich Tausend, ClaudiaVaatz, Arnold Wagenknecht, Dr.","","","21",99,19081
"23",23," Sahra Weber, GabiWeidel, Dr.","","","22",99,19081
"24",24," AliceWeiler, Albert H.","","","23",99,19081
