"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",38,19083
"2",2,"Vielen Dank, Dr.","","","01",38,19083
"3",3," Martens.","","","02",38,19083
"4",4," — Nächster Redner für die CDU/CSU-Fraktion:","","","03",38,19083
"5",5," Philipp Amthor.","","","04",38,19083
"6",6," Philipp Amthor:","","","05",38,19083
"7",7,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Zu Beginn der Legislaturperiode wollte uns die AfD ja noch jagen.","","","06",38,19083
"8",8," Jetzt sehen wir an einem Gesetzentwurf, dass Sie sich große Sorgen um unsere parteünternen Verfahren machen.","","","07",38,19083
"9",9," Es ist wirklich schon rührend, dass Sie sich so sehr um uns kümmern.","","","08",38,19083
"10",10," Genauso rührend ist, dass Sie sich jetzt große Sorgen um die Gleichberechtigung zwischen Mann und Frau im Wahlrecht machen, und bemerkenswert ist, dass Sie angesichts eines Frauenanteils von 11 Prozent in der eigenen Fraktion als größtes Problem in diesem Feld die angeblich zu große Benachteiligung von Männern ausmachen.","","","09",38,19083
"11",11," Das ist schon eine interessante Schwerpunktsetzung; das muss man sagen.","","","10",38,19083
"12",12," Liebe Kolleginnen und Kollegen, ich will aber ganz im Ernst sagen:","","","11",38,19083
"13",13," In der Debatte und auch in den Punkten, die die AfD vorgebracht hat, sind auch richtige Punkte enthalten.","","","12",38,19083
"14",14," Denn — das will ich ganz klar sagen — eine verpflichtende Quote im Wahlrecht, im Bundestagswahlrecht ist sicherlich nicht das erste Instrument der Wahl, um die politische Beteiligung von Frauen zu steigern.","","","13",38,19083
"15",15," Ich halte es sogar für falsch und für respektlos gegenüber den Frauen, die wir haben.","","","14",38,19083
"16",16," Das ist gar nicht nötig.","","","15",38,19083
"17",17," Mit Blick auf das Brandenburger Paritätsgesetz, das hier mehrfach angesprochen wurde und nach dem Listenplätze zwangsweise alternierend an Männer und Frauen vergeben werden sollen, kann ich nur sagen:","","","16",38,19083
"18",18," Das ist an verfassungsrechtlicher Dummheit kaum mehr zu überbieten.","","","17",38,19083
"19",19," Die Verfassungswidrigkeit ist diesem Brandenburger Paritätsgesetz auf die Stirn geschrieben, und die superschlaue Brandenburger Landesregierung hat dieses niedliche Gutachten vorgelegt.
 Schauen Sie sich das an!Vizeprasidentin Claudia ","","","18",38,19083
