"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",197,19083
"2",2," Frau Kollegin, kommen Sie bitte zum Schluss.","","","01",197,19083
"3",3,"Kirsten Luhmann:","","","02",197,19083
"4",4,"Ich komme zum Schluss.","","","03",197,19083
"5",5," — Schauen Sie auf die Seite des Verkehrsministeriums.","","","04",197,19083
"6",6," Da wird Ihnen genau erklärt, was Transparenz ist, welche Maßnahmen wichtiger sind als andere und warum wir sie durchführen.","","","05",197,19083
"7",7," Sie hätten auch Herrn Pofalla im Ausschuss befragen können.","","","06",197,19083
"8",8," Das haben Sie leider versäumt.","","","07",197,19083
"9",9," Aber das können Sie noch nachholen.","","","08",197,19083
"10",10,"Herzlichen Dank.
 Vizepräsident Wolfgang ","","","09",197,19083
