"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",178,19097
"2",2," Frau Kotting-Uhl, bitte.","","","01",178,19097
"3",3,"Sylvia Kotting-Uhl:","","","02",178,19097
"4",4,"Vielen Dank, Frau Staatssekretärin.","","","03",178,19097
"5",5," — Ich habe nicht aus Versehen, sondern mit Absicht in meiner Frage auf den Artikel in der „Süddeutschen Zeitung“ hingewiesen, in dem die Rede davon ist, dass die Hermeskredite für atomare Bestandteile eventuell wieder aufgenommen werden sollen, und zwar mit der Begründung des Knowhow-Erhalts.","","","04",178,19097
"6",6," Das soll ein Passus in dem werden, was Sie gerade ausarbeiten.","","","05",178,19097
"7",7," Deswegen will ich Sie noch mal danach fragen, ob das bereits zur Sprache kommt.","","","06",178,19097
"8",8,"Ich hatte auch nach der Federführung beim Konzept zum Know-how-Erhalt gefragt.","","","07",178,19097
"9",9," Ich würde Sie bitten, auch das zu beantworten.","","","08",178,19097
"10",10,"Rita Schwarzelühr-Sutter, Parl.","","","09",178,19097
"11",11," Staatssekretärin bei der Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:","","","10",178,19097
"12",12,"Sehr gerne, Frau Kollegin.","","","11",178,19097
"13",13," — Im Jahr 2014 hat der Interministerielle Ausschuss für die Exportkreditgarantien des Bundes einen grundsätzlichen Deckungsausschluss für Nuklearanlagen mit definierten Ausnahmebereichen beschlossen.","","","12",178,19097
"14",14," Danach werden grundsätzlich keine Exportkreditgarantien mehr für Lieferung und Leistung der Anlagen der nuklearen Stromerzeugung im Ausland übernommen.","","","13",178,19097
"15",15,"Den in jüngerer Zeit geäußerten Vorschlägen, die für Bestandsanlagen geltenden Ausnahmeregelungen für sicherheitserhöhende Maßnahmen auch für AKW-Neubauten zu Öffnen, unter anderem mit dem Ziel des perspektivischen Erhalts von Fachwissen und Personal zu Sicherheitsfragen bei Nuklearanlagen, kann das BMU nicht folgen.","","","14",178,19097
"16",16," Zum Erhalt von Fachwissen ist nach Auffassung des BMU auf die bestehenden Ausnahmen für Bestandsanlagen und vor allem den Erhalt und die Stärkung der Kompetenzen von Sachverständigenorganisationen abzustellen.
Vizepräsidentin Claudia ","","","15",178,19097
