"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",65,19092
"2",2," Herr Kollege, die Zeit ist um.","","","01",65,19092
"3",3,"Timon Gremmels:","","","02",65,19092
"4",4,"Ich komme zum Schluss, Herr Präsident.","","","03",65,19092
"5",5," — Mein letzter Punkt ist ein Lob an die Verbraucherschutzzentralen.","","","04",65,19092
"6",6," Am besten hilft es, wenn wir vom teuren Grundtarif wegkommen.","","","05",65,19092
"7",7," Da leisten die Verbraucherschutzzentralen eine gute Arbeit.","","","06",65,19092
"8",8," Wir müssen aber auch zusehen, dass denen, deren Stromanschluss gesperrt wurde, geholfen wird.","","","07",65,19092
"9",9," Dafür sind die Sozialdemokraten Partner der Menschen mit geringerem Einkommen.","","","08",65,19092
"10",10," Wir stehen dazu.","","","09",65,19092
"11",11," Wir handeln, während die FDP nur redet.","","","10",65,19092
"12",12,"Ich danke Ihnen.","","","11",65,19092
"13",13,"Vizepräsident Dr.
 Hans-Peter ","","","12",65,19092
