"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",27,19092
"2",2,"Nächster Redner ist der Kollege Torbjörn Kartes, CDU/CSU.","","","01",27,19092
"3",3," Torbjörn Kartes:","","","02",27,19092
"4",4,"Sehr geehrter Herr Präsident! Meine lieben Kolleginnen und Kollegen! Meine Damen und Herren! Zumindest in einem sind wir uns, glaube ich, einig:","","","03",27,19092
"5",5," Wir müssen dringend Bürokratie in Deutschland abbauen.","","","04",27,19092
"6",6," Das würde auch ich so sagen.","","","05",27,19092
"7",7," Wir müssen Bürokratie dort abbauen, wo sie zu unnötigen — ich sage bewusst:","","","06",27,19092
"8",8," unnötigen — Mehrbelastungen für Unternehmen, aber auch für Bürgerinnen und Bürger führt.","","","07",27,19092
"9",9," In der Tat gibt es da viel zu tun.","","","08",27,19092
"10",10," Das gilt auch für viele Menschen vor Ort.","","","09",27,19092
"11",11," Versuchen Sie heute einmal, vor Ort noch eine Kerwe zu organisieren, oder führen Sie rechtssicher einen Verein.","","","10",27,19092
"12",12," Deswegen gibt es da unbestritten viel zu tun.","","","11",27,19092
"13",13,"Wir haben uns als Unionsfraktion auch vorgenommen, in dieser Legislaturperiode in diesem Zusammenhang einiges auf den Weg zu bringen.","","","12",27,19092
"14",14," Ich möchte nur kurz das dritte Bürokratieentlastungsgesetz erwähnen, das wir einbringen werden.","","","13",27,19092
"15",15," Das wird nicht alle Probleme lösen.","","","14",27,19092
"16",16," Es gibt aber einen Unterschied:","","","15",27,19092
"17",17," Wir gestalten.","","","16",27,19092
"18",18," Wir werden dieses dritte Bürokratieentlastungsgesetz auf den Weg bringen.","","","17",27,19092
"19",19," Sie machen immer wieder Vorschläge, haben es aber vorgezogen, jetzt in der Opposition zu sitzen.","","","18",27,19092
"20",20," Wir werden da konkret handeln.","","","19",27,19092
"21",21," Wie gesagt, das wird nicht alle Probleme lösen.","","","20",27,19092
"22",22," Es ist aber ein richtiger und wichtiger Schritt in die richtige Richtung.","","","21",27,19092
"23",23," Für mich wird es immer schwierig, wenn Sie hier Vorschläge machen und dabei Regelungen zur Disposition stellen, die zumindest auch dem Schutz von Arbeitnehmerinnen und Arbeitnehmern dienen.","","","22",27,19092
