"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",34,19125
"2",2," Vielen Dank.","","","01",34,19125
"3",3," — Weitere Wortmeldungen liegen nicht vor.","","","02",34,19125
"4",4,"Damit schlieBe ich die Aussprache.","","","03",34,19125
"5",5," Interfraktionell wird Uberweisung der Vorlagen auf den Drucksachen 19/ 14781 und 19/14825 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen.","","","04",34,19125
"6",6," — Damit sind Sie einverstanden.","","","05",34,19125
"7",7," Dann verfahren wir so.","","","06",34,19125
"8",8,"Ich rufe den Tagesordnungspunkt 28 auf:","","","07",34,19125
"9",9,"Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Tourismus— zu dem Antrag der Fraktionen der CDU/CSU und SPDMit nationaler Tourismusstrategie den Standort Deutschland weiter stärken—- zu dem Antrag der Abgeordneten Markus Tressel, Stefan Schmidt, Matthias Gastel, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENNationale Tourismusstrategie fair, sozial, ökologisch und klimafreundlich gestaltenDrucksachen 19/11088, 19/11152, 19/14163Nach einer interfraktionellen Vereinbarung sind für die Aussprache 60 Minuten vorgesehen.","","","08",34,19125
"10",10," — Es gibt dazu keinen Widerspruch.","","","09",34,19125
"11",11," Dann ist das so beschlossen.","","","10",34,19125
"12",12,"Ich eröffne die Aussprache und erteile dem ersten Redner das Wort, dem Parlamentarischen Staatssekretär Thomas Bareiß.","","","11",34,19125
"13",13," Thomas Bareiß , Parl.","","","12",34,19125
"14",14," Staatssekretär beim Bundesminister für Wirtschaft und Energie:","","","13",34,19125
"15",15,"Herr Präsident! Meine sehr verehrten Damen! Meine Herren! Der Deutschlandtourismus ist eine Erfolgsgeschichte, und zwar bereits im neunten Jahr.","","","14",34,19125
"16",16," Die Zahlen des Jahres 2018 sind beeindruckend.","","","15",34,19125
"17",17," Deutschland steht auch dieses Mal wieder auf Platz eins als Kulturreiseziel, auf Platz eins als Tagungs- und Kongressziel in Europa und weltweit auf Platz eins als Messeziel.","","","16",34,19125
"18",18," Wir haben auch in der Kategorie Städteziele den ersten Platz erreicht.","","","17",34,19125
"19",19," Wir stehen im Best Country Report 2018 auf dem dritten Platz und haben auch bei der Jugend eine sehr gute Positionierung — Platz eins — als bestes Reiseziel Europas.","","","18",34,19125
"20",20," Wir sind bei der Nachfrage von 50 Nationen auf Platz eins gewählt worden.","","","19",34,19125
"21",21," Sie sehen, dass der Tourismus in Deutschland sehr stark blüht und enormen Erfolg hat.","","","20",34,19125
"22",22," Ich glaube, dass er mehr Wertschätzung auch durch Politik bekommen sollte.","","","21",34,19125
"23",23,"Die Tourismusbranche ist eine Branche, die sehr vielfältig und unterschiedlich geprägt ist, und deshalb bei uns in Berlin oft auch nicht so sichtbar ist.","","","22",34,19125
"24",24," Dennoch ist sie eine wichtige Branche mit über 3 Millionen Beschäftigten, mehr als in allen anderen Branchen, die wir haben.","","","23",34,19125
"25",25," Deshalb, glaube ich, sollte ein Dankeschön an all dieje Parl.","","","24",34,19125
"26",26," Staatssekretär Thomas Bareißnigen gehen, die in dieser Branche so viel arbeiten, sich leidenschaftlich für unser Land einsetzen und damit eine Visitenkarte für unser Land sind.","","","25",34,19125
"27",27," Danke schön an diejenigen, die diesen Erfolg ermöglicht haben.","","","26",34,19125
"28",28," Der Erfolg zeigt sich auch an der gestiegenen Zahl der Ubernachtungen.","","","27",34,19125
"29",29," Wir hatten im letzten Jahr 87,7 Millionen Übernachtungen von Gästen aus dem Ausland.","","","28",34,19125
"30",30," Vor 15 Jahren waren es noch 40 Millionen Übernachtungen.","","","29",34,19125
"31",31," Das ist eine enorme Steigerung.","","","30",34,19125
"32",32," Für 2030 steuern wir das Ziel an, 125 Millionen Gäste aus dem Ausland bei uns zu beherbergen.","","","31",34,19125
"33",33,"Ich glaube, dass das Reisen in der heutigen Zeit wichtig ist.","","","32",34,19125
"34",34," Gerade angesichts der morgigen Feierlichkeiten zum Jahrestag des Mauerfalls zeigt sich, dass Reisen heute ein Privileg ist, das jeder entsprechend nutzen kann.","","","33",34,19125
"35",35," Reisen bedeutet Freiheit.","","","34",34,19125
"36",36," Reisen muss für die Menschen möglich sein und bleiben.","","","35",34,19125
"37",37," Reisen muss für jeden Geldbeutel machbar sein.","","","36",34,19125
"38",38," Deshalb ist es unser großes Anliegen, das an alle Menschen in Deutschland zu adressieren.","","","37",34,19125
"39",39," Die Länder und Kommunen profitieren vom Tourismus.","","","38",34,19125
"40",40," Die Wertschöpfung von über 105 Milliarden Euro, die in Deutschland erzielt wird, kommt nicht nur in den Städten, sondern auch auf dem Land an.","","","39",34,19125
"41",41," Auch das ist eine ganz wichtige Botschaft.","","","40",34,19125
"42",42," Mit der Förderung des Tourismus machen wir Strukturpolitik für alle Bereiche unseres Landes.","","","41",34,19125
"43",43,"Unser Land ist vielfältig, unser Land ist wunderschön und bietet viele sehr unterschiedliche Destinationen.","","","42",34,19125
"44",44," Von Sylt, der Nordsee und der Ostsee im Norden bis BadenWürttemberg und Bayern im Süden unseres Landes gibt es so viele unterschiedliche Ausprägungen, die eine sehr gute Visitenkarte unseres Landes sind und Strahlkraft in die Wirtschaft hineintragen.","","","43",34,19125
"45",45," Auch das hat der Tourismus in den letzten Jahren geschafft.","","","44",34,19125
"46",46," In einem wirtschaftlichen Umfeld, das mittelständisch, von vielen kleinen und mittelständischen Unternehmen, die familiengeführt sind, geprägt ist, wird eine enorme Leistungsbereitschaft erzielt.","","","45",34,19125
"47",47," Auch das muss die Politik, glaube ich, stärker honorieren.","","","46",34,19125
"48",48,"Deshalb wollen wir das in den nächsten Monaten ganz gezielt angehen und schauen, wo wir uns noch verbessern und unsere Wettbewerbsfähigkeit weiter stärken können.","","","47",34,19125
