"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",21,19135
"2",2," Dr.","","","01",21,19135
"3",3," Danyal Bayaz, Bündnis 90/Die Grünen, ist der nächste Redner.","","","02",21,19135
"4",4," Dr.","","","03",21,19135
"5",5," Danyal Bayaz:","","","04",21,19135
"6",6,"Herr Präsident! Liebe Kolleginnen und Kollegen! Ich fange aktuell und praktisch an.","","","05",21,19135
"7",7," Viele von uns sind im Weihnachtsstress und besorgen noch Geschenke.","","","06",21,19135
"8",8," Da wir nicht sicher sind, ob die Farbe stimmt, ob die Größe passt, ob vielleicht nicht doppelt geschenkt wurde oder das Geschenk nicht gefällt, lassen wir uns einen Kassenbon ge en.","","","07",21,19135
"9",9," Das ist eine Errungenschaft; das muss man in dieser Debatte auch einmal sagen.","","","08",21,19135
"10",10," Aber natürlich:","","","09",21,19135
"11",11," Wenn wir einen Espresso trinken oder eine Brezel kaufen, dann nimmt niemand von uns einen Kassenzettel mit.","","","10",21,19135
"12",12," Auch deswegen reden wir heute über die Abgabenordnung und über ein Gesetz, das die Große Koalition vor drei Jahren verabschiedet hat.","","","11",21,19135
"13",13," Damals hat auch meine Fraktion zugestimmt, aber wir haben schon 2016 genau den Punkt klar benannt:","","","12",21,19135
"14",14," Die Bonpflicht wäre nicht nötig, wenn wir es schaffen, die Betrugssicherung digitaler Grundaufzeichnungen von Kassen umzusetzen.","","","13",21,19135
"15",15," Bislang gibt es keine als manipulationssicher zertifizierte Kassen.","","","14",21,19135
"16",16," Ab nächstem Jahr, Herbst 2020, soll es sie geben.","","","15",21,19135
"17",17," Die Einführung wurde mehrmals verschoben.","","","16",21,19135
"18",18," An die Adresse der Regierung muss man deshalb ganz klar sagen:","","","17",21,19135
"19",19," Das ist einfach schlechtes Politikmanagement, meine Damen und Herren.","","","18",21,19135
"20",20," Es geht hier eben nicht nur um den Espresso oder die Brezel, sondern es geht — wir haben es schon gehört — konkret um Steuerausfälle in Milliardenhöhe.","","","19",21,19135
"21",21," Es geht zusätzlich sehr konkret um ehrliche Unternehmen, die im Wettbewerb mit Betrügern bestehen müssen, die weder Steuern noch Sozialabgaben abführen.","","","20",21,19135
"22",22," Dass Bäckereien jetzt für jedes Brötchen einen Kassenbon drucken sollen, ist ärgerlich genug, aber das wirkliche Ärgernis ist doch, dass die Ehrlichen bei diesem unfairen Wettbewerb auf der Strecke bleiben, meine Damen und Herren.","","","21",21,19135
"23",23," Herr Dürr, an Ihre Adresse:","","","22",21,19135
"24",24," Sie haben heute Morgen die Ökolanze gebrochen und gesagt:","","","23",21,19135
"25",25," Das ist auch Aufgabe der Grünen, wo sind sie? — Wir sind hier.","","","24",21,19135
"26",26," Mich würde es im Übrigen freuen, wenn Umweltschutz nicht immer nur mit uns verbunden wird, sondern wenn jede Partei ihren Beitrag leistet.","","","25",21,19135
"27",27," Ich würde mich aber genauso freuen, wenn wir nicht nur über Kassenzettel, sondern auch über die ökologische Modernisierung in der Landwirtschaft, im Bereich Verkehr und in der Industrie sprechen, und das gleiche Engagement von Ihnen hören, das wir heute Morgen gehört haben.","","","26",21,19135
"28",28," Warum zur Sicherung digitaler Grundaufzeichnungen eine sogenannte Papierbelegausgabepflicht — so heißt das korrekt, ein sperriger Begriff- als Lösung gewählt wurde, kann ich mir — das muss ich ehrlich sagen - nicht wirklich erklären.","","","27",21,19135
"29",29," Die beiden Begriffe schließen sich ja quasi aus.","","","28",21,19135
"30",30," Aber natürlich dürfen wir dem Steuerbetrug nicht Tür und Tor öffnen, und für die Steuerprüfung ist es eben wichtig, dass ein weiterer Sicherungsfaktor in den Kassensystemen eingebaut ist.","","","29",21,19135
"31",31,"Aber wenn Unternehmen künftig nachweisbar — nachweisbar! — eine Kasse mit zertifizierter Sicherheitsein Dr.","","","30",21,19135
"32",32," Danyal Bayazrichtung nutzen, dann sollte das Unternehmen natürlich die Option haben, sich von der Belegpflicht befreien zu lassen.","","","31",21,19135
"33",33," So wird auch der Anreiz gesetzt, sich tiberhaupt eine zertifizierte Kasse zu besorgen.","","","32",21,19135
"34",34," Das ware eine pragmatische Lésung, meine Damen und Herren.","","","33",21,19135
"35",35," Noch etwas Grundsätzliches:","","","34",21,19135
"36",36," Das Bezahlverhalten der Menschen da draußen ändert sich rapide.","","","35",21,19135
"37",37," Apple Pay ist heute Realität.","","","36",21,19135
"38",38," Vielleicht reden wir in Zukunft stärker über einen digitalen Euro.","","","37",21,19135
"39",39," Ein Papierbeleg ist wahrscheinlich keine Zukunftslösung.","","","38",21,19135
"40",40," Das kann man mit QR-Codes lösen.","","","39",21,19135
"41",41," Es gibt da viele innovative Ideen.","","","40",21,19135
"42",42," Auf diese Entwicklung müssen wir uns natürlich auch in der Verwaltung einstellen; da sind wir heute aber noch nicht.","","","41",21,19135
"43",43," Ich nehme einmal ein sehr selbstkritisches Beispiel:","","","42",21,19135
"44",44," Wenn man in Berlin mit dem Taxi fährt, das man mit der App bestellt und mit der App bezahlt, bekommt man in das Büro eine Quittung per Mail geschickt.","","","43",21,19135
"45",45," Wenn ich die bei der Bundestagsverwaltung einreichen möchte, druckt mein Büro zwei DIN-A4-Seiten aus, um das Papier hinzuschicken.","","","44",21,19135
"46",46," Ich will jetzt gar kein Bashing der Bundestagsverwaltung betreiben, sondern verdeutlichen:","","","45",21,19135
"47",47," Das steht symbolisch für den Stand der Digitalisierung der Behörden.","","","46",21,19135
"48",48,"Deswegen, liebe Kolleginnen und Kollegen:","","","47",21,19135
"49",49," Wir können uns die ganzen Diskussionen über künstliche Intelligenz, über Big Data, über Industrie 4.","","","48",21,19135
"50",50,"0 sparen, wenn wir es nicht schaffen, die Behörden, die Verwaltung und, ja, ganz besonders die Steuerverwaltung ins digitale Zeitalter zu überführen.","","","49",21,19135
"51",51," Das wäre auch ein Standortfaktor, meine Damen und Herren.","","","50",21,19135
"52",52," Wenn Sie in der Regierung das beherzt angehen, dann sagen wir, ganz im Kassenjargon:","","","51",21,19135
"53",53," Gebongt!Herzlichen Dank.","","","52",21,19135
"54",54," Präsident Dr.
 Wolfgang ","","","53",21,19135
