"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",225,19107
"2",2,"Vielen Dank, Frau Kollegin Cotar.","","","01",225,19107
"3",3," — Saskia Esken, SPD, Manuel Höferlin, FDP, und Niema Movassat, Fraktion Die Linke, geben ihre Reden zu Protokoll, und Dr.","","","02",225,19107
"4",4," Konstantin von Notz redet jetzt für Bündnis 90/Die Grünen leibhaftig.","","","03",225,19107
"5",5,"Dr.","","","04",225,19107
"6",6," Konstantin von Notz:","","","05",225,19107
"7",7," Frau Präsidentin! Meine Damen und Herren! Dass wir tief in der Nacht oder früh am Morgen, ganz wie Sie wollen, nach einem parlamentarisch eher schwierigenVerfahren — weil sehr kurz — dieses für die BürgerrechteD Anlage 13Dr.","","","06",225,19107
"8",8," Konstantin von Notzund die digitale Gesellschaft so zentrale Thema hier debattieren, spricht leider Bande.","","","07",225,19107
"9",9,"Die Datenschutz-Grundverordnung selbst ist bereits jetzt ein Exportschlager geworden.","","","08",225,19107
"10",10," In Asien, in Israel, von Kalifornien bis New York:","","","09",225,19107
"11",11," Uberall ist sie in aller Munde, auch in Deutschland.","","","10",225,19107
"12",12," Allen Unkenrufen zum Trotz:","","","11",225,19107
"13",13," keine Abmahnwellen, kein Zusammenbruch der deutschen Wirtschaft! So weit, so gut.","","","12",225,19107
"14",14,"Durch jahrelange Untätigkeit hat die Bundesregierung aber entscheidend zur Rechtsunsicherheit beigetragen.","","","13",225,19107
"15",15," Danach haben Sie, wie so oft, es nicht sein lassen können, die Umsetzung für die Aushöhlung des nationalen Datenschutzes zu nutzen.","","","14",225,19107
"16",16," Das machen wir nicht mit, meine Damen und Herren.","","","15",225,19107
"17",17," Das BSI machen Sie zu einer verdeckt und nicht rechenschaftspflichtig agierenden Datensammelmühle.","","","16",225,19107
"18",18," Das ist ein echter Bärendienst für das Vertrauen in die IT-Sicherheit unseres Landes, aber auch für das Vertrauen in diejenigen, die uns alle vor dem Blackout und den IT-Angriffen schützen und unabhängig beraten sollen.","","","17",225,19107
"19",19," Das ist schlecht.","","","18",225,19107
"20",20,"Noch schlimmer:","","","19",225,19107
"21",21," Der Bundesinnenminister beschert sich — wohlgemerkt:","","","20",225,19107
"22",22," an allen EuGH- und Verfassungsgerichtsentscheidungen vorbei — eine Vorratsdatenspeicherung, nämlich beim behördlichen Digitalfunk, also bei Feuerwehren, Rettungskräften, Polizei und Militärs.","","","21",225,19107
"23",23," — Aber, Patrick Sensburg, das bleibt schlicht verfassungswidrig, auch wenn es hier um Beamtinnen und Beamte geht, und das machen wir nicht mit, meine Damen und Herren.","","","22",225,19107
"24",24," Gerne — und das haben wir ja eben erlebt, Herr Müller — würden Sie Ihr Gesetz als Geschenk an die Wirtschaft verkaufen, weil Sie die Bestellpflichtschwelle für betriebliche Datenschutzbeauftrage heraufgesetzt haben.","","","23",225,19107
"25",25," Statt 10 lösen nun 20 Beschäftigte diese Pflicht aus.","","","24",225,19107
"26",26," Dabei schadet das der Wirtschaft sehr viel mehr, als es ihr nützt; denn die rechtlichen Pflichten bleiben exakt dieselben.","","","25",225,19107
"27",27," Es ist nur niemand mehr zuständig.","","","26",225,19107
"28",28," Das Einzige, was steigt, meine Damen und Herren, ist das Haftungsrisiko.","","","27",225,19107
"29",29," — Vielen Dank, Frau HaBelmann.","","","28",225,19107
"30",30,"Zuletzt zur Umsetzung der JI-Richtlinie.","","","29",225,19107
"31",31," Die Anhörung dazu war verheerend, liebe Kolleginnen und Kollegen.","","","30",225,19107
"32",32," In der Koalition haben Sie aber nichts geändert.","","","31",225,19107
"33",33," Künftig werden also nicht nur die Daten von Tätern, sondern auch die von Zeugen und Opfern von Straftaten über Jahre und Jahrzehnte in Dateien der Polizei und in anderen Informationssystemen landen, ohne dass sich diese Menschen etwas haben zuschulden kommen lassen.","","","32",225,19107
"34",34," — Doch.","","","33",225,19107
"35",35," — Das ist stigmatisierend, und das ist verfassungsrechtlich maximal bedenklich.","","","34",225,19107
"36",36," Das kann man so nicht machen, meine Damen und Herren.","","","35",225,19107
"37",37," Wir haben beiden vorliegenden Gesetzentwürfen Entschließungsanträge zur Seite gestellt, um zu zeigen, wie man es besser machen könnte.","","","36",225,19107
"38",38," „Könnte“ muss man ja sagen; denn Sie machen es ja trotz aller Anhörungen genau so, wie Sie es machen wollen.","","","37",225,19107
"39",39," Sie haben Ihre merkwürdigen GroKo-Ausverhandlungslogiken und lassen sich von all unseren guten Argumenten nicht stören, aber das geht an den Bürgerinnen und Bürgern leider vorbei.","","","38",225,19107
"40",40,"Herzlichen Dank.
Vizepräsidentin Claudia ","","","39",225,19107
