"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",8,19085
"2",2," Ihre Nachfrage.","","","01",8,19085
"3",3,"Katja Suding:","","","02",8,19085
"4",4,"Vielen Dank.","","","03",8,19085
"5",5," — Dann sind Sie offenbar mit Ihren Überlegungen noch nicht ganz so weit.","","","04",8,19085
"6",6," Ich habe schon vor ein paar Tagen deutlich gemacht, dass ich finde, dass das, was Sie sich im Umgangsrecht und im Unterhaltsrecht vorstellen, nur ein erster Schritt sein kann.","","","05",8,19085
"7",7," Ich glaube, dass wir auch bei den Regelungen zum Ehegattenunterhalt und zur alleinigen Entscheidungsbefugnis eines EIternteils, was die Angelegenheiten des täglichen Lebens, den melderechtlichen Wohnsitz, örtliche Gerichtszuständigkeiten und rentenrechtliche Kindererziehungszeiten angeht, etwas tun müssen.","","","06",8,19085
"8",8," All das müsste man sich angucken, wenn man es wirklich ernst meint, dass man — so wie Sie es gesagt haben — möglichst viel Flexibilität bei den verschiedenen Betreuungsmodellen ermöglichen will.","","","07",8,19085
"9",9," Haben Sie schon erste Überlegungen in diese Richtung gemacht?Dr.","","","08",8,19085
"10",10," Franziska Giffey, Bundesministerin für Familie, Senioren, Frauen und Jugend:","","","09",8,19085
"11",11,"Es ist ganz klar, dass eine rechtliche Änderung allein nicht zu einer zufriedenstellenden Lösung führt.","","","10",8,19085
"12",12," Unser Wunsch ist, dass wir ein hohes Maß an Flexibilität und eine Betrachtung des Einzelfalls ermöglichen.","","","11",8,19085
"13",13," Jede Familie, die in so einer Lage ist, muss für sich einen entsprechenden Weg finden.","","","12",8,19085
"14",14," Es geht tatsächlich darum, sich mehrere Rechtsbereiche anzuschauen — genau das müssen wir tun —:","","","13",8,19085
"15",15," das Melderecht, das Steuerrecht, das Umgangsrecht.","","","14",8,19085
"16",16," Deshalb ist es nicht gut, jetzt zu schnell zu sagen:","","","15",8,19085
"17",17," So und so wird es gemacht.","","","16",8,19085
"18",18," — Wir haben deshalb eine Arbeitsgruppe gegründet, die mehrere MinisterienBundesministerin Dr.","","","17",8,19085
"19",19," Franziska Giffeyeinbezieht.","","","18",8,19085
"20",20," Das Familienministerium ist selbstverständlich dabei.","","","19",8,19085
"21",21," Die Federführung liegt beim Justizministerium.","","","20",8,19085
"22",22,"Mit dem Starke-Familien-Gesetz, das wir jetzt auf den Wesg bringen, wird ein entscheidender Schritt gemacht, um Alleinerziehende zu unterstützen; denn der Unterhaltsvorschuss oder der Unterhalt werden dann nicht mehr voll auf den Kinderzuschlag angerechnet.","","","21",8,19085
"23",23," Alleinerziehende werden dann erstmals Unterhalt plus Kinderzuschlag plus Wohngeld plus Leistungen nach dem Bildungs- und Teilhabepaket bekommen.","","","22",8,19085
"24",24," Wenn dann noch die Befreiung von der Kitagebühr dazukommt, kann das mehrere Hundert Euro mehr ausmachen.","","","23",8,19085
"25",25," Das ist ein riesengroßer Schritt, um Alleinerziehende zu unterstützen — ein Teilaspekt unserer Bemühungen, viele andere müssen folgen.","","","24",8,19085
"26",26," Präsident Dr.
 Wolfgang ","","","25",8,19085
