"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",111,19112
"2",2," Vielen Dank, Norbert Altenkamp.","","","01",111,19112
"3",3," — Nächste Rednerin:","","","02",111,19112
"4",4," Ulrike Bahr für die SPD-Fraktion.","","","03",111,19112
"5",5," Ulrike Bahr:","","","04",111,19112
"6",6,"Sehr geehrte Frau Präsidentin! Sehr geehrte Frau Ministerin! Liebe Kollegen und Kolleginnen! Bildung ist und bleibt der zentrale Schlüssel für eine gesicherte Zukunft.","","","05",111,19112
"7",7," Darum werde ich auch nicht müde, diesen Satz in unseren bewegten Zeiten des strukturellen Wandels einerseits, aber auch des politischen Populismus andererseits zu erwähnen.","","","06",111,19112
"8",8," Ich meine, Bildung ermöglicht gleiche Chancen und Teilhabe.","","","07",111,19112
"9",9," Mit Bildung erreichen wir gesellschaftlichen Zusammenhalt.","","","08",111,19112
"10",10," Durch Bildung erkennen wir Zusammenhänge und erhalten die Möglichkeit, über den eigenen Tellerrand hinauszuschauen, und können dabei zwischen Wahrheit und Wahrhaftigkeit unterscheiden.","","","09",111,19112
"11",11,"Bildung ist die Voraussetzung für den sozialen und beruflichen Aufstieg und gibt uns damit die Möglichkeit, ein besseres Leben zu führen.","","","10",111,19112
"12",12," Das war schon immer das sozialdemokratische Versprechen.","","","11",111,19112
"13",13," Dem Einzelplan 30 möchte ich daher eine gute Note ausstellen, gerade im Themenbereich der Aus- und Weiterbildung.","","","12",111,19112
"14",14," Uns allen ist klar, dass in Zeiten des demografischen Wandels und des Fachkräftemangels der Dreiklang aus akademischer und beruflicher Ausbildung sowie beruflicher Weiterbildung einen enormen Stellenwert hat.","","","13",111,19112
"15",15," Lebensbegleitendes Lernen ist die Parole.","","","14",111,19112
"16",16," Und genau daran arbeiten wir hier.","","","15",111,19112
"17",17,"Ulrike BahrMit sehr viel mehr Haushaltsmitteln als noch 2019 ermöglichen wir, dass die individuelle Entscheidung für Aus- und Weiterbildungen leichter fällt.","","","16",111,19112
"18",18," Denken wir an die bereits umgesetzte BAföG-Novelle.","","","17",111,19112
"19",19," Unsere Studierenden können sich damit schon ab dem kommenden Wintersemester auf einen neuen Förderhöchstsatz sowie auf einen gestiegenen Wohnzuschlag verlassen.","","","18",111,19112
"20",20," Übrigens, auch wenn dieser Topf leer sein sollte, bekommen alle Studierenden das BAföG natürlich dennoch ausgezahlt, sofern sie berechtigt sind.","","","19",111,19112
"21",21," Das regelt schon allein der Rechtsanspruch.","","","20",111,19112
"22",22," Wir haben im Parlament beschlossen, bis zum Ende der Legislaturperiode 1,3 Milliarden Euro mehr für die Leistungsverbesserungen beim BAföG in die Hand zu nehmen.","","","21",111,19112
"23",23," Wir Sozialdemokratinnen und Sozialdemokraten werden genau hinschauen, damit das auch passiert.","","","22",111,19112
"24",24," Auch in der beruflichen Ausbildung gehen wir einen deutlichen Schritt nach vorne.","","","23",111,19112
"25",25," Die Mindestausbildungsvergütung hat zwar nicht direkt mit Ausgaben des Einzelplans 30 zu tun, dennoch möchte ich eine Lanze für sie brechen und sie hier erwähnen, denn sie gehört ins Konzept.","","","24",111,19112
"26",26," Mit ihr erkennen wir die Leistung derjenigen an, die wir in Zukunft immer mehr benötigen, unserer Auszubildenden.","","","25",111,19112
"27",27," Sie leisten schon heute einen wichtigen Beitrag als Fachkräfte von morgen.","","","26",111,19112
"28",28," Es ist also Zeit, sich bei ihnen dafür zu bedanken und eine ordentliche Vergütung bereitzustellen.","","","27",111,19112
"29",29," Ich bitte daher meine geschätzten Kolleginnen und Kollegen der Unionsfraktion, mit uns nun gemeinsam den Weg zu einem guten Abschluss der Reform des Berufsbildungsgesetzes zu gehen.","","","28",111,19112
"30",30,"Für das neue Aufstiegs-BAföG, das gleich nach der Novelle zum Berufsbildungsgesetz umgesetzt werden soll, stehen — das ist erwähnt worden — künftig knapp 392 Millionen Euro zur Verfügung, also knapp 50 Prozent mehr als noch in diesem Jahr.","","","29",111,19112
"31",31," Das ist ein gutes Zeichen für alle, die sich überlegen, eine Aufstiegsfortbildung zum Techniker, Meister, Fach- oder Betriebswirt zu machen.","","","30",111,19112
"32",32," Das sind gute Zeichen für alle, die bisher vor den Kosten einer Aufstiegsfortbildung zurückgeschreckt sind.","","","31",111,19112
"33",33," Die Zahlen geben es vor:","","","32",111,19112
"34",34," Der Staat wird ihnen kräftig unter die Arme greifen, beispielsweise mit einem Vollzuschuss zu den Unterhaltskosten für diejenigen, die ihre Fortbildung in Vollzeit absolvieren wollen, oder mit höheren Zuschüssen zu den Lehrgangs- und Prüfungsgebühren.","","","33",111,19112
"35",35," Mit der Mindestausbildungsvergütung und dem neuen Aufstiegs-BAföG kommen wir der Gleichwertigkeit von beruflicher und akademischer Bildung ein erhebliches Stück näher.","","","34",111,19112
"36",36," Darüber freue ich mich.","","","35",111,19112
"37",37," Diesen Meilenstein darf man auch feiern.","","","36",111,19112
"38",38," Grund zum Feiern ist aber auch ein anderer Titel, mit dem eine neue Dimension der Chancen- und Bildungsgerechtigkeit eröffnet wird.","","","37",111,19112
"39",39," Wir beginnen, die Mittel für den von der SPD geforderten und im Koalitionsvertrag verankerten Rechtsanspruch auf Ganztagsbetreuung für Kinder im Grundschulalter bereitzustellen.","","","38",111,19112
"40",40," Das ist ein logischer Schritt, der auf den Kitaausbau folgen muss.","","","39",111,19112
"41",41," Er ist zentral für die bessere Vereinbarkeit von Familie und Beruf und bietet Chancengerechtigkeit in der schulischen Bildung.","","","40",111,19112
