"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",142,19126
"2",2," Herr Heider, gestatten Sie eine Zwischenfrage?Dr.","","","01",142,19126
"3",3," Matthias Heider:","","","02",142,19126
"4",4," Herr Präsident, wir wollen fertig werden.","","","03",142,19126
"5",5," Ich verzichte auf die Zwischenfrage.","","","04",142,19126
"6",6," Zudem planen Unternehmen den Bau von drei größeren LNG-Terminals in Deutschland.","","","05",142,19126
"7",7," Wir brauchen den Wettbewerb und die Möglichkeit, uns aus verschiedenen Quellen der Ressource Erdgas zu bedienen.","","","06",142,19126
"8",8," Global betrachtet werden derzeit zahlreiche neue Gasquellen erschlossen.","","","07",142,19126
"9",9," Ich nenne nur die Stichworte „EastMed‘“ oder „südlicher Gaskorridor“.","","","08",142,19126
"10",10," Ein Mehr an Angebot, auch durch Nord Stream 2, wird deshalb nicht zu mehr Abhängigkeit führen, sondern im Gegenteil:","","","09",142,19126
"11",11," Es wird zu mehr Wettbewerb führen und zu mehr Flexibilität.","","","10",142,19126
"12",12," Daran müssen wir im Interesse einer guten Versorgung unseres Wirtschaftsstandortes denken.","","","11",142,19126
"13",13,"Meine Damen und Herren, mit dem vorliegenden Gesetzentwurf setzen wir die EU-Gasrichtlinie um.","","","12",142,19126
"14",14," Damit schaffen wir mehr Transparenz auf dem EU-Gasmarkt.","","","13",142,19126
"15",15," Wir werden die Energieunion einen erfolgreichen Schritt weiterführen.","","","14",142,19126
"16",16," Deshalb empfehlen wir Ihnen, also allen Parteien dieses Hauses, die Zustimmung zu diesem Gesetz.","","","15",142,19126
"17",17,"Herzlichen Dank.
 Vizeprasident Thomas ","","","16",142,19126
