"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",89,19112
"2",2," Vielen Dank.","","","01",89,19112
"3",3," — Letzter Redner in der Debatte ist der Kollege Alois Rainer für die Fraktion der CDU/CSU.","","","02",89,19112
"4",4," Alois Rainer:","","","03",89,19112
"5",5,"Sehr geehrter Herr Präsident! Frau Ministerin! Liebe Kolleginnen und Kollegen! Meine sehr verehrten Damen und Herren! Der Haushalt des Bundesministeriums für Familie, Senioren, Frauen und Jugend - meines Erachtens eine Querschnittsaufgabe in unserem Land — wurde von der Bundesregierung vorgelegt.","","","04",89,19112
"6",6," Erneut sind die familienpolitischen Leistungen gegenüber 2019 gestiegen, um circa 1,35 Milliarden Euro auf nunmehr 11,8 Milliarden Euro.","","","05",89,19112
"7",7," Meine Damen und Herren, schauen wir ein Stück weiter zurück.","","","06",89,19112
"8",8," Seit 2013, seit Beginn dieser großen Koalition, hat sich dieser Etat um 73,5 Prozent erhöht.","","","07",89,19112
"9",9," Ich finde, auf diese Zahl kann man stolz sein.","","","08",89,19112
"10",10,"Die gesetzlichen Leistungen für 2020 sind im Vergleich zum vorigen Haushaltsjahr um circa 1 Milliarde Euro mehr geworden.","","","09",89,19112
"11",11," Die wichtigste Familienleistung ist und bleibt das Elterngeld.","","","10",89,19112
"12",12," Für die Jahre bis 2023 sind Ausgaben von rund 30 Milliarden Euro kumuliert vorgesehen.","","","11",89,19112
"13",13," Das zeigt mehr denn je, dass die Einführung des Elterngeldes eine grundlegende und richtige Entscheidung gewesen ist.","","","12",89,19112
"14",14,"Meine Damen und Herren, heute ist schon angesprochen worden, eine weitere wichtige gesetzliche Leistung, die vor einigen Jahren verbessert worden ist, war der Unterhaltsvorschuss.","","","13",89,19112
"15",15," Gerade mit dem Unterhaltsvorschussgesetz konnte man Alleinstehenden große Hilfe leisten.","","","14",89,19112
"16",16," Meine Damen und Herren, auch in diesem Haushaltsjahr steigen die Mittel beim Unterhaltsvorschuss wieder.","","","15",89,19112
"17",17," Frau Ministerin, ich habe letzte Woche sehr wohl vernommen, Sie sind unserer freundlichen Bitte nachgekommen und ließen prüfen, wie viele Unterhaltspflichtige überhaupt Unterhalt zahlen können.","","","16",89,19112
"18",18," Das sind 39 Prozent, aber 61 Prozent können bezahlen.","","","17",89,19112
"19",19," — Ja, das wollte ich so sagen.","","","18",89,19112
"20",20," Sie haben mich jetzt aber verbessert.","","","19",89,19112
"21",21," — Also:","","","20",89,19112
"22",22," 61 Prozent können nicht bezahlen und 39 Prozent können bezahlen.","","","21",89,19112
"23",23," Ich bitte Sie in diesem Hohen Hause darum, dass wir bei diesen 39 Prozent die Rückholquote effizient verbessern.","","","22",89,19112
"24",24," Es kann nicht sein, dass man sich aus seiner Verantwortung stiehlt.","","","23",89,19112
"25",25," Meine Damen und Herren, mit dem Familienentlastungsgesetz entlasten wir die Familien um rund 10 Milliarden Euro in den nächsten Jahren.","","","24",89,19112
"26",26," Es kann doch nicht sein, dass dies nichts wert ist.","","","25",89,19112
"27",27," Es ist am 1.","","","26",89,19112
"28",28," Juli in Kraft getreten.","","","27",89,19112
"29",29," Das war wichtiger als die Hochzeit von Heidi Klum, das kann für manche auch schön sein.","","","28",89,19112
"30",30," Für mich ist das Familienentlastungsgesetz wesentlich wichtiger gewesen, und zwar durch die Erhöhung des Kindergeldes, des Kinderzuschlages, des Grundfreibetrages.","","","29",89,19112
"31",31,"Sehr geehrte Frau Kollegin Harder-Kühnel, ich will Ihre Rede nicht kommentieren, aber eines stößt mir immer sauer auf, und zwar wenn jemand sagt:","","","30",89,19112
"32",32," Kinder sind ein Armutsrisiko.","","","31",89,19112
"33",33," — Ich spreche dagegen:","","","32",89,19112
"34",34," Kinder sind ein Glücksfall, Kinder bereichern das Leben.","","","33",89,19112
"35",35," Kinder sind schlichtweg unsere Zukunft.","","","34",89,19112
"36",36," Zu sagen, sie sind ein Armutsrisiko, geht in diesem Hause überhaupt nicht.","","","35",89,19112
"37",37," Sie können sich hier aufregen, wie Sie wollen, aber es ist so, dass Kinder unsere Zukunft sind.","","","36",89,19112
"38",38,"Meine Damen und Herren, auch die Mittel für vielfältige Programme im Einzelplan erhöhen wir um 151 Millionen Euro auf insgesamt 1,2 Milliarden Euro.","","","37",89,19112
"39",39," Ja, man darf über alles reden, liebe Kolleginnen und Kollegen, auch wir dürfen dann über alles reden, wenn uns etwas nicht schmeckt.","","","38",89,19112
"40",40," Ich denke, das muss auch erlaubt sein.","","","39",89,19112
"41",41," Mit den geplanten Ausgaben finanzieren wir die Fachkräfteoffensive, die Freiwilligendienste, „Demokratie leben!“ und Aufgaben der freien Jugendhilfe.","","","40",89,19112
