"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",92,19127
"2",2,"Vielen Dank.","","","01",92,19127
"3",3," — Nächste Rednerin ist die Kollegen Katrin Helling-Plahr für die Fraktion der FDP.","","","02",92,19127
"4",4,"Katrin Helling-Plahr:","","","03",92,19127
"5",5,"Sehr geehrter Herr Präsident! Meine Damen und Herren! Die Wertgrenze in Höhe von 20 000 Euro für Nichtzulassungsbeschwerden zum Bundegerichtshof lehnen wir ab.","","","04",92,19127
"6",6," Die Bedeutung einer Rechtssache ist nicht allein durch den wirtschaftlichen Wert determiniert oder durch diesen limitiert.","","","05",92,19127
"7",7," Wir sollten die Möglichkeit zu Nichtzulassungsbeschwerden vielmehr auch vor dem Hintergrund der meist herausragenden Wichtigkeit der Entscheidungen für die Beteiligten auch auf familiengerichtliche Verfahren ausweiten.","","","06",92,19127
"8",8,"Und trauen Sie sich endlich, die missglückte Regelung zur Möglichkeit der Zurückweisung von Berufungen durch Beschluss nach $ 522 Absatz 2 und 3 ZPO zu streichen, und eröffnen Sie den Parteien endlich wieder die Möglichkeit, stets mit dem Berufungsgericht zu kommunizieren.","","","07",92,19127
"9",9," Und, Herr Kollege Hoffmann, wenn Sie hier über angeblich hohe Hürden sprechen, dann werfen Sie doch mal einen Blick auf die Fallzahlen.","","","08",92,19127
"10",10," Auf die Zahlen der Fälle, in denen diese hohen Hürden tatsächlich fallen.","","","09",92,19127
"11",11," Und wenn Sie hier Sachverständige zitieren, dann werfen Sie mal einen Blick darauf, welche Perspektive die haben und wo die beruflich tätig sind.","","","10",92,19127
"12",12," Dann wird das Ganze vielleicht etwas klarer.","","","11",92,19127
"13",13," Die Streichung des $ 522 Absatz 2 und 3 ZPO ist längst überfällig.","","","12",92,19127
"14",14," Sogar die Präsidentin des BGH wäre damit zwischenzeitlich einverstanden.","","","13",92,19127
"15",15,"Aber Gelegenheit dazu, Ihnen, sehr geehrte Kollegen von der Großen Koalition, all das mitzugeben, hatte ich in dieser Wahlperiode eigentlich bereits genug.","","","14",92,19127
"16",16," Damit Ihnen und mir nicht langweilig wird, möchte ich gerne auf das Thema Digitalisierung eingehen, das Sie auch im Rahmen dieser ZPO-Reform wieder einmal komplett verschlafen.","","","15",92,19127
"17",17,"Unser Antrag „Zivilprozesse modernisieren — Für ein leistungs- und wettbewerbsfähiges Verfahrensrecht“ steht ja heute auch hier zur Debatte.","","","16",92,19127
"18",18," Sinn und Zweck der Justiz ist, den Bürgern zu dienen.","","","17",92,19127
"19",19," Dann muss sie aber auch niederschwellig zugänglich sein.","","","18",92,19127
"20",20," Dazu bietet Digitalisierung die Chance! Die rechtliche Möglichkeit, mündliche Verhandlungen mittels moderner Kommunikationsmethoden wie zum Beispiel Videostream durchzuführen, gibt es bereits.","","","19",92,19127
"21",21," Sie wird aber kaum genutzt, weil die Gerichte nicht über die entsprechende Technik verfügen.","","","20",92,19127
"22",22," Legen wir einen Digitalpakt für die Justiz auf und ändern das! Katrin Helling-PlahrWarum muss das Einreichen zum Beispiel von Klageschriften so kompliziert sein? Wieso trauen wir uns nicht zum Beispiel an einfache Onlineeingabemasken heran? Und schließlich:","","","21",92,19127
"23",23," Warum schaffen wir nicht ein komplettes Onlineverfahren, das ermöglicht, geringwertige Forderungen niedrigschwellig, schnell und kostengünstig gerichtlich geltend zu machen? Der gesamte Verfahrensablauf, vom Eingang der Klageschrift bis zum Urteil, könnte elektronisch erfolgen.","","","22",92,19127
"24",24," Die Parteien könnten bei der Durchführung des Verfahrens zum Beispiel durch vorgefertigte Eingabemasken, über die die wesentlichen Verfahrensschritte durch Frage-Antwort-Systeme abgefragt werden, unterstützt werden.","","","23",92,19127
"25",25,"Hören Sie auf, die Debatten der Vergangenheit zu führen, und trauen Sie sich endlich an die Zukunft.
 Vizepräsident Thomas ","","","24",92,19127
