"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",161,19083
"2",2," Vielen Dank; das war eine Punktlandung.","","","01",161,19083
"3",3," — Nächster Redner ist der Kollege Albrecht Glaser von der AfD.","","","02",161,19083
"4",4," Albrecht Glaser:","","","03",161,19083
"5",5,"Herr Präsident! Meine sehr verehrten Damen und Herren! Verehrte Mitbürger — es sind noch welche da -, herzlich willkommen! Am 29.","","","04",161,19083
"6",6," März 2019 um 23 Uhr soll der britische EU-Austritt wirksam werden.","","","05",161,19083
"7",7," Diesen Schritt hatte eine knappe Mehrheit der britischen Wähler am 23.","","","06",161,19083
"8",8," Juni 2016 gewünscht.","","","07",161,19083
"9",9," Ob er mit oder ohne Vertrag erfolgen wird, wissen wir nicht — wahrscheinlich eher nicht.","","","08",161,19083
"10",10,"1973 war das Vereinigte Königreich der EWG beigetreten.","","","09",161,19083
"11",11," 1975 hatte diese Entscheidung der britischen Regierung ebenfalls eine Volksabstimmung mit breiter Mehrheit bestätigt.","","","10",161,19083
"12",12," In den 70er- und 80er-Jahren forderten vorwiegend Gewerkschaften und Vertreter der Labour Party den Austritt Englands aus der EWG.","","","11",161,19083
"13",13," Seit den 90er-Jahren forderten eine extra hierfür gegründete Independence Party und etliche konservative Politiker den Austritt.","","","12",161,19083
"14",14," Die Frage „Nationalstaat oder Staatenbund mit der erkennbaren Entwicklung zum Überstaat“ war also seit Jahrzehnten in diesem Land mit großer Spur in der Weltgeschichte gestellt und wird derzeit zugunsten einer weitgehenden nationalen Souveränität beantwortet.","","","13",161,19083
"15",15,"Im Weltmaßstab betrachtet, kehrt das Königreich in die Normalität zurück.","","","14",161,19083
"16",16," Auf keinem anderen Kontinent außer Europa gibt es eine Entwicklung der Entnationalisierung und damit der Entdemokratisierung zugunsten supranationaler Quasistaaten.","","","15",161,19083
"17",17," Von China, Japan und Russland über Afrika bis Südamerika ist nirgendwo erkennbar, dass sich eine solche Entwicklung abzeichnet, obwohl man sich etwa in Südamerika wegen sprachlicher und kultureller Nähe eine solche Fantasie noch am ehesten vorstellen könnte.","","","16",161,19083
"18",18,"Kriegerische Auseinandersetzungen zwischen den Staaten hat es überall in der Welt — insbesondere unter Nachbarn - stets gegeben.","","","17",161,19083
"19",19," Der Überstaat wird nirgends in der Welt als Problemlösung für Frieden, Demokratie und Menschenrechte gesehen.","","","18",161,19083
"20",20," Das sollte die Europäer nachdenklich stimmen.","","","19",161,19083
"21",21," Das Grummeln der Völker ist bekanntlich in Europa zu hören.","","","20",161,19083
"22",22," Seine Denunzierung als Nationalismus und Provinzialismus wird zu Recht als Arroganz internationaler Eliten aus Wirtschaft und Politik empfunden.","","","21",161,19083
"23",23," Wie man am besten eine möglichst sichere Welt baut, ist eine offene Frage.","","","22",161,19083
"24",24," Europa wird dabei nicht der Orientierungsmaßstab für den Rest der Welt — und dies mit seiner abnehmenden Bevölkerung, dem stetigen Rückgang seinesAlbrecht GlaserAnteils an der Weltwirtschaftsleistung und seiner militärischen Agonie von Jahr zu Jahr immer weniger.","","","23",161,19083
"25",25," Wir haben heute zwei Entwürfe von Austrittsbegleitgesetzen zu verabschieden, die für die Bürger und die Unternehmer den Brexit abfedern sollen.","","","24",161,19083
"26",26," Dies sehen wir aus der Perspektive der Finanzer als vernünftig an, und das muss mit Umsicht auch so gemacht werden, wenngleich ein früheres Handeln geboten gewesen wäre.","","","25",161,19083
"27",27,"Hinsichtlich der Finanzen werden in elf Artikeln zehn Gesetze geändert — vom Einkommensteuerrecht bis zur die jeder von Ihnen schon mal gehört hat.","","","26",161,19083
"28",28," Die Bundesregierung hat mit ihrem Entwurf vieles richtig gemacht, jedoch auch vieles vergessen.","","","27",161,19083
"29",29," Richtigerweise wurde eine öffentliche Sachverständigenanhörung durchgeführt, und aus unserer Sicht erstaunlicherweise wurden die zahlreichen Anregungen auch tatsächlich im Wesentlichen umgesetzt.","","","28",161,19083
"30",30,"Zu den ursprünglich 20 Einzeländerungen von Gesetzen sind nun weitere 11 hinzugekommen.","","","29",161,19083
"31",31," Sie beziehen sich auf das Erbschafts- und Schenkungssteuerrecht, die Grunderwerbsteuer, das Zahl und das Wertpapierhandelsgesetz.","","","30",161,19083
"32",32," Wir sehen eine diffizile Kleinarbeit, die für das wirkliche Leben von Bürgern und Unternehmen jedoch von großer Bedeutung ist.","","","31",161,19083
"33",33," Um das bildhaft zu machen — das ist angedeutet worden -, nenne ich beispielhaft:","","","32",161,19083
"34",34,"Eine Riester-geförderte Wohnung in England muss nicht wegen des Brexits förderungsrechtlich rückabgewickelt werden.","","","33",161,19083
"35",35," Bausparkassen dürfen weiter ihr in England angelegtes Kapital dort belassen.","","","34",161,19083
"36",36," Schadensregulierungen aus Versicherungsverträgen mit englischen Unternehmen sollen für eine Übergangsfrist weiter vorgenommen werden können.","","","35",161,19083
"37",37," Die britische Unternehmensform Limited Company in Deutschland kann umgewandelt werden in ein Unternehmen deutscher Rechtsform, ohne stille Reserven aufdecken zu müssen.","","","36",161,19083
"38",38," Eine Verschonungsregelung für in Deutschland vererbte Unternehmen mit britischen Vermögensteilen und vieles andere sind weitere Gegenstände dieser Regelungen.","","","37",161,19083
"39",39,"Im Zusammenhang mit diesen Legislationen beabsichtigt die Bundesregierung, einen speziellen Kündigungstatbestand für Risikoträger bei Finanzinstituten einzuführen; es ist davon gesprochen worden.","","","38",161,19083
"40",40," Auch dies erscheint plausibel und findet unsere Zustimmung.","","","39",161,19083
"41",41,"Der Beratungsprozess — ich will das ausdrücklich betonen — im Finanzausschuss und die Berichterstattergespräche sind sachlich und seriös verlaufen.","","","40",161,19083
"42",42," Daher sind die Ergebnisse gut, und das gesamte Gesetzesvorhaben findet deshalb unsere Zustimmung.","","","41",161,19083
"43",43," Ablehnen werden wir die Anträge der FDP und der Linken.","","","42",161,19083
"44",44," Ansonsten ist es so, wie ich es vorgetragen habe, und ich habe das durchaus mit groBer Entspannung und Freude vorgetragen.","","","43",161,19083
"45",45,"Herzlichen Dank.
Vizepräsident Thomas ","","","44",161,19083
