"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",149,19107
"2",2," Herr Kollege - —Ulrich Lange:","","","01",149,19107
"3",3,"Nein.","","","02",149,19107
"4",4," — Sie kann handeln, und sie muss handeln.","","","03",149,19107
"5",5," Wir erwarten, dass die Bundesnetzagentur in Zukunft Anwalt der Nutzer ist — so verstehe ich ihren Auftrag — und sich klar auf die Seite der Nutzer von Mobilfunk und Breitband stellt.","","","04",149,19107
"6",6," Die Erhöhung des Bußgeldes ist sicherlich auch ein wichtiger Schritt.","","","05",149,19107
"7",7," Es geht darum, dass die Netzbetreiber in Funkmasten investieren und nicht in Bußgelder.","","","06",149,19107
"8",8," Das ist unsere Ansage.","","","07",149,19107
"9",9," Das wollen wir damit deutlich machen.","","","08",149,19107
"10",10," Das lokale Roaming — das andere Roaming ist bereits angesprochen worden — haben wir im Gesetz verankert.","","","09",149,19107
"11",11," Die Bundesnetzagentur hat darauf hingewiesen, dass der Kodex umzusetzen ist.","","","10",149,19107
"12",12," Insofern, liebe Kollegen der Grünen, ist Ihr Entschließungsantrag natürlich so zu verstehen, dass Sie auch noch einen Antrag gestellt haben.","","","11",149,19107
"13",13,"Wir werden darauf achten, dass all die Netzbetreiber, die in den letzten Wochen und Monaten bei uns waren und das Hohelied der Kooperation gesungen haben, dieses Lied nicht nur bis zum Zeitpunkt der Gesetzgebung singen, sondern dass daraus danach ein stimmiger Chor aller Netzbetreiber wird.","","","12",149,19107
"14",14," Ansonsten wissen wir als Gesetzgeber ganz genau, dass der Beweis der Telel ikationsbetreiber, den sie bringen wollten, nicht erbracht wurde.","","","13",149,19107
"15",15," Der nachste Schritt steht vor der Tür.","","","14",149,19107
"16",16," Die nächste TKG-Novelle kommt, und zwar im Herbst.","","","15",149,19107
"17",17," Dann werden wir den nächsten Schritt hin zu einer verlässlichen Mobilfunk- und Breitbandversorgung in unserem Land machen.","","","16",149,19107
"18",18," Wir werden ihn gehen, weil wir in Deutschland ein Zukunftsland sein wollen.","","","17",149,19107
"19",19,"Herzlichen Dank.
 Vizepräsidentin Claudia ","","","18",149,19107
