"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",33,19115
"2",2," Vielen Dank, Andreas Lämmel.","","","01",33,19115
"3",3," — Nächster Redner:","","","02",33,19115
"4",4," für die SPD-Fraktion Thomas Jurk.","","","03",33,19115
"5",5," Thomas Jurk:","","","04",33,19115
"6",6,"Sehr geehrte Frau Präsidentin! Meine sehr verehrten Damen und Herren! Nach dem Willen der Bundesregierung sollen die Braunkohlegewinnung und -verstromung in Deutschland spätestens 2038 beendet werden.","","","05",33,19115
"7",7," Das ist für die betroffenen Regionen im Rheinland, in Mitteldeutschland und in der Lausitz hart:","","","06",33,19115
"8",8," Rund 60 000 Beschäftigte, die heute zumeist tariflich abgesicherte und gutbezahlte Jobs haben, sind davon betroffen.","","","07",33,19115
"9",9," Ich spreche hier von den Bergleuten, den Mitarbeiterinnen und Mitarbeitern in den Kraftwerken, bei den Zulieferern und Dienstleistern.","","","08",33,19115
"10",10,"Gleichzeitig soll auch die Steinkohleverstromung enden.","","","09",33,19115
"11",11," Auch hier sind Tausende Arbeitsplätze betroffen.","","","10",33,19115
"12",12," Heute sorgen diese Menschen für eine sichere und noch halbwegs bezahlbare Stromversorgung.","","","11",33,19115
"13",13," Ohne die Kohle würden in Deutschland die Lichter ausgehen.","","","12",33,19115
"14",14," Darauf will ich stellvertretend für diese Beschäftigten noch einmal ausdrücklich hinweisen, die stolz auf ihre Leistung sein können.","","","13",33,19115
"15",15," Die SPD-Bundestagsfraktion hat immer wieder gesagt:","","","14",33,19115
"16",16," Wenn aus klimapolitischen Gründen diese wirtschaftlich voll wettbewerbsfähige Industriebranche abgewickelt werden soll, dann müssen vorher neue zukunftssichere und gutbezahlte Jobs entstehen, insbesondere in den betroffenen Revieren.","","","15",33,19115
"17",17," Die Kommission „Wachstum, Strukturwandel und Beschäftigung“ hat dazu Ende Januar sehr gute Vorschläge unterbreitet.","","","16",33,19115
"18",18," Die Menschen in den Revieren erwarten zu Recht, dass diese Vorschläge möglichst vollständig umgesetzt werden; denn sie sind die Betroffenen! Thomas JurkLeider ist von der Umsetzung vor Ort bisher noch zu wenig zu sehen.","","","17",33,19115
"19",19," Zwar hat die Bundesregierung Ende Mai Eckpunkte zur Umsetzung der strukturpolitischen Empfehlungen der Kommission beschlossen und jetzt den entsprechenden Gesetzentwurf dazu vorgelegt; allerdings lässt das mit den Ländern verabredete Sofortprogramm immer noch auf sich warten.","","","18",33,19115
"20",20," Auch die wichtigen Fragen der sozialen Absicherung sind nicht ansatzweise geklärt.","","","19",33,19115
"21",21," Der Tagebau Jänschwalde steht momentan still.","","","20",33,19115
"22",22," Weitere Kraftwerksblöcke in Neurath und Jänschwalde werden nächste Woche in die Sicherheitsbereitschaft gehen, mit allen Konsequenzen für die Beschäftigten und ohne Kompensation dieser Arbeitsplätze.","","","21",33,19115
"23",23," Deshalb ist die Verunsicherung in den Braunkohlerevieren mit den Händen zu greifen und hat auch politische Konsequenzen!Der vorliegende Gesetzentwurf greift einige Kommissionsvorschläge auf.","","","22",33,19115
"24",24," — Hören Sie doch bitte mal zu! Vielleicht muss ich lauter werden.","","","23",33,19115
"25",25," So werden die Errichtung einer Reihe von Forschungseinrichtungen in Braunkohlerevieren sowie zusätzliche Infrastrukturmaßnahmen vorgeschlagen, übrigens auch sehr wichtige Maßnahmen für die Schiene.","","","24",33,19115
"26",26," Zudem sollen Einrichtungen des Bundes in den Revieren angesiedelt werden.","","","25",33,19115
"27",27,"Mir fehlt aber ein zentraler Punkt, der in der Debatte bereits angesprochen wurde und ohne den der Strukturwandel nicht gelingen kann:","","","26",33,19115
"28",28," Es braucht zwingend neue Anreize für Unternehmensgründungen, -erweiterungen und -ansiedlungen.","","","27",33,19115
"29",29," Herr Altmaier, Sie haben gerade Ihr großes Vertrauen in das Parlament deutlich gemacht.","","","28",33,19115
"30",30," Ich hätte mir gewünscht, dass die Regierung bereits auf Basis der Kommissionsempfehlungen zum Beispiel die Investitionszulage aufgegriffen oder das Thema Sonder-AfA jetzt nicht zur Prüfung delegiert hätte.","","","29",33,19115
"31",31," Das sind sinnvolle Maßnahmen, auch für die Unternehmen, die bereits vor Ort sind, zur Unterstützung auch von Mittelstand und Handwerk, meine sehr verehrten Damen und Herren.","","","30",33,19115
"32",32," Um es ganz klar zu sagen:","","","31",33,19115
"33",33," Die Mittel für den dringend notwendigen Strukturwandel sind nicht dafür da, Radwege, Industriedenkmäler — davon haben wir schon genug — oder diverse Modellvorhaben zu finanzieren.","","","32",33,19115
"34",34," Die Mittel sind dafür gedacht, dass in den Revieren wirtschaftliches Wachstum gefördert wird, dass Wertschöpfungsketten entstehen und die Wettbewerbsfähigkeit gestärkt wird.","","","33",33,19115
"35",35," Bergleute und Kraftwerker sollen keine Radwege fegen, Museen bewachen oder in der Verwaltung Anträge abstempeln.","","","34",33,19115
"36",36," Vielmehr brauchen sie neue gutbezahlte Arbeitsplätze in der gewerblichen Wirtschaft.","","","35",33,19115
"37",37,"Kurz gesagt:","","","36",33,19115
"38",38," Ich will bei aller Kritik nicht die Chancen verkennen, die im Gesetzespaket vorhanden sind, aber ich sehe noch viele Verbesserungsméglichkeiten und hoffe daher auf die parlamentarischen Beratungen.
 Vizeprasidentin Claudia ","","","37",33,19115
