"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",181,19121
"2",2,"Vielen Dank, Herr Kollege Kindler.","","","01",181,19121
"3",3," Sie haben das Präsidium zu Recht gerügt wegen der Lautstärke unserer Unterhaltung hier oben.","","","02",181,19121
"4",4," Aber wir haben versucht, den Rest der Tagesordnung ordentlich abzuarbeiten.","","","03",181,19121
"5",5," — Herr Kollege Schäffler, das war eine freundliche Bemerkung, wie ich hoffe.","","","04",181,19121
"6",6,"Die Kollegin Sonja Amalie Steffen, SPD-Fraktion, und der Kollege Alois Rainer, CDU/CSU-Fraktion, haben ihre Reden zu Protokoll gegeben.","","","05",181,19121
"7",7,"’ Damit beende ich die Aussprache.","","","06",181,19121
"8",8," Wir kommen zur Abstimmung über den Antrag des Bundesministeriums der Finanzen auf Drucksache 19/ 13977 mit dem Titel „Griechenland:","","","07",181,19121
"9",9," Vorzeitige teilweise Rückzahlung des ausstehenden Kredites des Internationalen Währungsfonds - 1.","","","08",181,19121
"10",10," Antrag auf Einholung eines zu D Anlage 6Vizepräsident Wolfgang Kubickistimmenden Beschlusses des Deutschen Bundestages nach $ 3 Absatz 2 Nummer 2 des Stabilisierungsmechanismusgesetzes und 2.","","","09",181,19121
"11",11," Antrag auf Einholung eines zustimmenden Beschlusses des Deutschen Bundestages gemäß $ 5 Absatz 2 Nummer 1 des ESM-Finanzierungsgesetzes“.","","","10",181,19121
"12",12," Wer stimmt für den Antrag des Bundesministeriums der Finanzen auf Drucksache 19/139772 — Wer stimmt dagegen? — Enthaltungen? — Keine.","","","11",181,19121
"13",13," Dann ist gegen die Stimmen der AfD-Fraktion, der Fraktion der Freien Demokraten mit den Stimmen der übrigen Fraktionen des Hauses der Antrag angenommen.","","","12",181,19121
"14",14,"Wir kommen zur Abstimmung über den EntschlieBungsantrag der Fraktion der AfD auf Drucksache 19/ 14405.","","","13",181,19121
"15",15," Wer stimmt für diesen Entschließungsantrag? — Wer stimmt dagegen? — Dann ist dieser Entschließungsantrag gegen die Stimmen der AfD-Fraktion mit den Stimmen der übrigen Fraktionen des Hauses abgelehnt.","","","14",181,19121
"16",16,"Ich rufe die Zusatzpunkte 6 a und 6 b sowie Zusatzpunkt 7 auf:","","","15",181,19121
"17",17,"ZP6 a) — Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Modernisierung der Strukturen des Besoldungsrechts und zur Änderung weiterer dienstrechtlicher VorschriftenDrucksache 19/13396Beschlussempfehlung und Bericht des Ausschusses für Inneres und HeimatDrucksache 19/14425— Bericht des Haushaltsausschusses gemäß $ 96 der GeschäftsordnungDrucksache 19/14426oy zBeratung der Beschlussempfehlung und des Berichts des Ausschusses für Inneres und Heimat zu dem Antrag der Abgeordneten Konstantin Kuhle, Stephan Thomae, Grigorios Aggelidis, weiterer Abgeordneter und der Fraktion der FDPFür einen modernen und attraktiven Öffentlichen DienstDrucksachen 19/13519, 19/14425ZP 7 Beratung des Antrags der Abgeordneten Dr.","","","16",181,19121
"18",18," Irene Mihalic, Luise Amtsberg, Canan Bayram, weiterer Abgeordneter und der Fraktion BUNDNIS 90/ DIE GRUNENPolizeizulage wieder ruhegehaltsfahig gestaltenDrucksache 19/14381Nach einer interfraktionellen Vereinbarung sind für die Aussprache 27 Minuten vorgesehen.","","","17",181,19121
"19",19," — Ich höre keinen Widerspruch.","","","18",181,19121
"20",20," Dann ist das so beschlossen.","","","19",181,19121
"21",21," Bevor ich die Aussprache eröffne, bitte ich die Mitglieder der FDP-Fraktion, ihre Wiedersehensfeiern zu beenden.","","","20",181,19121
"22",22,"Ich eröffne die Aussprache und erteile als erster Rednerin ar un Petra Nicolaisen, CDU/CSU-Fraktion, das W Petra Nicolaisen:","","","21",181,19121
"23",23,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! „Wir von der Union sind der Meinung, der öffentliche Dienst muss als Arbeitgeber attraktiv bleiben; denn ein starker Staat braucht einen starken öffentlichenfeeDienst! Mit diesem Satz habe ich bereits meine erste Rede zu diesem Gesetzgebungsverfahren begonnen, und gerne starte ich auch heute wieder mit diesem besonders zutreffenden Satz.","","","22",181,19121
