"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",18,19135
"2",2," Stefan Keuter, AfD, ist der nächste Redner.","","","01",18,19135
"3",3," Stefan Keuter:","","","02",18,19135
"4",4,"Herr Präsident ! Meine sehr geehrten Damen und Herren! Liebe Bürgerinnen und Bürger! Kurz vor Weihnachten müssen wir uns mit diesem FDP-Antrag beschäftigen, der Anfang der Woche noch gar keine Drucksachennummer hatte.","","","03",18,19135
"5",5," Ich dachte erst einmal, das ist wieder mit der heißen Nadel gestrickt.","","","04",18,19135
"6",6," Wir haben uns den Gesetzentwurf angeschaut, und er ist gar nicht so schlecht.","","","05",18,19135
"7",7," Aber dazu kommen wir später.","","","06",18,19135
"8",8,"Worum geht es hier? Es geht um ein Gesetz aus dem Jahr 2016, das Gesetz zum Schutz vor Manipulation an digitalen Grundaufzeichnungen.","","","07",18,19135
"9",9," Das heißt, es soll verhindert werden, dass Kassenaufzeichnungen im Nachhinein verändert werden können und so Steuern verkürzt werden können.","","","08",18,19135
"10",10," Das geht mit einer Zertifizierung von Kassensoftware einher.","","","09",18,19135
"11",11," Es sollen Einzelaufzeichnungen so verschlüsselt werden, dass sie in einer logischen Folge zu der Vor- und der Nachtransaktion stehen, und es sollen digitale Schnittstellen zu den Kassensystemen geschaffen werden, die es Finanzbeamten ermöglichen, mit einem Datenstick oder per Datenfernübertragung diese Daten zu bekommen, automatisch auszuwerten und UnregelmäBigkeiten aufzuzeigen.","","","10",18,19135
"12",12," „Es ist eine gigantische Arbeitsbeschaffungsmaßnahme für die Finanzinspektoren“, so hat es das „Handelsblatt“ richtig festgestellt.","","","11",18,19135
"13",13," Der Witz ist:","","","12",18,19135
"14",14," Nur wer eine elektronische Kasse hat, ist dazu verpflichtet, diese jetzt auch aufzurüsten.","","","13",18,19135
"15",15," Jetzt kommt noch die Belegausgabepflicht hinzu, bei der Unmengen Papier produziert werden.","","","14",18,19135
"16",16," Aber dazu komme ich später.","","","15",18,19135
"17",17,"Sie alle kennen den Begriff Crowdfunding.","","","16",18,19135
"18",18," Was ich hier mache, ist Crowdspeaking.","","","17",18,19135
"19",19," Ich habe Anfang der Woche in den sozialen Netzwerken veröffentlicht, dass ich heute zu diesem Thema eine Rede halte.","","","18",18,19135
"20",20," Ich spreche sonst häufiger zu finanzpolitischen Themen und musste feststellen, dass Finanzthemen nicht immer ganz so charmant und sexy sind wie vielleicht Migrationspolitik, Sozialpolitik, Altersarmut.","","","19",18,19135
"21",21," Das sind emotionale Themen.","","","20",18,19135
"22",22," Aber dieses Thema, die Belegausgabepflicht und die Veränderung der Kassensysteme, hat einen regelrechten Sturm in der Bevölkerung ausgelöst.","","","21",18,19135
"23",23," Ich habe jede Menge Zuschriften von Bürgern bekommen, die mir Zeitungsartikel zugeschickt haben, mich über Sachverhalte informiert haben und mir viele Anregungen für die Rede gegeben haben.","","","22",18,19135
"24",24," Ich habe versucht, sie hier aufzunehmen.","","","23",18,19135
"25",25," Ich möchte einmal über diese Auswirkungen sprechen.","","","24",18,19135
"26",26,"Das Bäckerhandwerk allein rechnet pro Jahr mit 5 Milliarden Bons, wovon circa 97 Prozent im Müll landen werden.","","","25",18,19135
"27",27," Der deutsche Einzelhandel spricht von Bonlängen in Höhe von 2 Millionen Kilometern pro Jahr.","","","26",18,19135
"28",28," Das ist 50-mal die Bons am Äquator um die Erde gelegt.","","","27",18,19135
"29",29," Wir reden heutzutage über Müllvermeidung, über Papier- statt Plastikstrohhalme.","","","28",18,19135
"30",30," Was passiert hier? Wir produzieren riesige Papier- und Müllberge.","","","29",18,19135
"31",31," Außerdem handelt es sich bei den Bons größtenteils um Thermopapier.","","","30",18,19135
"32",32," Das dient nicht der Müllvermeidung.","","","31",18,19135
"33",33," Thermopapier ist wegen der Zusatzstoffe nicht so einfach recycelbar.","","","32",18,19135
"34",34,"Wir haben gerade von Herrn Michelbach gehört, dass hier Befreiungen vorgesehen sind.","","","33",18,19135
"35",35," Das ist alles nicht so einfach.","","","34",18,19135
"36",36," Was Sie uns verschweigen, ist, dass dies die Oberfinanzdirektion machen muss.","","","35",18,19135
"37",37," Kompetenzen zwischen den Ländern sind nicht abgestimmt.","","","36",18,19135
"38",38," Der Bund stiehlt sich aus seiner Verantwortung.","","","37",18,19135
"39",39," Wie mir die Parlamentarische Staatssekretärin Ryglewski auf eine Anfrage mitteilte, gibt es gar keine Regelungs- und Abstimmungspläne zwischen Bund und Ländern.","","","38",18,19135
"40",40," Das ist mit der heißen Nadel gestrickt.","","","39",18,19135
"41",41," Das ist unvollständig.","","","40",18,19135
"42",42," Das können wir Ihnen so nicht durchgehen lassen.","","","41",18,19135
"43",43," Was wir hier beobachten, ist eine weitere Kontrolle des mündigen Bürgers, ein zusätzlicher Bürokratieaufbau, der mit uns nicht zu machen ist.","","","42",18,19135
"44",44," Das ist ein Weg in den Sozialismus.","","","43",18,19135
"45",45," Die SPD-Führung mit ihrer neuen charismatischen Spitze wird das vielleicht freuen, uns als AfD nicht.","","","44",18,19135
"46",46," Was ich Ihnen damit sagen will:","","","45",18,19135
"47",47," Wenn Sie einen solchen Gesetzentwurf ins Parlament bringen, arbeiten Sie weiter am Projekt „einstellig“.","","","46",18,19135
"48",48," Diese Regelung ist genauso unnötig wie die Kassenzettel und gehört auf den Müll.","","","47",18,19135
"49",49,"Jetzt kann ich nur sagen, dass wir als AfD dem FDPAntrag zustimmen.","","","48",18,19135
"50",50,"Ich wünsche Ihnen allen frohe Weihnachten!Abschließend eine kleine Anekdote.","","","49",18,19135
"51",51," Ich bin daraufhingewiesen worden — weil wir beim Thema Crowdspeaking sind —, dass die SPD wahrscheinlich eine größere Beteiligung an einem Unternehmen hält, das solche Zertifizierungen durchführt.","","","50",18,19135
"52",52," Da könnte es gegebenenfalls zu einem Interessenskonflikt kommen.","","","51",18,19135
"53",53," Ich würde mich freuen, wenn dazu gleich ein Redner der SPD Stellung nimmt.","","","52",18,19135
"54",54," Als Letztes:","","","53",18,19135
"55",55," Alles Gute nach Großbritannien.","","","54",18,19135
"56",56," Boris Johnson:","","","55",18,19135
"57",57," Well done!Vielen Dank.","","","56",18,19135
"58",58,"Präsident Dr.
 Wolfgang ","","","57",18,19135
