"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",59,19104
"2",2,"Vielen Dank, Timon Gremmels.","","","01",59,19104
"3",3," — Nächster Redner:","","","02",59,19104
"4",4," Alexander Ulrich für die Fraktion Die Linke.","","","03",59,19104
"5",5," Alexander Ulrich:","","","04",59,19104
"6",6,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Das ist eine sehr interessante Aktuelle Stunde, die ja den Titel „Souveränität in der Energieversorgung sichern — Sanktionspolitik bei Nord Stream 2 entgegentreten“ trägt.","","","05",59,19104
"7",7," Herr Gauland, wenn Sie als AfD diesen Titel für die von Ihnen beantragte Aktuelle Stunde wählen, dann müssen Sie auch etwas zur Sanktionspolitik Ihres Freundes Donald Trump sagen.","","","06",59,19104
"8",8," Er ist doch Ihr Vorbild des Rechtspopulismus.","","","07",59,19104
"9",9," Es sind doch Ihre Leute, die gerade Sanktionspolitik androhen.","","","08",59,19104
"10",10," Sagen Sie doch mal, was Donald Trump macht.","","","09",59,19104
"11",11," — Nein, Sie haben gar nichts gesagt.","","","10",59,19104
"12",12," Sie haben im Prinzip irgendwas dahergeredet, aber Sie haben nicht gesagt, dass die Sanktionspolitik von Donald Trump ausgeht.","","","11",59,19104
"13",13," Dem muss entgegengetreten werden.","","","12",59,19104
"14",14," Da hat die AfD aber in dieser Aktuellen Stunde vollkommen versagt.","","","13",59,19104
"15",15," Herr Gremmels, es ist richtig, dass sich da einige wegducken; auch der Wirtschaftsminister duckt sich weg.","","","14",59,19104
"16",16," Das Problem ist:","","","15",59,19104
"17",17," Die Bundesregierung duckt sich komplett weg.","","","16",59,19104
"18",18,"Auch der Außenminister Heiko Maas taucht völlig ab.","","","17",59,19104
"19",19," Und um die Sache auf den Gipfel zu treiben:","","","18",59,19104
"20",20," Vor anderthalb Stunden hatten wir eine Sitzung des Europaausschusses mit der Kanzlerin.","","","19",59,19104
"21",21," Liebe Zuschauerinnen und Zuschauer, liebe Fernsehzuschauer und liebe Interes Alexander Ulrichsierte aus der Industrie, ich habe die Kanzlerin zweimal gefragt:","","","20",59,19104
"22",22," Was ist die Antwort der deutschen Bundesregierung auf die Sanktionsandrohungen der USA? — Zweimalige Antwort war:","","","21",59,19104
"23",23," Das ist das Problem der Wirtschaft.","","","22",59,19104
"24",24," Sie muss sich entscheiden, ob sie in Zukunft Geschäfte mit Amerika oder mit Russland oder mit wem auch immer machen will.","","","23",59,19104
"25",25," — Eine deutsche Politik, die sich von den USA bedrohen lässt und keinerlei Antworten darauf findet, versagt auf ganzer Linie.","","","24",59,19104
"26",26," Man kann da nicht mehr von einer souveränen und eigenständigen Politik reden.","","","25",59,19104
"27",27," Herr Pfeiffer, auch Sie haben sich hier jetzt für Nord Stream 2 ausgesprochen.","","","26",59,19104
"28",28," Sagen Sie doch mal etwas zu dem, was in Amerika passiert! Wenn Trump erfolgreich ist, brauchen wir uns nicht mehr über Eigenständigkeit unterhalten.","","","27",59,19104
"29",29," Dann sind wir nur noch der Hinterhof amerikanischer Interessen.","","","28",59,19104
"30",30," Wir als Linke lehnen dieses Duckmäusertum der deutschen Bundesregierung entschieden ab.","","","29",59,19104
"31",31," Ja, ich gebe einigen Vorrednern recht:","","","30",59,19104
"32",32," Manfred Weber ist leider wegen dieses Themas völlig ungeeignet, EU-Kommissionspräsident zu werden.","","","31",59,19104
"33",33," Im Februar gab es eine Einigung auf europäischer Ebene über die Änderung der Gasrichtlinie.","","","32",59,19104
"34",34," Frankreich hatte einen Vorstoß gemacht, und zum Glück ist in der letzten Minute eine Einigung gelungen.","","","33",59,19104
