"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",13,19107
"2",2," Jetzt hat das Wort Dr.","","","01",13,19107
"3",3," Hans Michelbach, CDU/CSU.","","","02",13,19107
"4",4,"Dr.","","","03",13,19107
"5",5," h.","","","04",13,19107
"6",6," c.","","","05",13,19107
"7",7," Hans Michelbach:","","","06",13,19107
"8",8,"Herr Präsident! Liebe Kolleginnen und Kollegen! 15 Monate nach dem Urteil des Bundesverfassungsgerichts liegt jetzt der Gesetzentwurf zur Grundsteuerreform vor.","","","07",13,19107
"9",9," Drei Dinge waren uns als Union besonders wichtig:","","","08",13,19107
"10",10," Die Reform sollte unbürokratisch, durchschaubar, nachvollziehbar und transparent sein.","","","09",13,19107
"11",11," Sie sollte eine Objektsteuer für Eigentümer und Mieter bleiben.","","","10",13,19107
"12",12," Und sie sollte die Einnahmen der Kommunen aus der Grundsteuer sichern; denn eine Abschaffung und Schließung der Schwimmbäder, wie Sie von der AfD es letzten Endes wollen, ist kein Ergebnis, das wir akzeptieren können.","","","11",13,19107
"13",13," Präsident Dr.
 Wolfgang ","","","12",13,19107
