"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",21,19108
"2",2,"Jetzt gebe ich das von Schriftführerinnen und Schriftführern ermittelte Ergebnis der namentlichen Abstimmung über die Beschlussempfehlung des Auswärtigen Ausschusses zum Antrag der Bundesregierung zur Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der „United Nations Interim Force in Lebanon“ bekannt:","","","01",21,19108
"3",3," abgegebene Stimmen 643.","","","02",21,19108
"4",4," Mit Ja haben gestimmt 490, mit Nein haben gestimmt 149, Enthaltungen 4.","","","03",21,19108
"5",5," Die Beschlussempfehlung ist damit angenommen.","","","04",21,19108
"6",6,"Axel E.","","","05",21,19108
"7",7," Fischer Matthias Hauer Dr.","","","06",21,19108
"8",8," Maria Flachsbarth Mark HauptmannThorsten FreiDr.","","","07",21,19108
"9",9," Hans-Peter FriedrichMichael FrieserIngo GädechensDr.","","","08",21,19108
"10",10," Thomas GebhartAlois GerigEberhard GiengerEckhard GnodtkeUrsula Groden-KranichHermann GröheKlaus-Dieter GröhlerMichael Grosse-BrömerAstrid GrotelüschenMarkus GrübelManfred GrundOliver GrundmannMonika GrüttersFritz GüntzlerOlav GuttingChristian HaaseFlorian HahnDr.","","","09",21,19108
"11",11," Matthias Heider Thomas Heilmann Frank Heinrich Mark Helfrich Rudolf Henke Michael Hennrich Marc Henrichmann Ansgar HevelingDr.","","","10",21,19108
"12",12," Heribert Hirte Christian Hirte Alexander Hoffmann Karl HolmeierErich Irlstorfer Hans-Jürgen Irmer Thomas Jarzombek Andreas Jung Ingmar JungAlois KarlAnja Karliczek Torbjörn Kartes Volker KauderDr.","","","11",21,19108
"13",13," Stefan KaufmannRonja KemmerRoderich KiesewetterMichael KießlingDr.","","","12",21,19108
"14",14," Georg KippelsVolkmar KleinJens KoeppenMarkus KoobCarsten KörberAlexander KraußGunther KrichbaumDr.","","","13",21,19108
"15",15," Günter KringsRüdiger KruseMichael KufferDr.","","","14",21,19108
"16",16," Roy KühneDr.","","","15",21,19108
"17",17," Dr.","","","16",21,19108
"18",18," h.","","","17",21,19108
"19",19," c.","","","18",21,19108
"20",20," Karl A.","","","19",21,19108
"21",21," LamersAndreas G.","","","20",21,19108
"22",22," LammelKatharina LandgrafUlrich LangeDr.","","","21",21,19108
"23",23," Silke LaunertJens LehmannPaul LehriederDr.","","","22",21,19108
"24",24," Katja LeikertDr.","","","23",21,19108
"25",25," Andreas LenzDr.","","","24",21,19108
"26",26," Ursula von der LeyenAntje LeziusAndrea LindholzDr.","","","25",21,19108
