"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",16,19111
"2",2,"Vielen Dank, Herr Kollege Janecek.","","","01",16,19111
"3",3," — Als nächster Redner erhält das Wort der Kollege Alexander Dobrindt, CDU/CSU-Fraktion.","","","02",16,19111
"4",4," Alexander Dobrindt:","","","03",16,19111
"5",5,"Liebe Kolleginnen und Kollegen! Herr Präsident! Ja, es ist in der Tat so:","","","04",16,19111
"6",6," Die doppelte Herausforderung dieser Zeit heißt:","","","05",16,19111
"7",7," Klimawandel bekämpfen und Konjunktur und Wirtschaft stützen.","","","06",16,19111
"8",8," Das ist das, was wir zusammendenken.","","","07",16,19111
"9",9," Da meinen manche ja, das sei ein unauflösbarer Gegensatz.","","","08",16,19111
"10",10," — Nein, wir glauben, es ist sogar eine doppelte Chance, wenn wir Klima und Konjunktur zu einem Zukunftspaket für Deutschland mit dem klaren Ziel zusammenführen:","","","09",16,19111
"11",11," mehr wirtschaftliches Wachstum bei weniger CO;.","","","10",16,19111
"12",12," Dann haben wir die Herausforderung im Griff, um die es sich in den nächsten Monaten dreht, meine Damen und Herren.","","","11",16,19111
"13",13," Es hat hier ja einige Beiträge gegeben, in denen eine sehr einfache Lösung dafür präsentiert wurde, wenn man auf der einen Seite sehr viel in den Klimaschutz investieren und auf der anderen Seite Maßnahmen zur Stärkung der Wirtschaft ergreifen wolle.","","","12",16,19111
"14",14," Diese ganz einfache Lösung hieß Staatsverschuldung.","","","13",16,19111
"15",15," Die einfache Antwort auf die Probleme unserer Zeit:","","","14",16,19111
"16",16," Staatsverschuldung!Der Chefökonom von Verdi hat beispielsweise diese Woche verkündet, dass die 100-Euro-Scheine auf der Straße lägen und man sie nur aufheben müsse.","","","15",16,19111
"17",17," — Meine Damen und Herren, wer die Staatsverschuldung hochtreibt, der sammelt kein Geld von der Straße, sondern der klaut es den nächsten Generationen.","","","16",16,19111
"18",18," Das ist die Wahrheit.","","","17",16,19111
"19",19,"Alexander DobrindtUbrigens sei an dieser Stelle der Hinweis erlaubt:","","","18",16,19111
"20",20," Das sind genau die Rezepte der Vergangenheit.","","","19",16,19111
"21",21," Das sind die Rezepte, die uns in eine europäische Schuldenkrise hineingeführt haben.","","","20",16,19111
"22",22," Damals waren die Zinsen niedrig und die Ausgabenwünsche der Politik riesengroß.","","","21",16,19111
"23",23," Das Ergebnis ist doch bekannt.","","","22",16,19111
"24",24," Das lief nach dem Motto „heute billige Schulden machen, morgen teuer zurückzahlen“.","","","23",16,19111
"25",25," — Das ist weder ökonomisch klug noch politisch verantwortungsvoll, meine Damen und Herren.","","","24",16,19111
"26",26," Das Schlimme dabei ist, dass manche aus der EuroSchuldenkrise offensichtlich überhaupt nichts gelernt haben.","","","25",16,19111
"27",27," Das zeigt ein Blick auf die Wortmeldungen dieser Woche:","","","26",16,19111
"28",28," Der Vorsitzende der Grünen, Robert Habeck, hat gesagt, er will pro Jahr 35 Milliarden Euro neue Schulden in Deutschland machen und dafür sogar das Grundgesetz ändern.","","","27",16,19111
"29",29," Liebe Kollegin Katrin Göring-Eckardt, Sie haben das dann vorhin „Schuldenbremse reformieren“ genannt.","","","28",16,19111
"30",30," Das Grundgesetz zu ändern, nennen Sie „Schuldenbremse reformieren“.","","","29",16,19111
"31",31," Ich sage Ihnen, was Sie eigentlich wollen:","","","30",16,19111
"32",32," Sie wollen unter dem Deckmantel der grünen Politik den Haushalt in rote Zahlen treiben.","","","31",16,19111
"33",33," Das ist Ihr eigentliches Ziel.","","","32",16,19111
"34",34," Das werden wir übrigens nicht tun, weil wir genau für Politiker wie Sie mit solchen Ideen die Schuldenbremse ins Grundgesetz hineingeschrieben haben.","","","33",16,19111
"35",35," Deswegen ändern wir sie an dieser Stelle nicht.
 Vizeprasident Wolfgang ","","","34",16,19111
