"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",96,19126
"2",2," Vielen Dank, Herr Ferlemann.","","","01",96,19126
"3",3," — Dann kommen wir zur Frage 16 — Frau Polat, Sie können gleich stehen bleiben —:","","","02",96,19126
"4",4," In welcher Form und in welchem Umfang wird die Bundesregierung, die nach eigener Aussage in einem persönlichen Schreiben an mich auf eine Nachfrage zu meiner mündlichen Frage 35, Plenarprotokoll 19/114, nur für die Beseitigung von Schifffahrtshindernissen zuständig sei und im Zusammenhang mit der Havarie der „MSC Zoe“ darauf verweist, dass das Land Niedersachsen für die Beseitigung drohender Umweltschäden zuständig sei, dem Land Niedersachsen eine Einschätzung über eine mögliche Gefährdung durch noch nicht aufgefundene Container oder Containerinhalte, insbesondere mit Gefahrenstoffen wie Lithium-Ionen-Batterien, im Na turpark Wattenmeer übermitteln?Herr Ferlemann.","","","03",96,19126
"5",5,"Enak Ferlemann, Parl.","","","04",96,19126
"6",6," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:","","","05",96,19126
"7",7,"Die Frau Kollegin fragt nach der Havarie der „MSC Zoe“.","","","06",96,19126
"8",8," Ich gebe folgende Antwort:","","","07",96,19126
"9",9," Die Bundesregierung hat keine Kenntnisse über die genannten Container im Suchgebiet.","","","08",96,19126
"10",10," Auf deutscher Seite konnten keine Schifffahrtshindernisse mehr ermittelt werden.","","","09",96,19126
"11",11," Die Suche wurde zwischenzeitlich eingestellt.","","","10",96,19126
"12",12," Im Übrigen ist das Land Niedersachsen zuständig.","","","11",96,19126
"13",13," Die niedersächsische Landesbehörde wurde über die Kontaktdaten der niederländischen Bergungsstelle informiert.
Vizepräsidentin Claudia ","","","12",96,19126
