"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",82,19101
"2",2," Vielen Dank.","","","01",82,19101
"3",3," — Nächste Rednerin ist für die Fraktion der SPD die Kollegin Marja-Lüsa Völlers.","","","02",82,19101
"4",4," Marja-Lüsa Völlers:","","","03",82,19101
"5",5,"Sehr geehrter Herr Präsident! Sehr geehrte Kolleginnen und Kollegen! Liebe Gäste auf der Tribüne, seien auch Sie ganz herzlich gegrüßt! Als ich das letzte Mal hier an diesem Rednerpult zum Digitalpakt gesprochen habe, waren die Umstände deutlich unerfreulicher als heute.","","","04",82,19101
"6",6," Wir hatten mit den Folgen des langjährigen Schäuble-Wanka-Stillstands zu kämpfen.","","","05",82,19101
"7",7,"Viele Jahre sind deswegen unnötig verstrichen.","","","06",82,19101
"8",8,"Heute ist das anders.","","","07",82,19101
"9",9," Heute liegt diese langjährige Blockade endlich hinter uns.","","","08",82,19101
"10",10," Heute steht fest:","","","09",82,19101
"11",11," Der beharrliche Druck der SPD hat sich gelohnt.","","","10",82,19101
"12",12," — Ach, nein.","","","11",82,19101
"13",13," Das Kooperationsverbot ist abgeschafft; der DigitalPakt Schule kommt.","","","12",82,19101
"14",14," Mit der heutigen Unterschrift unserer Bundesbildungsministerin tritt er morgen in Kraft; das dürfte auch die Kollegen der Union erfreuen.","","","13",82,19101
"15",15,"Wir, der Bund, können endlich dabei helfen, Kinder und Jugendlich noch besser auf das Leben in der digitalen Welt vorzubereiten.","","","14",82,19101
"16",16," 5 Milliarden Euro werden wir dafür in den DigitalPakt investieren.","","","15",82,19101
"17",17," Die Länder beteiligen sich zusätzlich mit mindestens einer weiteren halben Milliarde Euro.","","","16",82,19101
"18",18," Wir machen das Lernen leichter verständlich und moderner, und zwar gemeinsam, im Schulterschluss von Bund, Ländern und Kommunen.","","","17",82,19101
"19",19," Das ist ein starkes Signal für unsere Schülerinnen und Schüler und natürlich auch für unsere Lehrkräfte in Deutschland.","","","18",82,19101
"20",20,"Danken möchte ich an dieser Stelle vor allem unserem SPD-Bundesfinanzminister Olaf Scholz.","","","19",82,19101
"21",21," Er war es, der mit seiner Anschubfinanzierung in Höhe von über 720 Millionen Euro den DigitalPakt überhaupt erst wieder ins Rollen gebracht hat.","","","20",82,19101
"22",22," Liebe Kolleginnen und Kollegen von der FDP, jetzt kann man sich natürlich hinstellen und sagen:","","","21",82,19101
"23",23," Die 5,5 Milliarden reichen hinten und vorne nicht, der Zeitraum ist viel zu kurz, und irgendwie ist ch alles doof.","","","22",82,19101
"24",24," Wir brauchen einen Digitalpakt 2.","","","23",82,19101
"25",25,"0.","","","24",82,19101
"26",26," Oder aber man hat folgende Haltung, die hier viele andere haben:","","","25",82,19101
"27",27," Wir packen es jetzt zusammen erst mal an und sorgen dafür, dass das Geld, das wir bereitgestellt haben, erfolgreich bei den Schulen ankommt.","","","26",82,19101
"28",28," Wie wäre es denn damit? Kleiner Hinweis in Sachen Föderalismus:","","","27",82,19101
"29",29," Es ist wahrlich nicht die Aufgabe des Bundes, unsere Landeslehrkräfte mit dienstlichen E-Mail-Adressen auszustatten.","","","28",82,19101
"30",30,"Sehr geehrte Damen und Herren, im März dieses Jahres war ich mit dem Bildungsausschuss auf Delegationsreise in Estland.","","","29",82,19101
"31",31," Das Land gilt, wie Sie alle wissen, als Vorreiter in der Digitalisierung.","","","30",82,19101
"32",32," Ich möchte gerne von zwei Eindrücken bzw.","","","31",82,19101
"33",33," Erfahrungen berichten.","","","32",82,19101
"34",34,"Die erste Erfahrung habe ich in einer estnischen Schule gemacht.","","","33",82,19101
"35",35," Dort haben wir über die Arbeit von sogenannten Bildungstechnologen gesprochen.","","","34",82,19101
