"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",88,19114
"2",2," Frau Dröge, bitte.","","","01",88,19114
"3",3,"Katharina Dröge:","","","02",88,19114
"4",4," Sehr geehrter Herr Staatssekretär, das war nicht die Antwort auf meine Frage.","","","03",88,19114
"5",5,"Der Amazonas brennt.","","","04",88,19114
"6",6," Die EU hat ein Freihandelsabkommen mit Brasilien abgeschlossen.","","","05",88,19114
"7",7," Frau Klöckner hat behauptet — unter dem Hinweis, es gehe, Zitat, „um die Glaubwürdigkeit der Bundesregierung“ —, dass sie dort nicht tatenlos zuschauen würde.","","","06",88,19114
"8",8," Sie hat behauptet:","","","07",88,19114
"9",9," Wenn die verbindlichen Regelungen im Nachhaltigkeitskapitel des Mercosur-Vertrags nicht eingehalten werden, dann könne es keine Zollerleichterungen für Brasilien geben.","","","08",88,19114
"10",10," Jetzt ist es erwiesenermaßen so, dass der Mercosur-Vertrag genau diese Möglichkeit der Sanktion nicht vorsicht.","","","09",88,19114
"11",11," Das hat die Bundesregierung heute im Wirtschaftsausschuss bestätigt.","","","10",88,19114
"12",12," Deswegen stelle ich die Frage:
 Wie werden Sie die Glaubwürdigkeit der Bundesregierung sicherstellen?Vizepräsidentin Claudia ","","","11",88,19114
