"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",50,19094
"2",2," Zusatzfrage.","","","01",50,19094
"3",3,"Michael Theurer:","","","02",50,19094
"4",4,"Ein Wettbewerbsrecht für die digitale Ökonomie ist absolut notwendig; aber bei der Industriestrategie von Peter Altmaier kommt die Kritik insbesondere aus dem deutschen Mittelstand, von den Familienunternehmen, zum Beispiel von Herrn Eben-Worlöe oder von Frau Leibinger-Kammüller von Trumpf.","","","03",50,19094
"5",5," Nehmen Sie die Sorgen des deutschen Mittelstandes nicht ernst, und warum machen Sie sich die Position des deutschen Mittelstands nicht zu eigen?Dr.","","","04",50,19094
"6",6," Angela Merkel, Bundeskanzlerin:","","","05",50,19094
"7",7,"Schauen Sie, ich nehme die Position des deutschen Mittelstandes natürlich ernst, weil er das Rückgrat unserer Wirtschaft ist.","","","06",50,19094
"8",8," Aber der deutsche Mittelstand prosperiert nur, wenn wir auch ein paar große Player haben.","","","07",50,19094
"9",9," Über diese Dinge zu sprechen, ist notwendig.","","","08",50,19094
"10",10," Da gibt es keine eineindeutigen Antworten.","","","09",50,19094
"11",11," Niemand macht doch eine Industriestrategie gegen den deutschen Mittelstand.","","","10",50,19094
"12",12," Große mittelständische Unternehmen, zum Beispiel die Firma Herrenknecht — die Ihnen wahrscheinlich genauso gut bekannt ist wie Frau Leibinger-Kammüller von Trumpf -, wissen, was sie für Wettbewerbsbedingungen heute auf der Welt haben und wie sie darauf reagieren müssen.","","","11",50,19094
"13",13," Gott sei Dank gibt es eine Antwort, und die müssen wir voranbringen:","","","12",50,19094
"14",14," Innovation, Innovation, Innovation.","","","13",50,19094
"15",15," Dort, wo wir ein Stück besser sind als andere, schaffen wir es meistens auch, auf die Märkte zu kommen.","","","14",50,19094
"16",16," Diese Weisheit gilt nach wie vor, mit und ohne Altmaiers Industriestrategie.","","","15",50,19094
"17",17,"Präsident Dr.
 Wolfgang ","","","16",50,19094
