"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",121,19086
"2",2," Der Kollege Dr.","","","01",121,19086
"3",3," Danyal Bayaz spricht für Bündnis 90/ Die Grünen.","","","02",121,19086
"4",4," Dr.","","","03",121,19086
"5",5," Danyal Bayaz:","","","04",121,19086
"6",6,"Herr Präsident! Liebe Kolleginnen und Kollegen! Die Europäische Investitionsbank ist eine wichtige Förderbank und eine wichtige europäische Institution.","","","05",121,19086
"7",7," Deswegen ist es auch gut, dass die Kapitalausstattung jetzt erst einmal stabil bleibt, auch wenn die Briten mit dem Brexit die Bank sozusagen verlassen.","","","06",121,19086
"8",8," Es ist auch gut, dass wir an der Governance-Struktur arbeiten; denn ich glaube, wir brauchen mehr Mehrheitsentscheidungen statt Einstimmigkeitsprinzip — so sollte es ja auch in der Steuerpolitik sein.","","","07",121,19086
"9",9," Ich finde:","","","08",121,19086
"10",10," Ja, auch wir, auch europäische Institutionen müssen insgesamt noch besser und effektiver funktionieren.","","","09",121,19086
"11",11,"Schauen wir uns angesichts der Entwicklungen im britischen Unterhaus doch einmal die wirtschaftliche LageDr.","","","10",121,19086
"12",12," Danyal Bayazdort an.","","","11",121,19086
"13",13," Anfang dieser Woche gab es eine ziemlich interessante Studie:","","","12",121,19086
"14",14," Alleine im Finanzbereich kostet der Brexit die City of London knapp 5 000 Arbeitsplätze.","","","13",121,19086
"15",15," 270 Finanzunternehmen haben schon auf den Kontinent gewechselt oder wollen dies tun.","","","14",121,19086
"16",16," Sie bringen 900 Milliarden Euro Kapital mit.","","","15",121,19086
"17",17," Sie gehen nach Dublin, nach Amsterdam, nach Paris oder nach Frankfurt.","","","16",121,19086
"18",18," Ich finde, wir sollten daraus verstärkt die Lehre ziehen:","","","17",121,19086
"19",19," Der Schlüssel für eine erfolgreiche Wirtschafts- und Finanzpolitik liegt auf der Ebene der Europäischen Union.","","","18",121,19086
"20",20," Deswegen — das muss ich sagen — ist die Antwort der Vorsitzenden der CDU auf die Vorschläge von Herrn Macron an dieser Stelle schlicht zu wenig, meine Damen und Herren.","","","19",121,19086
"21",21," Ich bezweifle auch, ob die Bundesregierung insgesamt die richtigen Prioritäten setzt.","","","20",121,19086
"22",22," Der Finanzminister redet viel über nationale Bankenchampions.","","","21",121,19086
"23",23," Der Wirtschaftsminister legt eine ,,Nationale Industriestrategie“ vor.","","","22",121,19086
"24",24," Ich finde, wer eine klare Ansage an den chinesischen Staatskapitalismus und an die US-amerikanische digitale Superpower machen möchte, muss auf Innovationen made in Europe, auf die Europäische Union setzen.","","","23",121,19086
"25",25," Warum ist zum Beispiel kein europäischer Venture-Capital-Fonds bei der EIB angesiedelt, also staatliches Geld, um privates Risikokapital zu ergänzen? Dann schaffen wir es auch einmal, die großen Finanzierungsrunden für Wachstumsphasen in Start-ups mit 5, 10 oder 15 Milliarden Euro zu finanzieren.","","","24",121,19086
"26",26," Das können wir gerade nicht stemmen, zumindest nicht mit europäischem Kapital.","","","25",121,19086
"27",27," Meistens muss ausländisches Kapital einspringen.","","","26",121,19086
"28",28," Das wäre einmal eine intelligente Industriepolitik:","","","27",121,19086
"29",29," innovativ und europäisch, statt national und Old Economy.","","","28",121,19086
"30",30," Noch einmal zur Investitionsbank und zum Thema Nachhaltigkeit.","","","29",121,19086
"31",31," Die Bank gibt ja mittlerweile auch Nachhaltigkeitsanleihen aus.","","","30",121,19086
"32",32," Das ist gut.","","","31",121,19086
"33",33," Aber sie finanziert auch immer noch in fossile Energieträger; es geht um 14 Milliarden Euro Investitionen in den letzten Jahren.","","","32",121,19086
"34",34," Das Europäische Parlament hat letztes Jahr ein Auslaufen dieser Investitionen gefordert.","","","33",121,19086
"35",35," Mein Appell an die Bundesregierung an dieser Stelle ist:","","","34",121,19086
"36",36," Treten Sie in den Gremien der EIB auch konsequent für Divestment ein.","","","35",121,19086
"37",37," Staatliche Investitionspolitik, gerade auch europäische, hat immer Vorbildfunktion.","","","36",121,19086
"38",38," Manche im Haus würden sagen:","","","37",121,19086
"39",39," Das ist eine Aufgabe für Profis.","","","38",121,19086
"40",40," - Warum sage ich das? Morgen ist wieder Freitag, das heißt, es wird viele Fridays-for-Future-Demos geben.","","","39",121,19086
"41",41," Also, seien Sie auch einmal Profi, und werden Sie dieser Vorbildfunktion gerecht, meine Damen und Herren.","","","40",121,19086
"42",42,"Danke schön.","","","41",121,19086
"43",43,"Vizeprasident Dr.
 Hans-Peter ","","","42",121,19086
