"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",90,19127
"2",2," Vielen Dank.","","","01",90,19127
"3",3," — Nächster Redner in der Debatte ist der Abgeordnete Jens Maier für die AfD.","","","02",90,19127
"4",4," Jens Maier:","","","03",90,19127
"5",5," Sehr geehrter Herr Präsident! Meine Damen und Herren! Herr Dr.","","","04",90,19127
"6",6," Fechner, man kann das gar nicht mehr hören.","","","05",90,19127
"7",7," Es ist schon enttäuschend, was Sie hier als Gesetzentwurf vorgelegt haben.","","","06",90,19127
"8",8," Es kann doch nicht nur um die Entlastung des Bundesgerichtshofs gehen, sondern wir brauchen eine bürgerfreundliche Justiz.","","","07",90,19127
"9",9," Davon habe ich bei Ihnen nicht viel gehört.","","","08",90,19127
"10",10," Man hätte hier die Gelegenheit gehabt, endlich etwas Größeres zu schaffen.","","","09",90,19127
"11",11," Von Marginalien am Rande abgesehen, beschränkt man sich aber darauf, ein Provisorium zu einer endgültigen Regelung zu machen.","","","10",90,19127
"12",12," Die Wertgrenze für die Nichtzulassungsbeschwerde soll auf 20 000 Euro festgeschrieben werden.","","","11",90,19127
"13",13," Das war es.","","","12",90,19127
"14",14," Dabei war doch nach der Anhörung der Sachverständigen im Rechtsausschuss eines klar geworden:","","","13",90,19127
"15",15," Die beste Medizingegen unbegründete Nicl g len, ge Jens Maier gen eine Uberlastung des BGH mit unsinnigen Verfahren besteht in der Verbesserung des Berufungsverfahrens.","","","14",90,19127
"16",16," Das ist evident, wenn man sich die Zahlen ansieht.","","","15",90,19127
"17",17," Es sind im vergangenen Jahr 2 300 Nichtzulassungsbeschwerden gegen Urteile erhoben worden.","","","16",90,19127
"18",18," Hinzu kommen noch sage und schreibe 1 300 Nichtzulassungsbeschwerden gegen Zurückweisungsbeschlüsse, von denen gerade einmal 31, also 2,4 Prozent der eingegangenen Beschwerden, erfolgreich waren.","","","17",90,19127
"19",19," Die erfolgreichen Nichtzulassungsbeschwerden beim BGH belaufen sich im Ergebnis auflediglich 190 im vergangenen Jahr.","","","18",90,19127
"20",20," Diese geringe Erfolgsquote zeigt vor allem eines:","","","19",90,19127
"21",21," Die Leute sind frustriert.","","","20",90,19127
"22",22," Darum legen sie unsinnige Rechtsmittel ein.","","","21",90,19127
"23",23," Diesen Frust kann man aber deutlich absenken, indem nämlich in der Berufungsinstanz wie früher eine mündliche Verhandlung durchgeführt werden muss.","","","22",90,19127
"24",24," Transparenz und Mündlichkeit machen Entscheidungen für jedermann verständlicher.","","","23",90,19127
"25",25," Eine Zurückweisung der Berufung ohne mündliche Verhandlung durch Beschluss muss ein Ende haben.","","","24",90,19127
"26",26," Der $ 522 Absatz 2 ZPO muss weg.","","","25",90,19127
"27",27," Wenn die Mündlichkeit im Berufungsverfahren wiederhergestellt wird, dann ist eine Absenkung der Wertgrenze von 20 000 Euro auf 10 000 Euro vertretbar.","","","26",90,19127
"28",28," Das wurde ebenfalls in der Anhörung deutlich.","","","27",90,19127
"29",29," Das haben wir in unserem Änderungsantrag aufgegriffen.","","","28",90,19127
"30",30,"Weiterhin sind wir auch der Meinung, dass es bei besonders hohen Streitwerten immer den Zugang zum BGH geben muss, weil es auch um die Existenz der Leute geht.","","","29",90,19127
"31",31," Wir haben in unserem Änderungsantrag die Grenze bei 50 000 Euro festgelegt, weil wir meinen, ab dieser Grenze muss der Weg zum BGH immer offenstehen.","","","30",90,19127
"32",32," Wir meinen, dass vor allen Dingen unser Änderungsantrag dem Ergebnis der Anhörung Rechnung trägt.","","","31",90,19127
"33",33," Sie haben davon überhaupt nichts aufgegriffen, Sie haben wieder einmal nur durchgezogen, was ich sehr enttäuschend finde.","","","32",90,19127
"34",34," Daher:","","","33",90,19127
"35",35," Schließen Sie sich unserem Vorschlag an.","","","34",90,19127
"36",36," Im Prinzip sind hier von links bis rechts alle dieser Meinung, die wir hier auch vertreten, nur Sie nicht.","","","35",90,19127
"37",37," Sie haben nicht den Mut dazu.","","","36",90,19127
"38",38,"Vielen Dank.
 Vizepräsident Thomas ","","","37",90,19127
