"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",14,19114
"2",2," Danke sehr.","","","01",14,19114
"3",3," — Stefan Schmidt, Bündnis 90/Die Grünen, stellt die nächste Frage.","","","02",14,19114
"4",4,"Stefan Schmidt:","","","03",14,19114
"5",5,"Vielen Dank, Herr Präsident.","","","04",14,19114
"6",6," — Sehr geehrter Herr Minister, ich möchte auf das Thema Grundsteuer zu sprechen kommen.","","","05",14,19114
"7",7," Die verbleibende Zeit für die Reform dieser Steuer ist nun doch schon denkwürdig knapp.","","","06",14,19114
"8",8," Über 11 000 Kommunen sitzen auf heißen Kohlen, wenn man so will, und warten, dass endlich eine Reform kommt.","","","07",14,19114
"9",9," Die Anhörung, aber insbesondere auch die Debatten der letzten zwei Wochen, auch in der Öffentlichkeit, haben mir viele Ungereimtheiten gezeigt.","","","08",14,19114
"10",10," Es gibt viele Diskussionen, die momentan noch ausgetragen werden.","","","09",14,19114
"11",11," Das geht bis hin zu Debatten um das Scheitern der Reform und eine Freigabe an die Länder, was natürlich eine Katastrophe darstellen würde — angesichts der kurzen verbleibenden Zeit und der 17 Monate, die seit dem Urteil des Verfassungsgerichts bereits verstrichen sind.","","","10",14,19114
"12",12,"Ich frage Sie nach dem Zeitplan und nach offenen Punkten, die aus Ihrer Sicht in der Beratungszeit noch ausdiskutiert werden sollten.","","","11",14,19114
"13",13,"Olaf Scholz, Bundesminister der Finanzen:","","","12",14,19114
"14",14," Schönen Dank für Ihre Frage und noch mehr schönen Dank für die konstruktive Zusammenarbeit, die mir vonBundesminister Olaf Scholz überall berichtet wird, aus den Parlamentsausschüssen und insgesamt, was den Bundestag betrifft.","","","13",14,19114
"15",15,"Wir wissen, dass es eine groBe Herausforderung ist, wenn wir jetzt eine Gesetzgebung zustande bringen müssen und wollen, die neben dem eigentlichen Gesetz und den ganzen Teilgesetzen, die dazugehören, auch noch eine Grundgesetzänderung beinhaltet.","","","14",14,19114
"16",16," Mein Eindruck ist aber, dass alle mit ausreichender politischer Klugheit darangehen, weil sie um ihre Verantwortung dafür wissen, dass diese für die Kommunen so wichtige Steuer in Zukunft erhalten bleibt.","","","15",14,19114
"17",17,"Grundlegenden Änderungsbedarf haben wir jedenfalls aus den Beratungen nicht erkannt, sind aber sehr kooperationswillig, in Gesprächen mit den Abgeordneten fachliche Fragen und Bedenken zu erörtern und dafür Lösungsmöglichkeiten aufzuzeigen.","","","16",14,19114
"18",18," Aus meiner Sicht kann das Gesetz - es ist jetzt in der Hand des Parlaments — zügig beraten werden und so schnell wie möglich fertig werden.","","","17",14,19114
"19",19," An uns soll es nicht liegen.","","","18",14,19114
"20",20,"Präsident Dr.
 Wolfgang ","","","19",14,19114
