"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",124,19095
"2",2," Herr Kollege, erlauben Sie eine Zwischenfrage? Mahmut Ozdemir:","","","01",124,19095
"3",3,"Nein.","","","02",124,19095
"4",4," — In diesem Lichte ist der Parlamentarier in einem Ministerium, der zum Staatssekretär berufen wird, zusätzlich zu seiner ohnehin vorhandenen parlamentarischen Kontrollpflicht auch noch zu einer zusätzlichen Kontrolle und einer zusätzlichen Mittlerrolle bestellt.","","","03",124,19095
"5",5," Das ist daher eine zusätzliche Bürde des Amtes, die für einen Parlamentarier entsteht, der eben auch allen Rechten und Pflichten eines Wahlkreisabgeordneten bzw.","","","04",124,19095
"6",6," eines Abgeordneten, den die Wählerinnen und Wähler über die Landesliste gewählt haben, unterliegt.","","","05",124,19095
"7",7," Daher rechtfertigen sich auch Amtsausstattung und der entsprechende Verdienst von Parlamentariern im Regierungsamt.","","","06",124,19095
"8",8,"Dieser Gesetzentwurf ist verfassungsrechtlich mindestens schwach, eher sogar unbegründet.","","","07",124,19095
"9",9,"Auch Ihr unterschwelliger Vorwurf, dass es sich hier um eine Art Staatssekretärsamt der Raffgier handelt, weil Abgeordnetendiät und Besoldung eines Staatssekretärsamtes auf ein und demselben Gehaltskonto vereinigt werden, geht fehl.","","","08",124,19095
"10",10," Sie versuchen auch, die Menschen draußen im Land hinters Licht zu führen, und unterschlagen dabei völlig die speziellen abgeordnetenrechtlichen Regelungen.","","","09",124,19095
"11",11," Die Absicht hinter diesem Vorgehen ist mir persönlich sehr klar:","","","10",124,19095
"12",12," Sie versuchen, Ihre eigene Daseinsberechtigung abzusichern.","","","11",124,19095
"13",13," Abschließend zur Wahrheit:","","","12",124,19095
"14",14," Lesen Sie $ 29 Abgeordnetengesetz! Dort ist niedergeschrieben:","","","13",124,19095
"15",15," Wenn Abgeordnetenentschädigung und das Einkommen als Staatssekretär zusammentreffen, dann wird die Abgeordnetenentschädigung um die Hälfte gekürzt.","","","14",124,19095
"16",16," Die dort eingezogene Höchstgrenze kommt im Übrigen rechnerisch — persönliche Lebensverhältnisse berücksichtigend — auf den gleichen Betrag.","","","15",124,19095
"17",17,"Für die übrigen von Ihnen genannten Vorteile wird natürlich zwischen den Tätigkeiten im Amt des Staatssekretärs und der ureigenen Wahrnehmung des Abgeordnetenmandates differenziert.","","","16",124,19095
"18",18," Dies wird dann entweder separat berechnet, oder die Kostenpauschale des Abgeordneten wird pauschal um ein Viertel gekürzt.","","","17",124,19095
"19",19," — Ich bin gerne bereit, Ihnen eine weitere Präzisierung und Belehrung außerhalb meiner Redezeit als Nachhilfe zu gewähren.","","","18",124,19095
"20",20," Die von Ihnen vorgenommene Zusammenrechnung der Kosten der Demokratie hinkt damit erheblich, da Sie ohne Befassung mit der Gesetzesgrundlage einfach gegriffen etwas behaupten und nicht begründen und unter dem Strich nicht einmal die Anforderung an eine hohle Phrase erfüllen.","","","19",124,19095
"21",21," Aber auch hier gilt:","","","20",124,19095
"22",22," Wer hat schon die Zeit, Zahlen zu prüfen und genau zu arbeiten, wenn er doch so leicht Vorwürfe erheben kann, Neid schüren kann und die Demokratie einer rein geldwerten Betrachtung unterwerfen kann?Mahmut OzdemirUnter keinem politischen oder verfassungsrechtlichen Aspekt kommt daher die Abschaffung des Amtes des Parlamentarischen Staatssekretärs für meine Fraktion in Betracht.","","","21",124,19095
"23",23," Sie haben mit Ihrem Gesetzentwurf einen Willen formuliert — das sehe ich —, aber dem Willen fehlt jeglicher Verstand, und das wiederum ist nichts Neues für die AfD.","","","22",124,19095
"24",24,"Vielen Dank für Ihre Aufmerksamkeit.
 Vizepräsidentin Claudia ","","","23",124,19095
