"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",51,19097
"2",2," Bitte.","","","01",51,19097
"3",3,"Svenja Schulze, Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:","","","02",51,19097
"4",4,"Sehr geehrter Herr Abgeordneter, 97 Prozent der Wissenschaftlerinnen und Wissenschaftler sagen uns, dass der Klimawandel menschengemacht ist und wir etwas dagegen tun müssen.","","","03",51,19097
"5",5,"Würden Sie in ein Flugzeug steigen, wenn 97 Prozent der Ingenieure weltweit sagen:","","","04",51,19097
"6",6," „Dieses Flugzeug stürzt ab“? — Nein, natürlich nicht.","","","05",51,19097
"7",7," Die Regierung wird an ihren Klimaschutzzielen festhalten.","","","06",51,19097
"8",8," Wir werden Klimaschutz machen.","","","07",51,19097
"9",9," Wir werden uns um die Menschen in Deutschland und übrigens auch international kümmern und unseren CO,-Ausstoß reduzieren.","","","08",51,19097
"10",10," Das ist wichtig, um den Lebensraum der Menschen auf unserer Erde zu erhalten.","","","09",51,19097
"11",11," Dazu wird Deutschland einen Beitrag leisten.","","","10",51,19097
"12",12," Präsident Dr.
 Wolfgang ","","","11",51,19097
