"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",91,19073
"2",2," Möchten Sie nachfragen?Canan Bayram:","","","01",91,19073
"3",3,"Ja, das möchte ich sehr gerne.","","","02",91,19073
"4",4," Vielen Dank, Herr Präsident.","","","03",91,19073
"5",5," — Mich würde insbesondere die Einschätzung des Bundesjustizministeriums hinsichtlich der Fragen im Zusammenhang mit der Mietpreisbremse interessieren.","","","04",91,19073
"6",6," Da werden ja seitens der Prozessvertreter Angebote gemacht, dass Forderungen abgetreten werden.","","","05",91,19073
"7",7," Dazu gibt es unterschiedliche gerichtliche Einschätzungen.","","","06",91,19073
"8",8," Hat das BMSJV dazu eine eigene Haltung? Oder will man auch erst abwarten und dies von dem Ergebnis der von Ihnen genannten Arbeitsgruppe abhängig machen?Christian Lange, Parl.","","","07",91,19073
"9",9," Staatssekretär bei der Bundesministerin der Justiz und für Verbraucherschutz:","","","08",91,19073
"10",10,"Genauso ist es.","","","09",91,19073
"11",11," Es geht bei der Länderarbeitsgruppe „Legal Tech“ um die eingehende Untersuchung von Herausforderungen und Chancen der fortschreitenden Entwicklung von Legal-Tech-Anwendungen in der Justiz.","","","10",91,19073
"12",12," In diesem Rahmen wird beispielsweise untersucht, inwieweit es der Einführung eines beschleunigten Onlineverfahrens bedarf und wie dieses auszugestalten wäre.","","","11",91,19073
"13",13,"Die Arbeitsgruppe wird übrigens von den Ländern Berlin und Baden-Württemberg geleitet.","","","12",91,19073
"14",14," Es ist vorgesehen, dass diese Arbeitsgruppe der Konferenz der Justizministerinnen und Justizminister der Länder über das Ergebnis der Untersuchung zu gegebener Zeit Bericht erstatten wird.","","","13",91,19073
"15",15," Wann das der Fall sein wird, kann ich Ihnen heute noch nicht sagen.","","","14",91,19073
"16",16,"Canan Bayram:","","","15",91,19073
"17",17," Ich habe eine weitere Nachfrage.","","","16",91,19073
"18",18," Sie haben ja zu Recht herausgestellt, welche Bundesländer die Hauptverantwortung ftir diese Arbeitsgruppe haben.","","","17",91,19073
"19",19," Meine Frage ist:","","","18",91,19073
"20",20," Inwieweit kann oder wird es ein gemeinsames Handeln geben? Inwieweit wird die Bundesregierung womöglich auch mit Blick auf die Herausforderungen der Digitalisierung eine eigene Position innerhalb dieser Arbeitsgruppe vertreten, und wäre sie auch bereit, die Mitglieder des Parlaments bzw.","","","19",91,19073
"21",21," des Rechtsausschusses darüber zu informieren?Christian Lange, Parl.","","","20",91,19073
"22",22," Staatssekretär bei der Bundesministerin der Justiz und für Verbraucherschutz:","","","21",91,19073
"23",23,"Sie wissen, Frau Kollegin, dass die Bundesregierung bei der Konferenz der Justizministerinnen und Justizminister Gast und nicht Mitglied ist.","","","22",91,19073
"24",24," Es gehört sich, dass wir uns zwar beteiligen — das tun wir auch konstruktiv —, aber die Ergebnisse dieser Arbeitsgruppe zunächst abwarten und dann bewerten.
Vizepräsident Thomas ","","","23",91,19073
