"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",137,19115
"2",2," Der nächste Redner ist für die CDU/CSU-Fraktion der Kollege Kai Wegner.","","","01",137,19115
"3",3," Kai Wegner:","","","02",137,19115
"4",4,"Herr Präsident! Meine sehr verehrten Damen und Herren! Liebe Kolleginnen und Kollegen! Ein Jahr liegt der Wohngipfel jetzt zurück.","","","03",137,19115
"5",5," Das bezahlbare Wohnen ist und bleibt die soziale Frage unserer Zeit.","","","04",137,19115
"6",6," Und diese Koalition liefert.","","","05",137,19115
"7",7," Wir haben ein Wohnungsbauprogramm aufgelegt, das seinesgleichen sucht.","","","06",137,19115
"8",8," Wir setzen auf einen breiten Instrumentenmix.","","","07",137,19115
"9",9," Frau Lay, ich möchte hier nur drei Stichpunkte nennen:","","","08",137,19115
"10",10,"Kai WegnerErstens.","","","09",137,19115
"11",11," Die soziale Wohnraumförderung ist und bleibt für diese Koalition ganz wichtig.","","","10",137,19115
"12",12," Daher:","","","11",137,19115
"13",13," Sagen Sie nicht die Unwahrheit! Wir kürzen nicht bei der sozialen Wohnraumförderung.","","","12",137,19115
"14",14," Vielmehr gibt die Koalition in dieser Legislaturperiode 5 Milliarden Euro für die soziale Wohnraumförderung aus.","","","13",137,19115
"15",15," Ich würde mir wünschen, dass die Länder da eine Schippe drauflegen, auch das Land Berlin, liebe Frau Lay.","","","14",137,19115
"16",16," Zweitens.","","","15",137,19115
"17",17," Wir haben die Sonderabschreibung für den Mietwohnungsbau auf den Weg gebracht.","","","16",137,19115
"18",18," Diese ist nun endlich seit August in Kraft getreten.","","","17",137,19115
"19",19," Auch hierüber werden neue bezahlbare Wohnungen entstehen.","","","18",137,19115
"20",20," Uns als Union war es ganz besonders wichtig, dass auch der Dachgeschossausbau von dieser Förderung profitieren kann.","","","19",137,19115
"21",21,"Drittens.","","","20",137,19115
"22",22," Das wird von den Linken immer kritisiert, aber wir fördern Wohneigentum.","","","21",137,19115
"23",23,"140 000 Anträge zeigen:","","","22",137,19115
"24",24," Das Baukindergeld dieser Koalition ist ein Riesenerfolg.","","","23",137,19115
"25",25," Aber bei allen Erfolgen, die die Koalition bei diesem Thema schon verzeichnen konnten:","","","24",137,19115
"26",26," Es ist noch lange nicht an der Zeit, sich auszuruhen.","","","25",137,19115
"27",27," Wir müssen weiter für bezahlbares Bauen, für bezahlbares Wohnen arbeiten.","","","26",137,19115
"28",28," Und das tun wir auch.","","","27",137,19115
"29",29,"Zum 1.","","","28",137,19115
"30",30," Januar soll das Wohngeldstärkungsgesetz in Kraft treten.","","","29",137,19115
"31",31," Das bedeutet mehr Wohngeld für mehr Menschen, eine zusätzliche Mietenstufe und die Dynamisierung der Leistung.","","","30",137,19115
"32",32,"Wir werden das Baurecht anpassen.","","","31",137,19115
"33",33," Die Baulandkommission hat viele gute Vorschläge erarbeitet.","","","32",137,19115
"34",34," Wir wollen die Hürden für den Neubau abtragen.","","","33",137,19115
"35",35,"Ein besonderes Anliegen für uns, auch für mich ganz persönlich — lassen Sie mich das sagen, weil ich mich in diesem Zusammenhang sehr tiber den Vorschlag des Koalitionsausschusses gefreut habe — ist ein Brachflachenprogramm.","","","34",137,19115
"36",36," Dafür wollen wir im kommenden Jahr rund 100 Millionen Euro in die Hand nehmen.","","","35",137,19115
"37",37," Familienwohnungen statt Industrieruinen, das ist unser Ziel.","","","36",137,19115
"38",38," Brachland war gestern, ab morgen wird gebaut, liebe Kolleginnen und Kollegen! Und das ist auch richtig so.","","","37",137,19115
"39",39," Ja, die Richtung stimmt, aber die Zahlen im Neubau noch nicht.","","","38",137,19115
"40",40," Da ist zweifelsohne Luft nach oben.","","","39",137,19115
"41",41," Umso wichtiger ist, dass sich auch die Länder und die Kommunen an die Vereinbarungen des Wohngipfels halten.","","","40",137,19115
"42",42," Hier sind mehr Anstrengungen nötig, unter anderem beim Bauland, aber auch bei der Mittelverwendung für die soziale Wohnraumförderung.","","","41",137,19115
"43",43," Der Erfolg unserer Bauoffensive entscheidet sich vor Ort, in den Ländern und in den Kommunen.","","","42",137,19115
"44",44," Hier darf sich keiner in die Büsche schlagen.","","","43",137,19115
"45",45,"— Liebe Frau Lay, ich komme noch einmal auf Sie zurück.","","","44",137,19115
"46",46," Wie man das Thema gegen die Wand fährt, zeigt sich ja gerade hier, im rot-rot-grünen Berlin.","","","45",137,19115
"47",47," Das Gerede von Enteignungen, vom Mietendeckel hat bereits jetzt massiven Schaden angerichtet.","","","46",137,19115
"48",48,"Mieter und Vermieter sind verunsichert, die Zahl der Baugenehmigungen bricht ein, Investoren machen einen Bogen um diese Stadt, Handwerker verlieren ihre Aufträge.","","","47",137,19115
"49",49," Wer Berlin mit einem Deckel hermetisch abdichtet, erstickt die Freiheit.","","","48",137,19115
"50",50," Er nimmt allen die Luft zum Atmen.","","","49",137,19115
"51",51," Der Mietendeckel darf nicht zum Sargnagel des Wohnungsmarktes werden.","","","50",137,19115
