"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",98,19090
"2",2,"Vielen Dank, Frau Kollegin Dr.","","","01",98,19090
"3",3," Launert.","","","02",98,19090
"4",4," — Damit schließe ich die Aussprache.","","","03",98,19090
"5",5,"Wir kommen zur Abstimmung über die Beschlussempfehlung des Ausschusses für Familie, Senioren, Frauen und Jugend auf den Drucksachen 19/8612 und 19/8644.","","","04",98,19090
"6",6,"Der Ausschuss empfiehlt unter Buchstabe a seiner Beschlussempfehlung die Ablehnung des Antrags der Fraktion Die Linke auf Drucksache 19/1005 mit dem Titel „Lohndiskriminierung von Frauen beenden — Equal Pay durchsetzen“.","","","05",98,19090
"7",7," Wer stimmt für diese Beschlussempfehlung? — Wer stimmt dagegen? — Wer enthält sich? — Dann ist diese Beschlussempfehlung gegen die Stimmen der Fraktion Die Linke bei Enthaltung der Fraktion Bündnis 90/Die Grünen mit den Stimmen der anderen Fraktionen des Hauses angenommen.","","","06",98,19090
"8",8,"Unter Buchstabe b seiner Beschlussempfehlung empfiehlt der Ausschuss für Familie, Senioren, Frauen und Jugend die Ablehnung des Antrags der Fraktion Bündnis 90/Die Grünen auf der Drucksache 19/1192 mit dem Titel „Entgeltdiskriminierung verhindern — Verbandsklagerecht einführen“.","","","07",98,19090
"9",9," Wer stimmt für diese Beschlussempfehlung? — Wer stimmt dagegen? — Wer enthält sich? — Dann ist diese Beschlussempfehlung gegen die Stimmen von Bündnis 90/Die Grünen und der Fraktion Die Linke mit den anderen Stimmen des Hauses angenommen.","","","08",98,19090
"10",10,"Wir sind damit am Schluss unserer heutigen Tagesordnung.","","","09",98,19090
"11",11,"Bevor ich Sie entlasse, wünsche ich Ihnen ein entspanntes Wochenende und eine erholsame Ruhephase.","","","10",98,19090
"12",12,"Ich berufe die nächste Sitzung des Deutschen Bundestages auf Mittwoch, den 3.","","","11",98,19090
"13",13," April 2019, 13 Uhr, ein.","","","12",98,19090
"14",14,"Die Sitzung ist geschlossen.","","","13",98,19090
"15",15,"Anlage 1Entschuldigte AbgeordneteBar, Dorothee CDU/CSU Barthle, Norbert CDU/CSU Bas, Barbel SPD Benning, Sybille CDU/CSU Braun, Dr.","","","14",98,19090
"16",16," Helge CDU/CSU Dürr, Christian FDP Esdar, Dr.","","","15",98,19090
"17",17," Wiebke SPD Fricke, Otto FDP Gabriel, Sigmar SPD Hahn, Florian CDU/CSU Hartmann, Verena AfD Haßelmann, Britta BÜNDNIS 90/ DIE GRÜNEN Held, Marcus SPD Hendricks, Dr.","","","16",98,19090
"18",18," Barbara SPD Heßenkemper, Dr.","","","17",98,19090
"19",19," Heiko AfD Irlstorfer, Erich CDU/CSU Jung, Ingmar CDU/CSU Kapschack, Ralf SPD Kindler, Sven-Christian BUNDNIS 90/ DIE GRUNEN Kühn, Stephan BÜNDNIS 90/ DIE GRÜNEN Kühne, Dr.","","","18",98,19090
"20",20," Roy CDU/CSU Leyen, Dr.","","","19",98,19090
"21",21," Ursula von der CDU/CSU Magwas, Yvonne* CDU/CSU Anlagen zum Stenografischen BerichtAbgeordnete AbgeordneteMarwitz, Hans-Georg von der Meiser, PascalMerkel, Dr.","","","20",98,19090
"22",22," Angela Mieruch, Mario Müntefering, Michelle Nahles, AndreaOehme, UlrichOtten, GeroldPau, PetraRemmers, IngridRenner, Martin Erwin Roth, Michael Schön, NadineSchulz, JimmySteinke, Kersten Todtenhausen, ManfredVerlinden, Dr.","","","21",98,19090
"23",23," JuliaVogel, Volkmar Vogel, Johannes Vogler, Kathrin Wagenknecht, Dr.","","","22",98,19090
"24",24," SahraWalter-Rosenheimer, BeateWeeser, Sandra* aufgrund gesetzlichen MutterschutzesCDU/CSU DIE LINKE CDU/CSU fraktionslos SPDSPDAfDAfDDIE LINKE DIE LINKE AfDSPD CDU/CSU FDPDIE LINKE FDPBÜNDNIS 90/ DIE GRÜNENCDU/CSU FDPDIE LINKE DIE LINKEBÜNDNIS 90/ DIE GRÜNENFDPAnlage 2Amtliche Mitteilungen ohne VerlesungDer Bundesrat hat in seiner 975.","","","23",98,19090
"25",25," Sitzung am15.","","","24",98,19090
"26",26," Marz 2018 beschlossen, den nachstehenden Gesetzen zuzustimmen bzw.","","","25",98,19090
"27",27," einen Antrag gemäß Artikel 77 Absatz 2 des Grundgesetzes nicht zu stellen:","","","26",98,19090
"28",28,"Gesetz zur Änderung des GrundgesetzesGesetz zu Übergangsregelungen in den Bereichen Arbeit, Bildung, Gesundheit, Soziales und Staatsangehörigkeit nach dem Austritt des Vereinigten Königreichs Großbritannien und Nordirland aus der Europäischen UnionDrittes Gesetz zur Änderung des SeearbeitsgesetzesGesetz über steuerliche und weitere Begleitregelungen zum Austritt des Vereinigten Königreichs Großbritannien und Nordirland aus der Europäischen UnionZweites Gesetz zur Änderung des Transplantationsgesetzes — Verbesserung der Zusammenarbeit und der Strukturen bei der OrganspendeDrittes Gesetz zur Änderung des BDBOS-GesetzesGesetz zur Verbesserung der Information über einen SchwangerschaftsabbruchGesetz zur Revision 3 des Übereinkommens vom 20.","","","27",98,19090
"29",29," März 1958 über die Annahme einheitlicher technischer Vorschriften für Radfahrzeuge, Ausrüstungsgegenstände und Teile, die in Radfahrzeugeeingebaut und/oder verwendet werden können, und die Bedingungen für die gegenseitige Anerkennung von Genehmigungen, die nach diesen Vorschriften erteilt wurdenDreizehntes Gesetz zur Änderung des Bundes-ImmissionsschutzgesetzesNeuntes Gesetz zur Änderung des StraßenverkehrsgesetzesGesetz zur Erteilung der Zustimmung nach $ 7 Absatz 2 in Verbindung mit Absatz 1 des Integrationsverantwortungsgesetzes zu dem Vorschlag einer Satzungsänderung der Europäischen Investitionsbank vom 15.","","","28",98,19090
"30",30," Oktober 2018Die folgenden Ausschüsse haben mitgeteilt, dass siegemäß $ 80 Absatz 3 Satz 2 der Geschäftsordnung von einer Berichterstattung zu den nachstehenden Vorlagen absehen:","","","29",98,19090
"31",31,"Haushaltsausschuss— Unterrichtung durch die BundesregierungBericht des Stabilitätsrates gemäß $ 8 des StabilitätsratsgesetzesDrucksachen 19/6888, 19/7803 Nr.","","","30",98,19090
"32",32," 1 Ausschuss für Wirtschaft und Energie— Unterrichtung durch die Bundesregierung Evaluierungsbericht der Bundesregierung tiber die Anwendung des Kohlendioxid-Speicherungsgesetzes sowie die Erfahrungen zur CCS-TechnologieDrucksachen 19/6891, 19/7140 Nr.","","","31",98,19090
"33",33," 7Ausschuss für Bildung, Forschung und Technikfolgenabschatzung— Unterrichtung durch die BundesregierungRahmenprogramm der Bundesregierung ,„Forschung für die zivile Sicherheit 2018 — 2023“Drucksache 19/2910Die Vorsitzenden der folgenden Ausschüsse haben mitgeteilt, dass der Ausschuss die nachstehenden Unionsdokumente zur Kenntnis genommen oder von einer Beratung abgesehen hat.","","","32",98,19090
"34",34,"Ausschuss für Inneres und HeimatDrucksache 19/4344 Nr.","","","33",98,19090
"35",35," A.","","","34",98,19090
"36",36,"12 Ratsdokument 10160/18Drucksache 19/4344 Nr.","","","35",98,19090
"37",37," A.","","","36",98,19090
"38",38,"13Ratsdokument 10161/18 Drucksache 19/6225 Nr.","","","37",98,19090
"39",39," A.","","","38",98,19090
"40",40,"2 Ratsdokument 13437/18FinanzausschussDrucksache 19/7820 Nr.","","","39",98,19090
"41",41," A.","","","40",98,19090
"42",42,"1 EP P8_TA-PROV 0030HaushaltsausschussDrucksache 19/4656 Nr.","","","41",98,19090
"43",43," A.","","","42",98,19090
"44",44,"4 Ratsdokument 11889/18 Drucksache 19/7505 Nr.","","","43",98,19090
"45",45," A.","","","44",98,19090
"46",46,"18 Ratsdokument 5079/19 Drucksache 19/7505 Nr.","","","45",98,19090
"47",47," A.","","","46",98,19090
"48",48,"19 Ratsdokument 15598/18Ausschuss für Wirtschaft und EnergieDrucksache 19/2623 Nr.","","","47",98,19090
"49",49," A.","","","48",98,19090
"50",50,"17 Ratsdokument 8413/18 Drucksache 19/4978 Nr.","","","49",98,19090
"51",51," A.","","","50",98,19090
"52",52,"14 Ratsdokument 12118/18Ausschuss für Ernährung und LandwirtschaftDrucksache 19/7991 Nr.","","","51",98,19090
"53",53," A.","","","52",98,19090
"54",54,"3 Ratsdokument 5678/19Ausschuss für Arbeit und SozialesDrucksache 19/7991 Nr.","","","53",98,19090
"55",55," A.","","","54",98,19090
"56",56,"4 Ratsdokument 5949/19Ausschuss für Verkehr und digitale InfrastrukturDrucksache 19/7505 Nr.","","","55",98,19090
"57",57," A.","","","56",98,19090
"58",58,"24 Ratsdokument 15788/18 Drucksache 19/7505 Nr.","","","57",98,19090
"59",59," A.","","","58",98,19090
"60",60,"25 Ratsdokument 15795/18 Drucksache 19/7505 Nr.","","","59",98,19090
"61",61," A.","","","60",98,19090
"62",62,"26 Ratsdokument 15843/18Ausschuss für wirtschaftliche Zusammenarbeit und EntwicklungDrucksache 19/910 Nr.","","","61",98,19090
"63",63," A.","","","62",98,19090
"64",64,"117 Ratsdokument 14312/17 Drucksache 19/6537 Nr.","","","63",98,19090
"65",65," A.","","","64",98,19090
"66",66,"9 EP P8_ TA-PROV 0441 Ausschuss für die Angelegenheiten der Europäischen UnionDrucksache 19/910 Nr.","","","65",98,19090
"67",67," A.","","","66",98,19090
"68",68,"136 Ratsdokument 15788/17 Drucksache 19/1780 Nr.","","","67",98,19090
"69",69," A.","","","68",98,19090
"70",70,"34 EP P8_TA-PROV 0075 Drucksache 19/1930 Nr.","","","69",98,19090
"71",71," A.","","","70",98,19090
"72",72,"9 Ratsdokument 7644/18 Drucksache 19/2233 Nr.","","","71",98,19090
"73",73," A.","","","72",98,19090
"74",74,"36 Ratsdokument 7727/18 Drucksache 19/5665 Nr.","","","73",98,19090
"75",75," A.
15EU-Dok 394/2018 ""","","","74",98,19090
