"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",36,19080
"2",2," Vielen Dank.","","","01",36,19080
"3",3," — Als nächster Redner hat das Wort der Kollege Albrecht Glaser, AfD-Fraktion.","","","02",36,19080
"4",4," Albrecht Glaser:","","","03",36,19080
"5",5,"Herr Präsident! Meine sehr verehrten Damen und Herren! Wenn man nicht über die Sache reden will, redet man über das Verfahren.","","","04",36,19080
"6",6," Den Antrag zurückzuziehen, wird zu einem Thema aufgebauscht.","","","05",36,19080
"7",7," Es können auch noch am Morgen eines Plenartages Anträge zurückgezogen werden.","","","06",36,19080
"8",8," Das ist ganz unspektakulär.","","","07",36,19080
"9",9,"Aber Sie gestatten mir vielleicht trotzdem folgende Bemerkung:","","","08",36,19080
"10",10," Bis 48 Stunden vor Plenumsbeginn können — das mussten wir erst lernen - noch Gesetzesanträge eingebracht werden, um sie hier zu beraten.","","","09",36,19080
"11",11," Das steht in der Geschäftsordnung.","","","10",36,19080
"12",12," Das gilt in der Tat auch für Anträge.","","","11",36,19080
"13",13," Eine solche Frist ist eigentlich völlig unzumutbar.","","","12",36,19080
"14",14," Sie, Frau Tillmann, haben das zu einer Stilfrage erklärt; das ist okay, das kann man machen.","","","13",36,19080
"15",15," Man kann nach der Geschäftsordnung aber tatsächlich so verfahren.","","","14",36,19080
"16",16," Nun zum Kern der Sache, nämlich „Tarif auf Rädern“, also eine dauerhafte, fest installierte Indexierung, oder nicht.","","","15",36,19080
"17",17," Erstens.","","","16",36,19080
"18",18," Es gibt eine Fülle von Ländern, die das machen; ich komme gleich darauf zu sprechen.","","","17",36,19080
"19",19," Zweitens.","","","18",36,19080
"20",20," Als Abgeordnete haben wir bekanntlich eine Kostenpauschale.","","","19",36,19080
"21",21," Sie ahnen, worauf ich hinauswill:","","","20",36,19080
"22",22," Diese Kostenpauschale ist indexiert; denn sie wird jährlich automatisch angehoben.","","","21",36,19080
"23",23," — Das ist so.","","","22",36,19080
"24",24," — Das Gleiche gilt auch für die Abgeordnetenentschädigung.","","","23",36,19080
"25",25," Auch hier gibt es einen Automatismus; es sei denn, wir fassen einen Verweigerungsbeschluss.","","","24",36,19080
"26",26," Man könnte dem Steuerbürger gegenüber den Staat so aufstellen, dass er sagt:","","","25",36,19080
"27",27," Wir nehmen wahr, dass sich jährlich die Steuerlast ändert, ohne dass der Gesetzgeber einen Finger rührt, nur deshalb, weil die Inflation das Geld entwertet — kleinen Moment! — und damit durch den historischen Tarif, der in Euro-Zahlen ausgewiesen ist, tatsächlich jährlich mehr aus der Tasche genommen wird.","","","26",36,19080
"28",28," — Jetzt kommt der Kollege und sagt:","","","27",36,19080
"29",29," Wir machen so eine Art Kompensation doch.","","","28",36,19080
"30",30," Zum einen machen Sie das erst seit ein paar Jahren.","","","29",36,19080
"31",31," Das ist ja lobenswert.","","","30",36,19080
"32",32," — Ich war damals aber auch schon Steuerzahler.","","","31",36,19080
"33",33," Erzählen Sie mir also keine Geschichten.","","","32",36,19080
"34",34," Ich habe damals über dieses Thema Vorträge gehalten.","","","33",36,19080
"35",35," Ich wusste da ganz gut Bescheid.","","","34",36,19080
"36",36," — Jetzt lassen Sie mal! Heben Sie mal das intellektuelle Niveau, und senken Sie die akustische Kulisse!Meine Damen und Herren, wir haben das Thema der kalten Progression respektive der heimlichen Steuererhöhung deshalb thematisiert, weil wir sagen:","","","35",36,19080
"37",37," Eine Kompensation muss installiert werden, und es ist nicht nach Gutsherrenart jedes Jahr neu zu entscheiden.","","","36",36,19080
"38",38," — Das ist der entscheidende Punkt.","","","37",36,19080
"39",39," Da Sie, wie Sie das natürlich getan haben, das Familienentlastungsgesetz ansprechen:","","","38",36,19080
"40",40," BeimAlbrecht GlaserFamilienentlastungsgesetz ist schon der Begriff falsch.","","","39",36,19080
"41",41," Ich will mal nicht vom Kindergeld reden; das ist tatsächlich erhöht worden.","","","40",36,19080
"42",42," Herr Gutting hat insofern recht, es enthält einige Details, die eine tatsächliche Verbesserung bedeuten; d’accord.","","","41",36,19080
"43",43," Aber der Kern war, dass eine heimliche Steuererhöhung vermieden werden sollte durch ein Weitergeben der Inflation in den Tarif.","","","42",36,19080
"44",44," Das war der Kern.","","","43",36,19080
"45",45,"Der Herr Finanzminister hat vorgetragen, das sei eine Entlastung.","","","44",36,19080
"46",46," Ich habe den Finanzminister von hier aus gefragt:","","","45",36,19080
"47",47," Lieber Herr Finanzminister, könnten Sie vielleicht dem Gedanken Rechnung tragen, dass die Vermeidung einer zusätzlichen Belastung keine Steuerentlastung ist? Exakt so habe ich ihn gefragt.","","","46",36,19080
"48",48," Der Minister hat kurz gestutzt — er musste wahrscheinlich nachdenken, weil die Frage ein bisschen kompliziert gestellt war; das gebe ich zu —, hat dann aber gesagt, nein, er könne sich diesem Gedanken nicht öffnen.","","","47",36,19080
"49",49,"Meine Damen und Herren, auf die Frage, ob zwei plus zwei vier sind, können Sie natürlich antworten, darüber müssten Sie erst einmal nachdenken; es könnte irgendwas zwischen drei und fünf sein.","","","48",36,19080
"50",50," Das kann man machen, ist aber intellektuell nicht redlich und, mit Verlaub, grottenfalsch.
 Vizepräsident Wolfgang ","","","49",36,19080
