"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",42,19074
"2",2," Vielen Dank, Dr.","","","01",42,19074
"3",3," Hirte.","","","02",42,19074
"4",4," — Ich schließe die Aussprache.","","","03",42,19074
"5",5,"Wir kommen zur Abstimmung über den von der Bundesregierung eingebrachten Entwurf eines Gesetzes für den Übergangszeitraum nach dem Austritt des Vereinigten Königsreichs Großbritannien und Nordirland aus der Europäischen Union.","","","04",42,19074
"6",6," Der Ausschuss für die Angelegenheiten der Europäischen Union empfiehlt in seiner Beschlussempfehlung auf Drucksache 19/7087, den Gesetzentwurf der Bundesregierung auf Drucksache 19/5313 in der Ausschussfassung anzunehmen.","","","05",42,19074
"7",7," Ich bitte diejenigen, die dem Gesetzentwurf in der Ausschussfassung zustimmen wollen, um das Handzeichen.","","","06",42,19074
"8",8," — Wer stimmt dagegen? — Enthaltungen? — Keine.","","","07",42,19074
"9",9," Der Gesetzentwurf ist damit in zweiter Beratung mit breiter Mehrheit angenommen.","","","08",42,19074
"10",10," Zugestimmt haben die Fraktionen der Linken, der SPD, des Bündnisses 90/Die Grünen, der CDU/CSU und der FDP.","","","09",42,19074
"11",11," Dagegengestimmt hat die Fraktion der AfD.","","","10",42,19074
"12",12," Dritte Beratungund Schlussabstimmung.","","","11",42,19074
"13",13," Ich bitte diejenigen, die dem Gesetzentwurf zustimmen wollen, sich zu erheben.","","","12",42,19074
"14",14," — Wer stimmt dagegen? — Wer enthält sich? — Der Gesetzentwurf ist angenommen bei Zustimmung der AfD —— — Habe ich ,,AfD“ gesagt? Ich meinte ,,FDP“.","","","13",42,19074
"15",15," Oh, das war das Prinzip Hoffnung.","","","14",42,19074
"16",16," Es tut mir leid; entschuldigen Sie.","","","15",42,19074
"17",17," Ich habe mich gewundert, weil jemand da hinten sitzt, der tiberhaupt nicht abgestimmt hat; aber er hatte sich ja gemeldet.","","","16",42,19074
"18",18,"Also, noch einmal:","","","17",42,19074
"19",19," Der Gesetzentwurf ist angenommen mit Zustimmung der Fraktionen der FDP, der CDU/ CSU, des Bündnisses 90/Die Grünen, der SPD und der Linken bei Ablehnung der Fraktion der AfD.","","","18",42,19074
"20",20,"Abstimmung über den Entschließungsantrag der Fraktion der FDP auf Drucksache 19/7090.","","","19",42,19074
"21",21," Wer stimmt für diesen Entschließungsantrag? — Wer stimmt dagegen? — Wer enthält sich? — Der Entschließungsantrag ist abgelehnt.","","","20",42,19074
"22",22," Zugestimmt haben die Fraktionen der FDP und des Bündnisses 90/Die Grünen.","","","21",42,19074
"23",23," Dagegengestimmt haben die Fraktionen der CDU/CSU, der SPD und der Linken, und enthalten hat sich die Fraktion der AfD.","","","22",42,19074
"24",24," — Vielen herzlichen Dank.","","","23",42,19074
"25",25,"Ich rufe jetzt die Tagesordnungspunkte 6 a bis 6 c auf:","","","24",42,19074
"26",26,"a) Beratung des Antrags der Abgeordneten Renate Künast, Dr.","","","25",42,19074
"27",27," Kirsten Kappert-Gonther, Harald Ebner, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENGesunde Ernährung im Alltag einfach machen — Ernährungswende umsetzenDrucksache 19/6441Überweisungsvorschlag:","","","26",42,19074
