"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",64,19125
"2",2," Vielen Dank, Lorenz Gösta Beutin.","","","01",64,19125
"3",3," — Nächste Rednerin:","","","02",64,19125
"4",4," für Bündnis 90/Die Grünen Lisa Badum.","","","03",64,19125
"5",5," Lisa Badum:","","","04",64,19125
"6",6,"Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! In diesen düsteren Novembertagen des Klimapaketes habe ich mir vorgenommen, was für mein gutes Karma zu tun und in jeder Rede auch was Positives zu sagen.","","","05",64,19125
"7",7," Deswegen:","","","06",64,19125
"8",8," Was war das Gute in diesem Jahr? Wir haben hier über alle demokratischen Fraktionen hinweg ganz viel diskutiert — aus der Ecke wurde meistens das Thema verfehlt -:","","","07",64,19125
"9",9," darüber, wann wir die Kohlekraftwerke abschalten sollen, über den Ausbau erneuerbarer Energien und auch über den CO;-Preis, über den wir heute sprechen.","","","08",64,19125
"10",10,"Und wir haben auch in weiten Teilen der Bevölkerung eine Auseinandersetzung über den Klimaschutz, die andauert.","","","09",64,19125
"11",11," Alle bringen sich mit ganz viel Engagement ein.","","","10",64,19125
"12",12," Wissenschaftler und Wissenschaftlerinnen liefern uns Expertisen.","","","11",64,19125
"13",13," Es sind Fridays-for-Future-Aktivisten, die ihre Zukunft in die Hand nehmen und auf die Straße gehen.","","","12",64,19125
"14",14," Es sind Unternehmer, die sich überlegen:","","","13",64,19125
"15",15," Wie können wir COJ>-freien Stahl produzieren, oder wie kann das saubere Auto der Zukunft in Deutschland hergestellt werden? Alle diese Menschen tun ihre Arbeit.","","","14",64,19125
"16",16," Daher frage ich mich:","","","15",64,19125
"17",17," Woran merkt man eigentlich, woran merken wir eigentlich, dass die Bundesregierung ihre Arbeit macht und gut macht?Lisa BadumSchauen wir uns das am Beispiel des heutigen Brennan, im Volksmund auch CO, -Bepreisung genannt.","","","16",64,19125
"18",18," Erst einmal wäre es gut, finde ich, handwerklich gesehen, wenn ein Gesetz verfassungskonform wäre.","","","17",64,19125
"19",19," Wie wir gehört haben, gibt es da etliche Bedenken.","","","18",64,19125
"20",20," Juristen sind der Meinung, dass ein Fixpreis für die Tonne CO; nicht den Anforderungen des Verfassungsgerichts an ein Emissionshandelssystem genügt.","","","19",64,19125
"21",21," Daher:","","","20",64,19125
"22",22," Wenn Sie einen Emissionshandel aufsetzen wollen, dann lesen Sie doch die Urteile des Bundesverfassungsgerichts.","","","21",64,19125
"23",23," Aber das machen Sie nicht.","","","22",64,19125
"24",24,"Sie präsentieren stattdessen hier — du, Klaus, du, liebe Anja — ohne Scham ein absolut schludriges Gesetz, ein zusammengewürfeltes Zufallsprodukt aus dem hektischen Hin und Her dieser beiden Regierungsfraktionen.","","","23",64,19125
"25",25,"Das ist wirklich schamlos, muss ich sagen.","","","24",64,19125
"26",26,"Der zweite Punkt.","","","25",64,19125
"27",27," Wir machen hier Politik, sozial gerecht, um alle mitzunehmen, um Verbraucher und Verbraucherinnen und Industrie beim Klimaschutz gleichermaßen mitzunehmen.","","","26",64,19125
"28",28," Was schaffen Sie? Sie haben keines von beiden geschafft.","","","27",64,19125
"29",29," Das ist gerade von Gösta Beutin ausgeführt worden.","","","28",64,19125
"30",30," Der CO;-Preis belastet diejenigen, die weniger verdienen, mehr als die Spitzenverdiener und gibt den Unternehmen keine Möglichkeit, zu planen.","","","29",64,19125
"31",31," Das macht mich deswegen rasend, weil die soziale Gerechtigkeit bei euch zu einer Schutzbehauptung wird für euren Pillepalleismus, für eure klimapolitische Verzagtheit.","","","30",64,19125
"32",32," In realitas macht ihr überhaupt nichts für soziale Gerechtigkeit.","","","31",64,19125
"33",33," Drittens sollte dieses Gesetz ein klares Zeichen dafür setzen, dass erneuerbare Energien wie Strom aus Wind und Sonne nicht länger schlechtergestellt sind gegenüber dreckigen Energien.","","","32",64,19125
"34",34," Diese Idee hatte auch Frau Schulze.","","","33",64,19125
"35",35," Sie sagt:","","","34",64,19125
"36",36,"Das Ziel ist, dass sich mehr Menschen beim nächsten Autokauf oder beim nächsten Heizungstauschfür die klimafreundliche Variante entscheiden - weil sie sich auch für den Geldbeutel lohnt.","","","35",64,19125
"37",37,"Das ist ja ein schöner Traum, Frau Schulze, aber das ist einfach nicht die Realität.","","","36",64,19125
"38",38," Ein CO,-Preis von 10 Euro pro Tonne ist einfach nur lächerlich.","","","37",64,19125
"39",39,"In unserer Anhörung zum CO;-Preis-Gesetz haben alle Experten gesagt, dass dieses Gesetz keinen relevanten Beitrag zur Erreichung der Klimaziele leisten kann.","","","38",64,19125
"40",40,"Für mich, für uns Grüne lautet das Fazit:","","","39",64,19125
"41",41," Auch dieses Gesetz ist durch die schreckliche GroKo-Mühle gewandert, um bis zur Unkenntlichkeit verstümmelt rauszukommen, völlig wirkungslos und stumpf.","","","40",64,19125
"42",42," Dann denke ich mir:","","","41",64,19125
"43",43," Es wäre doch eigentlich selbstverständlich, dass diese Regierung wie auch die Wissenschaftler und Wissenschaftlerinnen wie die Unternehmer und Unternehmerinnen einfach mal ihre Arbeit macht.
 Vizepräsidentin Claudia ","","","42",64,19125
