"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",68,19074
"2",2," Herr Kollege, gestatten Sie eine Zwischenfrage des Kollegen Springer von der AfD-Fraktion?Dr.","","","01",68,19074
"3",3," h.","","","02",68,19074
"4",4," c.","","","03",68,19074
"5",5," Hans Michelbach:","","","04",68,19074
"6",6," Nein.","","","05",68,19074
"7",7,"Erst die Menschen gegeneinander aufhetzen und dann das Ergebnis lauthals beklagen, das ist Ihre üble Methode.","","","06",68,19074
"8",8," Da können Sie schreien wie Sie wollen, das lassen wir Ihnen nicht durchgehen, jetzt nicht und auch in Zukunft nicht, meine Damen und Herren.","","","07",68,19074
"9",9,"Was die Kindergeldregelung betrifft, haben wir bereits vieles getan.","","","08",68,19074
"10",10," Wir haben beim Leistungsmissbrauch gehandelt:","","","09",68,19074
"11",11," mit der Einführung der Pflicht zur Angabe der Steueridentifikati bei der Beantragung von Kindergeld zur besseren Identifizierung von Antragsteller und Kind, mit einem besseren Datenabgleich zwischen Ausländerzentralregister und Familienkassen, mit der Beschleunigung des Informationsaustausches zwischen Meldebehörden und Familienkassen.","","","10",68,19074
"12",12," Diese Maßnahmen, meine Damen und Herren, wirken.","","","11",68,19074
"13",13,"Wir wollen die Instrumente weiter verbessern.","","","12",68,19074
"14",14," Daran arbeiten wir laufend.","","","13",68,19074
"15",15," Beim Kinderfreibetrag haben wir bereits eine am Auslandswohnort des Kindes ansetzende Indexierung eingeführt.","","","14",68,19074
"16",16," Eine Indexierung des Kindergeldes scheitert aber, wie hier heute mehrfach betont wurde, am EU-Recht.","","","15",68,19074
"17",17," Ein Referentenentwurf der Bundesregierung zur Indexierung wurde in der vergangenen Legislaturperiode mit Blick auf das EU-Recht nicht weiterverfolgt.","","","16",68,19074
"18",18," Die Bundesregierung hat die EU-Kommission in der Vergangenheit mehrfach aufgefordert, eine Rechtsänderung auf die Tagesordnung zu setzen — bislang ohne Erfolg.","","","17",68,19074
"19",19,"Meine Damen und Herren, nun verweist die AfD auf den Alleingang Österreichs bei der Kindergeldindexierung.","","","18",68,19074
"20",20," Tatsache ist aber auch:","","","19",68,19074
"21",21," Das Nachbarland liegt darüber mit der EU-Kommission im Streit.","","","20",68,19074
"22",22," Ich bin sehr dafür, dass wir den österreichischen Weg nicht gehen, sondern den mühsamen Weg der Überzeugungsarbeit, meine Damen und Herren.","","","21",68,19074
"23",23," Als Gründungsmitglied der EU und als größtes und wirtschaftsstärkstes EU-Mitglied hat Deutschland eine besondere Verantwortung für Europa und für den Zusammenhalt dieser Gemeinschaft.","","","22",68,19074
"24",24," Damit verträgt es sich natürlich nicht, wenn wir aus dem EU-Rechtsrahmen einfach ausbrechen, so wie Sie das wollen.","","","23",68,19074
"25",25," Es ist mir klar, dass das für Sie von der AfD natürlich kein Argument darstellt.","","","24",68,19074
"26",26," Sie wollen ja auch aus der EU raus.","","","25",68,19074
"27",27," Sie wollen die EU zerstören und damit die Hand an die Friedensordnung in Europa legen.","","","26",68,19074
"28",28," Meine Damen und Herren, es ist völlig klar:","","","27",68,19074
"29",29," Es besteht natürlich Handlungsbedarf.","","","28",68,19074
"30",30," Und ich halte die bisherige Verweigerungshaltung der EU-Kommission auf Dauer für durchaus angreifbar; denn die KommissionDr.","","","29",68,19074
"31",31," h.","","","30",68,19074
"32",32," c.","","","31",68,19074
"33",33," Hans Michelbachselbst nutzt die Indexierung bei der Berechnung der Pensionen ihrer Beamten.","","","32",68,19074
"34",34," Auch das gehört zur Wahrheit.","","","33",68,19074
"35",35," Deshalb ist es richtig, dass die Bundesregierung hierzu einen Entwurf vorlegt bzw.","","","34",68,19074
"36",36," hierzu verhandelt hat.","","","35",68,19074
"37",37," Einen Alleingang gegen EU-Recht darf und kann es von unserer Seite aber nicht geben.","","","36",68,19074
"38",38," Wir haben eine Vorbildfunktion als größte Volkswirtschaft in Europa.","","","37",68,19074
"39",39,"Was Alleingänge von Ländern bedeuten, sieht man in schlimmster Ausprägung in dieser Woche am Brexit-Desaster.","","","38",68,19074
"40",40," Dieses Beispiel allein sollte Warnung für uns alle in Europa sein.","","","39",68,19074
"41",41," Einer Partei wie der AfD, die die Europäische Union lieber heute als morgen zerlegen möchte, ist das freilich völlig egal, und so handeln Sie von der AfD leider auch.","","","40",68,19074
"42",42," Wir ignorieren Sie nicht, wir stellen Sie in diesen europäischen Fragen, weil das Grundsatzfragen für das Wohlergehen der Menschen in unserem Land sind.","","","41",68,19074
"43",43," Nationalismus und Populismus bringen keine Lösungen.","","","42",68,19074
"44",44," Deswegen lehnen wir Ihren Nationalismus, Ihren Populismus in aller Schärfe ab.","","","43",68,19074
"45",45,"Vielen Dank für Ihre Aufmerksamkeit.","","","44",68,19074
"46",46," Vizepräsident Dr.
 Hans-Peter ","","","45",68,19074
