"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",83,19107
"2",2," Vielen Dank.","","","01",83,19107
"3",3," — Weitere Wortmeldungen liegen nicht vor.","","","02",83,19107
"4",4," Ich beende die Aktuelle Stunde.","","","03",83,19107
"5",5,"Wir kommen jetzt zu Gremienwahlen, Zusatzpunkte 12 abis 12 e.","","","04",83,19107
"6",6,"Zunächst haben wir zwei offene Wahlen und eine geheime Wahl, jeweils mit Stimmkarte und Wahlausweis.","","","05",83,19107
"7",7," Danach folgen zwei Wahlen mittels Handzeichen.","","","06",83,19107
"8",8," Bitte nehmen Sie dafür nach der geheimen Wahl wieder Ihre Plätze ein.","","","07",83,19107
"9",9,"Ich bitte um Ihre Aufmerksamkeit für einige Hinweise.","","","08",83,19107
"10",10," Sie benötigen jetzt drei Wahlausweise in den Farben Grün, Orange und Blau.","","","09",83,19107
"11",11," Die Abgabe des Wahlausweises dient als Nachweis für die Beteiligung an der jeweiligen Wahl.","","","10",83,19107
"12",12," Kontrollieren Sie daher bitte, ob die Wahlausweise Ihren Namen tragen.","","","11",83,19107
"13",13," Die Wahlen werden einzeln aufgerufen und durchgeführt.","","","12",83,19107
"14",14," Die Stimmkarten für die offenen Wahlen in den Farben Grün und Orange wurden bereits ausgegeben.","","","13",83,19107
"15",15," Wer noch keine Stimmkarten hat, kann diese jetzt noch von den Plenarassistenten und Plenarassistentinnen erhalten.","","","14",83,19107
"16",16," Gewählt ist jeweils, wer die Mehrheit der Stimmen der Mitglieder des Bundestages auf sich vereint, das heißt, wer mindestens 355 Stimmen erhält.","","","15",83,19107
"17",17," Sie können zu jedem Kandidatenvorschlag entweder „ja“, „nein“ oder „enthalte mich“ ankreuzen.","","","16",83,19107
"18",18," Wenn Sie bei einem Namen mehr als ein Kreuz oder gar kein Kreuz machen oder andere Namen als die der vorgeschlagenen Kandidaten oder Zusätze eintragen, dann ist diese Stimme ungültig.","","","17",83,19107
"19",19,"Wir kommen zu Zusatzpunkt 12 a:","","","18",83,19107
"20",20," Wahlvorschlag der Fraktion der AfDWahl eines Mitglieds des Vertrauensgremiums gemäß $ 10a Absatz 2 der BundeshaushaltsordnungDrucksache 19/10563Das Vertrauensgremium verabschiedet den Haushalt der Nachrichtendienste.","","","19",83,19107
"21",21,"Vizepräsident Thomas OppermannFür die nun folgende Wahl brauchen Sie die grüne Stimmkarte und Ihren grünen Wahlausweis.","","","20",83,19107
"22",22,"Auf Drucksache 1910563 schlägt die Fraktion der AfD die Abgeordnete Dr.","","","21",83,19107
"23",23," Birgit Malsack-Winkemann vor.","","","22",83,19107
"24",24,"Diese Wahl findet offen statt.","","","23",83,19107
"25",25," Die Stimmkarte können Sie also an Ihrem Platz ankreuzen.","","","24",83,19107
"26",26," Bitte geben Sie an der Urne zuerst Ihren grünen Wahlausweis ab, bevor Sie Ihre grüne Stimmkarte einwerfen.","","","25",83,19107
"27",27,"Ich bitte die Schriftführerinnen und Schriftführer, die vorgesehenen Plätze einzunehmen.","","","26",83,19107
"28",28," — Es fehlen noch ein Koalitions- und ein Oppositionsschriftführer in der Westlobby und auch einer neben der Regierungsbank.","","","27",83,19107
"29",29," — Es tut mir leid, aber ohne die Schriftführer kann ich den Wahlgang nicht eröffnen.","","","28",83,19107
"30",30," Wo sind die Schriftführer? — Wie sieht es in der Lobby aus? — Alles in Ordnung.","","","29",83,19107
"31",31," Dann eröffne ich den Wahlgang.","","","30",83,19107
"32",32,"Haben alle Mitglieder des Hauses ihre Stimmkarte abgegeben? - Ich frage noch einmal:","","","31",83,19107
"33",33," Haben alle Mitglieder des Hauses ihre Stimmkarte abgegeben? — Das ist offenkundig der Fall.","","","32",83,19107
"34",34," Dann schließe ich den Wahlgang.","","","33",83,19107
"35",35," Das Ergebnis der Auszählung wird später bekannt gegeben.","","","34",83,19107
"36",36,"Zusatzpunkt 12 b:","","","35",83,19107
"37",37," Wahlvorschlag der Fraktion der AfDWahl von Mitgliedern des Gremiums gemäß 8 3 des D I 1} la 4Drucksache 19/105645SWir kommen jetzt zur Wahl von zwei Mitgliedern des Gremiums gemäß $ 3 des Bundesschuldenwesengesetzes.","","","36",83,19107
"38",38," Für die Wahl der Mitglieder benötigen Sie nun eine Stimmkarte in der Farbe Orange und Ihren Wahlausweis ebenfalls in Orange.","","","37",83,19107
"39",39," Auf Drucksache 19/10564 schlägt die Fraktion der AfD die Abgeordneten Marcus Bühl und Wolfgang Wichle vor.","","","38",83,19107
"40",40," Sie können bei beiden Kandidaten entweder ‚ja“, „nein“, oder „enthalte mich“ ankreuzen.","","","39",83,19107
"41",41," Auch diese Wahl findet offen statt; das heißt, es kann wieder am Platz gewählt werden.","","","40",83,19107
"42",42," Denken Sie an die Abgabe Ihres Wahlausweises in der Farbe Orange vor dem Einwurf der Stimmkarte.","","","41",83,19107
"43",43,"Ich bitte die Schriftführerinnen und Schriftführer, die vorgesehenen Plätze einzunehmen.","","","42",83,19107
"44",44," Sind alle Schriftführer noch an ihren Plätzen? — Das ist erkennbar der Fall.","","","43",83,19107
"45",45," Dann eröffne ich den Wahlgang, die zweite Wahl, in der Farbe Orange.","","","44",83,19107
"46",46,"Ich frage Sie, ob alle Mitglieder des Hauses ihre Stimmkarte abgegeben haben.","","","45",83,19107
"47",47," — Das ist erkennbar der Fall.","","","46",83,19107
"48",48," Dann schließe ich den Wahlgang und weise darauf hin, dass das Ergebnis der Wahl später bekannt gegeben wird.","","","47",83,19107
"49",49,"”Wir kommen jetzt zum Zusatzpunkt 12 c:","","","48",83,19107
"50",50," Wahlvorschlag der Fraktion der AfDD Ergebnis Seite 13195 A 2) Ergebnis Seite 13195 A Wahl von Mitgliedern des Sondergremiums gemäß $ 3 Absatz 3 des StabilisierungsmechanismusgesetzesDrucksache 19/10565Wir wählen ein ordentliches Mitglied und ein stellvertretendes Mitglied.","","","49",83,19107
"51",51," Auf Drucksache 19/10565 schlägt die Fraktion der AfD als Mitglied den Abgeordneten Albrecht Glaser und als stellvertretendes Mitglied den Abgeordneten Volker Münz vor.","","","50",83,19107
"52",52,"Ich bitte um Ihre Aufmerksamkeit für ergänzende Hinweise zum Wahlverfahren.","","","51",83,19107
"53",53," Für die Wahl benötigen Sie Ihren Wahlausweis in der Farbe Blau.","","","52",83,19107
"54",54," Weiterhin benötigen Sie eine Stimmkarte in der Farbe Blau sowie einen Wahlumschlag.","","","53",83,19107
"55",55," Diese Unterlagen erhalten Sie von den Schriftführern und Schriftführerinnen vor den Ausgabetischen vor den Wahlkabinen.","","","54",83,19107
"56",56," Zeigen Sie dort bitte Ihren blauen Wahlausweis vor.","","","55",83,19107
"57",57," Sie können bei beiden Kandidaten entweder „ja“, „nein“ oder „enthalte mich“ ankreuzen.","","","56",83,19107
"58",58,"Die Wahl ist geheim.","","","57",83,19107
"59",59," Das heißt, Sie dürfen Ihre Stimmkarte nur in der Wahlkabine ankreuzen und müssen die Stimmkarte ebenfalls noch in der Wahlkabine in den Umschlag legen.","","","58",83,19107
