"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",5,19102
"2",2," Nächster Redner ist der Kollege Johann Saathoff, SPD.","","","01",5,19102
"3",3," Johann Saathoff:","","","02",5,19102
"4",4,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Ich freue mich über die Debatte zur maritimen Wirtschaft heute zur besten Zeit im Parlament.","","","03",5,19102
"5",5," Ich finde, diese Zeit ist angemessen.","","","04",5,19102
"6",6," Angemessen ist diese Debatte aber auch angesichts der Bedeutung der maritimen Wirtschaft für den Wirtschaftsstandort Deutschland, besonders an der Küste — natürlich muss ich das als Kind der Küste betonen —, aber eben nicht nur an der Küste, sondern auch im Binnenland.","","","05",5,19102
"7",7," 400 000 Arbeitsplätze hängen an der maritimen Wirtschaft.","","","06",5,19102
"8",8," 90 Prozent unseres Warenumschlages geht über die maritime Wirtschaft.","","","07",5,19102
"9",9," Das heißt, jeden Tag haben Sie mit maritimer Wirtschaft zu tun, benutzen Sie Produkte in Ihrem Haushalt, die über die maritime Wirtschaft transportiert worden sind.","","","08",5,19102
"10",10," Das ist vielen so nicht bewusst.","","","09",5,19102
"11",11,"Wir beraten diesen Antrag im Vorfeld der Maritimen Konferenz, die dieses Jahr am Bodensee stattfindet.","","","10",5,19102
"12",12," Ehrlich gesagt bin ich der Meinung, die Maritimen Konferenzen sollten dort stattfinden, wo nennenswerte Mengen an Salzwasser vorhanden sind, aber dieses Mal sollJohann Saathoffes am Bodensee sein, weil auf die besondere Bedeutung der maritimen Wirtschaft in Stiddeutschland hingewiesen werden soll, und das ist gut.","","","11",5,19102
"13",13," Man muss aber auch festhalten:","","","12",5,19102
"14",14," Die maritime Wirtschaft geht von Emden aus.","","","13",5,19102
"15",15," In Emden wurde die Idee zur Maritimen Konferenz geboren.","","","14",5,19102
"16",16," Wenn beim nächsten Mal das Dutzend an Konferenzen voll ist, würde ich mich freuen, wenn sie wieder dorthin zurückkehrt, wo sie herkommt, nämlich nach Emden.","","","15",5,19102
"17",17,"Wir brauchen die maritime Wirtschaft, auch wenn das dem einen oder anderen nicht bewusst ist.","","","16",5,19102
"18",18," Deshalb sollten wir die maritime Wirtschaft auch als Schlüsselbranche bezeichnen.","","","17",5,19102
"19",19," Sie sollte Schlüsselbranche sein in der Nationalen Industriestrategie, Herr Staatssekretär, über die wir uns in den letzten Wochen und Monaten ja tüchtig unterhalten haben.","","","18",5,19102
"20",20," Die maritime Wirtschaft steht nämlich vor großen Herausforderungen, die wir mit diesem Antrag benennen und auch begleiten wollen.","","","19",5,19102
"21",21," Der Schwerpunkt unseres Antrages in diesem Jahr ist die maritime Energiewende.","","","20",5,19102
"22",22," Da stehen wir vor großen Herausforderungen, aber, wie ich meine, es bestehen auch riesengroBe Chancen.","","","21",5,19102
"23",23," Die Stärke der deutschen Werften liegt im Spezialschiffbau und auf Hightech.","","","22",5,19102
"24",24," Jetzt haben wir die Chance, die richtigen Weichen zu stellen, um Vorreiter zu werden im Bereich Green Shipping, und dafür, dass der Spezialschiffbau in diesem Bereich einen Schwerpunkt bekommt.","","","23",5,19102
"25",25," Und der Bund? Der Bund, liebe Kolleginnen und Kollegen, muss mit gutem Beispiel vorangehen bei öffentlichen Beschaffungen und bei der Beschaffung von Behördenschiffen.","","","24",5,19102
"26",26," Green Shipping werden wir zum Förderschwerpunkt machen müssen; denn der Weltmarkt dafür ist riesig.","","","25",5,19102
"27",27," Es gibt das Pariser Klimaschutzabkommen.","","","26",5,19102
"28",28," Viele Nationen haben sich darauf verständigt, dieses Abkommen umsetzen zu wollen.","","","27",5,19102
"29",29," Da spielt es zukünftig also eine Rolle, wie viel CO, ein Schiff ausstößt, wenn es von A nach B fährt.","","","28",5,19102
"30",30," Wir wollen Weltmarktführer werden, was diese Technik angeht.","","","29",5,19102
"31",31," Wir sollten die Rahmenbedingungen dafür schaffen, dass die Wertschöpfung für Green Shipping auch in unseren deutschen Werften generiert wird, und zwar entlang der gesamten deutschen Küste von der niederländischen bis zur polnischen Grenze.","","","30",5,19102
"32",32," Deswegen ist die Fortführung des Programms „Innovativer Schiffbau sichert wettbewerbsfähige Arbeitsplätze“ ganz besonders wichtig.","","","31",5,19102
"33",33," Dieses Innovationsprogramm hat dazu geführt, dass der Schiffbau tatsächlich auf Spezialschiffbau umgestellt werden konnte.","","","32",5,19102
"34",34," Darauf, dass dieses Programm weiter fortgeführt wird, müssen sich die Menschen, die Arbeiterinnen und Arbeiter in den Werften verlassen können.","","","33",5,19102
"35",35,"Und deswegen:","","","34",5,19102
"36",36," Warum ist es richtig und wichtig, dass der Überwasserschiffbau wie der Unterwasserschiffbau endlich Schlüsseltechnologie wird? Wenn wir eine Antwort auf die Strategie „Made in China 2025“ geben wollen, muss der militärische Schiffbau Schlüsseltechnologie sein, muss der Innovationsfonds erhalten und ausgebaut werden.","","","35",5,19102
"37",37," Bei öffentlichen Beschaffungen, bei komplexen Projekten usw.","","","36",5,19102
"38",38," muss auf die Lebenszykluskosten geachtet werden; denn bei der Beschaffung von Schiffen ist nicht nur ein billiger Einkauf wichtig, sondern die gesamten Betriebskosten des Schiffes über den ganzen Lebenszeitraum hinweg.","","","37",5,19102
"39",39," Übergeordnete Rolle in diesem Kontext spielt LNG als Schiffsantriebskraftstoff.","","","38",5,19102
"40",40," Für dessen Nutzung müssen wir endlich Anreize durch einheitliche Rahmenbedingungen und Hafenordnungen schaffen.","","","39",5,19102
"41",41," Wir müssen Infrastruktur dafür schaffen.","","","40",5,19102
"42",42," Daher ist es richtig, dass in Deutschland zumindest der Bau eines LNG-Ports gefördert werden soll.","","","41",5,19102
"43",43," Ein LNG-Port hat zwei Aufgaben:","","","42",5,19102
"44",44," zum einen Gasimport für Deutschland, um eine Diversifizierung der Gasversorgung sicherzustellen, und zum anderen muss er auch Hub sein für die LNG-Versorgung der Schiffe in den deutschen Häfen.","","","43",5,19102
"45",45,"Die Standortauswahl für einen solchen LNG-Port muss nach Standortfaktoren erfolgen, nicht nach politischem Gusto.","","","44",5,19102
"46",46," Die Standortfaktoren sind seeschifftiefes Fahrwasser und nahe Verbindung zum nationalen Gastransportnetz.","","","45",5,19102
"47",47," Schön wäre es auch, wenn durch einen solchen LNG-Port nicht der allgemeine Schiffsverkehr auf den Flüssen eingeschränkt würde.","","","46",5,19102
"48",48," Wir werden, wenn wir die Ziele der Energiewende ernst nehmen, die Gasinfrastruktur auch später noch benötigen, entweder um grünes Gas aus anderen Ländern zu importieren oder, was noch viel besser ist, um es selber herzustellen, indem wir überschüssige Energie zum Beispiel aus Nord- und Ostsee nicht abregeln, sondern mit Power-to-X-Anlagen umwandeln.","","","47",5,19102
"49",49," Da besteht eine besondere Chance an der Küste.","","","48",5,19102
"50",50," Die Menschen an der Küste haben es verdient, dass wir das ernst nehmen und diese Chance wahrnehmen; denn hier kommt der Strom an, hier ist die Gasinfrastruktur vorhanden, hier sind nennenswerte Speicherkapazitäten in Kavernen vorhanden.","","","49",5,19102
"51",51," Es wäre unsinnig, diese Infrastruktur an irgendeinem anderen Ort neu aufzubauen.","","","50",5,19102
"52",52," Es gäbe noch viele Bereiche zum Green Shipping zu nennen.","","","51",5,19102
"53",53," Ich will als letztes Beispiel den Bereich der Versorgung mit Landstrom, den wir in unseren Antrag aufgenommen haben, nennen.","","","52",5,19102
"54",54," Dadurch, dass es künftig möglich ist, dass Schiffe in den Häfen Landstrom beziehen, insbesondere auch die in die Kritik geratenen Kreuzfahrtschiffe, werden Häfen und Städte von Emissionen entlastet.","","","53",5,19102
"55",55," Die Nutzung von Landstrom kann sogar netzentlas Johann Saathofftende Wirkung haben, da es, wenn man zu viel Strom hat, über Zwischenpuffer und Speicher möglich ist, diesen in Norddeutschland zu behalten, statt ihn abzuregeln.","","","54",5,19102
"56",56,"Vieles ist noch Zukunftsmusik bei der Green-Shipping-Technologie.","","","55",5,19102
"57",57," In Ostfriesland würde man sagen:","","","56",5,19102
"58",58," Dat sünd de Dröömers, de de Welt in Aam hollen, neet de Aartentellers.","","","57",5,19102
"59",59," — Oder für die alpin Sozialisierten unter uns:","","","58",5,19102
"60",60," Die Träumer halten die Welt in Atem, nicht die Erbsenzähler.","","","59",5,19102
"61",61," Von den Träumereien zu den wirklich wichtigen Problemen dieser Welt.","","","60",5,19102
"62",62," Dazu gehört die Bekämpfung des Plastikmülls in den Weltmeeren.","","","61",5,19102
"63",63," Wir haben uns in unserem Antrag darauf verständigt, dass Deutschland dazu einen Beitrag leisten muss, entweder durch Schiffbau oder durch die Unterstützung von Schiffbau, dass das Plastikproblem in den Weltmeeren endlich angegangen werden kann.","","","62",5,19102
"64",64," Ein weiter gehender Punkt, wo ich mir zugegebenermaßen ein bisschen mehr Motivation, ein bisschen mehr gemeinsamen Mut gewünscht hätte, ist der Bereich des stärkeren Ausbaus der Offshoreindustrie als zentralen Bestandteil der maritimen Wirtschaft.","","","63",5,19102
"65",65," Wir als SPD-Fraktion sehen Nachhaltigkeit nicht nur umweltpolitisch, sondern auch sozialpolitisch.","","","64",5,19102
"66",66," Der Erfolg der maritimen Branche basiert auf qualifizierten Arbeitskräften und auf guter Sozialpartnerschaft.","","","65",5,19102
"67",67," Wir müssen dafür sorgen, dass das so bleibt.","","","66",5,19102
"68",68," Die weiteren großen Herausforderungen, die sich aus der Digitalisierung der Wirtschaft ergeben, kann man nur gemeinsam mit den Gewerkschaften in guter Sozialpartnerschaft meistern.","","","67",5,19102
"69",69," Es wird Zeit, dass wir das Maritime Bündnis wieder stärken, bei dem Gewerkschaften und Arbeitgeber an einen Tisch kommen und alle miteinander an einem Tisch gemeinsam auf Augenhöhe die notwendigen Entscheidungen im Zusammenhang mit der Digitalisierung treffen, damit die maritime Wirtschaft auf die großen Herausforderungen, die auf sie zukommen, vorbereitet ist, damit die guten Sozialstandards, die hart erarbeitet und erkämpft werden mussten, geschützt werden können, gute Sozialstandards, die wir, wie in dem Antrag erwähnt, noch in vielen anderen Bereichen haben, zum Beispiel in der Schleppschifffahrt in Deutschland oder an der Kaikante bei den Hafenarbeiterinnen und Hafenarbeitern.","","","68",5,19102
"70",70," Dass sie auch weiterhin gute Arbeitsplätze haben werden, dafür setzen wir uns ein.","","","69",5,19102
"71",71,"Abschließend bedanke ich mich herzlich bei meinem Kollegen Kruse für die konstruktive Zusammenarbeit bei der Erarbeitung des Antrags und freue mich auf die weitere Zusammenarbeit.","","","70",5,19102
"72",72,"Präsident Dr.
 Wolfgang ","","","71",5,19102
