"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",121,19082
"2",2," Dr.","","","01",121,19082
"3",3," Faber, haben Sie noch eine Rückfrage? — Ja.","","","02",121,19082
"4",4," Bitte.","","","03",121,19082
"5",5,"Dr.","","","04",121,19082
"6",6," Marcus Faber:","","","05",121,19082
"7",7," Ich freue mich, zu hören, dass die Überbrückungslösung, die bisher immer als Begründung angegeben wur Dr.","","","06",121,19082
"8",8," Marcus Faberde, warum der F-35 von der Betrachtung ausgeschlossen wurde, nicht mehr das entscheidende Kriterium für den Ausschluss ist.","","","07",121,19082
"9",9," Können Sie bitte die Kriterien nennen, die ein Eurofighter und ein F-18 erfüllen, aber beispielsweise ein F-35 oder ein F-15 nicht? — Danke schön.","","","08",121,19082
"10",10,"Thomas Silberhorn, Parl.","","","09",121,19082
"11",11," Staatssekretär bei der Bundesministerin der Verteidigung:","","","10",121,19082
"12",12,"Unter den betrachteten Optionen sind alle Flugzeuge, die wir in den Abwägungsvorgang einbeziehen, grundsätzlich geeignet, eine solche Überbrückungslösung darzustellen.","","","11",121,19082
"13",13," Sonst hätten wir sie nicht so intensiv überprüft.
Vizepräsidentin Claudia ","","","12",121,19082
