"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",74,19090
"2",2,"Vielen Dank, Herr Kollege Beeck.","","","01",74,19090
"3",3," — Als Nächstes hat die Kollegin Angelika Glöckner, SPD-Fraktion, das Wort.","","","02",74,19090
"4",4," Angelika Glöckner:","","","03",74,19090
"5",5,"Sehr geehrter Herr Präsident! Kolleginnen und Kollegen! Der Antrag der AfD zielt darauf ab, Unternehmen zu belohnen, wenn sie Menschen mit Behinderungen beschäftigen.","","","04",74,19090
"6",6," So weit, so gut.","","","05",74,19090
"7",7," Bemerkenswert finde ich aber, dass Sie Ihren Fokus auf die Unternehmen statt auf die Menschen richten.","","","06",74,19090
"8",8," Ich finde, das sagt viel aus.","","","07",74,19090
"9",9," Gestatten Sie mir vorweg einige grundsätzliche Anmerkungen.","","","08",74,19090
"10",10," Wir feiern am nächsten Dienstag den zehnten Jahrestag der UN-Behindertenrechtskonvention.","","","09",74,19090
"11",11," Ich glaube, man kann mit Fug und Recht sagen:","","","10",74,19090
"12",12," Wir haben einiges erreicht, etwa im Bereich der Barrierefreiheit oder mit dem Bundesteilhabegesetz.","","","11",74,19090
"13",13," Es gibt aber dringenden Handlungsbedarf im Bereich des Arbeitsmarktes; denn es sind immer noch Menschen mit Behinderungen, die an dem Boom, den wir auf dem Arbeitsmarkt haben, nicht partizipieren.","","","12",74,19090
"14",14," Sie verweilen durchschnittlich viel länger als die restlichen Bevölkerungsgruppen in der Arbeitslosigkeit.","","","13",74,19090
"15",15," Das muss sich ändern.","","","14",74,19090
"16",16,"In der UN-Behindertenrechtskonvention geht es um die Teilhabe am Arbeitsleben.","","","15",74,19090
"17",17," Die Arbeitgeber haben die Pflicht, die Menschen zu beschäftigen.","","","16",74,19090
"18",18," Teilhabe ist ein Menschenrecht.","","","17",74,19090
"19",19," Ehrlich gesagt, irritiert es mich schon — da bin ich nicht bei meinem Vorredner —, wenn wir über Menschenrechte sprechen und dann dafür plädiert wird, dass ein entsprechender Anreiz für die Beschäftigung von Menschen mit Behinderungen geschaffen werden muss.","","","18",74,19090
"20",20," Für mich ist das die Umdeutung eines Menschenrechts.","","","19",74,19090
"21",21," Ein Menschenrecht steht uns von Anfang an zu und bedarf keiner Anreizsysteme.","","","20",74,19090
"22",22," Daher finde ich den Ansatz in diesem Punkt falsch.","","","21",74,19090
"23",23," Hier müssen Sie nachbessern, Kolleginnen und Kollegen.","","","22",74,19090
"24",24,"Wir kennen das Modell der Ausgleichsabgabe.","","","23",74,19090
"25",25," Danach sollen Unternehmen mindestens 5 Prozent der Arbeitsplätze an Menschen mit Behinderungen vergeben.","","","24",74,19090
"26",26," Wir machen aber durchgängig die Erfahrung, dass viele Unternehmen eher die Ausgleichsabgabe in Höhe von 135 bis 350 Euro zahlen, als dass sie die Plätze Menschen mit Behinderungen geben.","","","25",74,19090
"27",27," Sie setzen mit Ihrem Modell darauf, mit einem Bonus von 250 Euro ein Umdenken bei den Unternehmen zu bewirken.","","","26",74,19090
"28",28," Aber das erfasst nicht den Kern des Problems.","","","27",74,19090
"29",29,"Im Übrigen verkennen Sie, dass wir bereits ein wichtiges Instrument eingeführt haben, nämlich das Instrument „Budget für Arbeit“, mit dem Arbeitgeber finanziell, aber auch beratend unterstützt werden, damit sie in die Lage versetzt werden, ihre Arbeitsplätze entsprechend auszurichten.","","","28",74,19090
"30",30," Darüber hinaus betreuen und begleiten wir die Menschen mit Behinderungen in den Arbeitsmarkt.","","","29",74,19090
"31",31," Als weiteres wirksames Instrument will ich das Programm „Sozialer Arbeitsmarkt“ nennen, das den betroffenen Menschen die große Chance bietet, in den Arbeitsmarkt integriert zu werden.","","","30",74,19090
"32",32,"Ihr Bonusmodell ist ganz gut, aber noch nicht ausgereift.","","","31",74,19090
"33",33," Sie wollen kleine Betriebe begünstigen.","","","32",74,19090
"34",34," Wenn Sie sich die Zahlen angesehen hätten, hätten Sie gemerkt, dass es in der Regel die großen Betriebe sind, die über die gesetzliche Mindestbeschäftigtenquote hinaus Menschen mit Behinderungen beschäftigen.","","","33",74,19090
"35",35," Daher wird der Bonus nicht den kleinen Betrieben zukommen, sondern den groBen.","","","34",74,19090
"36",36," Die einzigen, die sich freuen können, sind die Anleger der DAX-Konzerne, aber nicht die Kleinbetriebe und erst recht nicht die Menschen mit Behinderungen.","","","35",74,19090
"37",37," Ich finde, hier muss nachgearbeitet werden, Kolleginnen und Kollegen von der AfD.","","","36",74,19090
"38",38," Ich bin gespannt auf die weiteren Beratungen.","","","37",74,19090
"39",39," Wir werden sehen, was am Ende dabei herauskommt.","","","38",74,19090
"40",40,"Ich danke Ihnen, dass Sie mir zugehört haben.
 Vizepräsident Wolfgang ","","","39",74,19090
