"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",52,19133
"2",2," Danke schön.","","","01",52,19133
"3",3," — Frau Ministerin.","","","02",52,19133
"4",4,"Christine Lambrecht, Bundesministerin der Justiz und für Verbraucherschutz:","","","03",52,19133
"5",5,"Ich habe deutlich gemacht, dass das, was ich jetzt in die Ressortabstimmung gegeben habe, die Umsetzung all der Vorgaben ist, die in mein Ressort fallen.","","","04",52,19133
"6",6," Dazu gehört das NetzDG, dazu gehört das StGB.","","","05",52,19133
"7",7," Das Melderecht ist tatsächlich beim BMI angesiedelt.","","","06",52,19133
"8",8," Deswegen bin ich mit dem Kollegen dort in ganz intensivem Austausch.","","","07",52,19133
"9",9,"Uns ist es wichtig, dass es in Zukunft einfacher sein wird, seine Adresse sperren zu lassen.","","","08",52,19133
"10",10," Es sollen nicht die Hürden angehoben werden, um eine Auskunft zu bekommen; vielmehr soll es für Betroffene einfacher sein, ihre Adresse sperren zu lassen.","","","09",52,19133
"11",11," Denn gerade für Menschen, die gemeinnützig engagiert sind in Kirchen, in Verbänden, in Flüchtlingshilfen,ist es ein riesiges Problem, dass ihre Privatadressen zum Teil im Internet herumgereicht werden, nicht etwa, umeinen Weihnachtsgruß zu schicken, sondern mit anderen Absichten.","","","10",52,19133
"12",12," Da sind wir in der Abstimmung; wie gesagt, der Kollege Seehofer ist dafür zuständig.","","","11",52,19133
"13",13," Aber ich bin sehr zuversichtlich, dass wir alsbald eine entsprechende Lösung hinbekommen, da wir das gleiche Ziel verfolgen.
 Vizepräsidentin Claudia ","","","12",52,19133
