"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",70,19111
"2",2," Vielen Dank.","","","01",70,19111
"3",3," — Nächster Redner ist für die Fraktion Die Linke der Kollege Dr.","","","02",70,19111
"4",4," Alexander Neu.","","","03",70,19111
"5",5," Dr.","","","04",70,19111
"6",6," Alexander S.","","","05",70,19111
"7",7," Neu:","","","06",70,19111
"8",8,"Sehr geehrte Damen und Herren! Sehr geehrter Herr Präsident! Dieser Haushaltsentwurf steht für die Fortsetzung der Aufrüstung Deutschlands.","","","07",70,19111
"9",9," Es geht um 45 Milliarden Euro im Einzelplan 14 plus weitere 5 Milliarden Euro versteckt in anderen Einzelplänen, also um insgesamt über 50 Milliarden Euro.","","","08",70,19111
"10",10," Das ist ein sattes Plus von 40 Prozent seit 2014.","","","09",70,19111
"11",11," Damit belegt Deutschland Platz neun in der Liste der Länder mit den weltweit höchsten Ausgaben für das Militär.","","","10",70,19111
"12",12," Das heißt, von 192 Staaten liegt Deutschland auf Platz neun.","","","11",70,19111
"13",13,"Diese Entwicklung soll aber so weitergehen.","","","12",70,19111
"14",14," Bis 2024 sollen sich die Ausgaben auf 1,5 Prozent des BIP erhöhen, danach bis auf 2 Prozent.","","","13",70,19111
"15",15," Das hieße dann 85 Milliarden Euro oder mehr pro Jahr für die Bundeswehr.","","","14",70,19111
"16",16,"Gut, Deutschland soll verteidigt werden.","","","15",70,19111
"17",17," Das ist legitim.","","","16",70,19111
"18",18," Man muss sich aber fragen:","","","17",70,19111
"19",19," Gegen wen? Was bedroht unser Territorium? Wer bedroht uns? Da heißt es dann:","","","18",70,19111
"20",20," Russland bedroht uns, mittlerweile auch China.","","","19",70,19111
"21",21," Da haben wir uns die Frage gestellt:","","","20",70,19111
"22",22," Ist das tatsächlich so? Wird Deutschland, wird die EU, wird die NATO von Russland oder China bedroht?Wir haben diese Frage an die Bundesregierung weitergereicht.","","","21",70,19111
"23",23," Die Bundesregierung hat geantwortet — Zitat —:","","","22",70,19111
"24",24," Der Bundesregierung liegen hierzu keine Erkenntnisse vor.","","","23",70,19111
"25",25," — Also, mit anderen Worten:","","","24",70,19111
"26",26," Die Bundesregierung verfügt über keinerlei Erkenntnisse, dass Russland einen Angriff auf die NATO-Staaten samt Baltikum oder Polen plant oder überhaupt die Absicht hat.","","","25",70,19111
"27",27,"Warum auch sollte Russland das tun? Warum auch sollte China den Westen bedrohen oder angreifen? Hierfür kenne ich keine überzeugenden Argumente, auch nicht von den Aufrüstungsfetischisten in diesem Hause.","","","26",70,19111
"28",28," Warum auch sollten China oder Russland den Westen angreifen? Das wäre irrational.","","","27",70,19111
"29",29," Das wäre deshalb irrational, weil es unvermeidlich in einem Nuklearkrieg enden würde, bei dem auch China oder Russland vernichtet werden würden.","","","28",70,19111
"30",30," Im Gegensatz zu manchen Irren in Washington, wo die Führbarkeit von begrenzten Nuklearkriegen ernsthaft diskutiert wird, kenne ich solche Aussagen aus Moskau oder Peking nicht, meine Damen und Herren.","","","29",70,19111
"31",31," Selbst wenn Russland die Absicht hätte:","","","30",70,19111
"32",32," Ihm fehlten die finanziellen und ökonomischen Ressourcen und die militärischen Fähigkeiten.","","","31",70,19111
"33",33," Die NATO ist Russland im militärischen Bereich um ein Vielfaches überlegen.","","","32",70,19111
"34",34," Die Studie des Internationalen Instituts für Strategische Studien in London — NATO-nah — kommt immer wieder zu dem Ergebnis:","","","33",70,19111
"35",35," Die NATO ist Russland massiv überlegen.","","","34",70,19111
"36",36," Bei den aktiven Soldaten ist das Verhältnis 4 :","","","35",70,19111
"37",37," 1 zugunsten der NATO.","","","36",70,19111
"38",38,"Die Militärausgaben der NATO-Staaten betrugen im Jahr 2018 980 Milliarden Dollar, die Russlands 63 Milliarden Dollar.","","","37",70,19111
"39",39," Das ist ein Verhältnis 15 :","","","38",70,19111
"40",40," 1, also die NATO-Staaten gaben für das Militär 15-mal mehr aus als Russland.","","","39",70,19111
"41",41,"Beim BIP kamen die USA und die Europäische Union2018 zusammen auf 36 Billionen Dollar; Russland lag bei 1,6 Billionen Dollar.","","","40",70,19111
"42",42," Ein wirklich gefährlicher Feind!Sehr geehrte Damen und Herren, beenden Sie endlich diese große Lebenslüge von der Bedrohung aus dem Osten.","","","41",70,19111
"43",43," Dr.","","","42",70,19111
"44",44," Alexander S.","","","43",70,19111
"45",45," NeuWir, Die Linke, fordern:","","","44",70,19111
"46",46," Investieren Sie die Steuergelder in den wirklich sehr wichtigen Kampf gegen die Klimakatastrophe! Wenn man die Begrenzung des Temperaturanstiegs auf 1,5 bis 2 Grad wirklich schaffen möchte, dann kann man nicht die Militärausgaben von 1,5 auf 2 Prozent des BIP erhöhen.","","","45",70,19111
"47",47," Denn militärische Großwaffensysteme — und nicht nur SUVs — sind in Produktion und Verwendung wahre CO,-Schleudern.","","","46",70,19111
"48",48," Wir, Die Linke, fordern Investitionen in die zivile Infrastruktur wie Bildung, Schulen, Pflege, Verkehr und Gesundheit, statt Milliarden von Steuergeldern Beratern und Rüstungskonzernen in den Rachen zu schmeißen.","","","47",70,19111
"49",49," Die Rüstungskonzerne können bei einem solchen Militärhaushalt, der uns hier vorgestellt wird, ihr Glück doch gar nicht fassen.","","","48",70,19111
"50",50,"Frau Kramp-Karrenbauer, wir, Die Linke, fordern in der Tat:","","","49",70,19111
"51",51," keinen weiteren Euro mehr für die Knarrenbauer.
 Stoppen Sie das! Vizepräsident Thomas ","","","50",70,19111
