"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",22,19113
"2",2," Jetzt hat das Wort der Kollege Michael Groß, SPD.","","","01",22,19113
"3",3," Michael Groß:","","","02",22,19113
"4",4,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Sehr geehrte Damen und Herren! Ich wollte gerade mal einen Schluck aus dem Glas von Hubertus Heil nehmen - aber nur einen ganz winzigen.","","","03",22,19113
"5",5," Das wollen viele.","","","04",22,19113
"6",6," Aber die Relationen, die du, Otto, gerade dargestellt hast, sind natürlich nicht richtig; ich komme gleich darauf zurück.","","","05",22,19113
"7",7,"Wer am Mittwoch unserem Fraktionsvorsitzenden Rolf Mützenich zugehört hat, der hat gehört, dass wir gerecht regieren wollen.","","","06",22,19113
"8",8," Wir wollen für mehr Gerechtigkeit sorgen.","","","07",22,19113
"9",9," Wir wollen Brücken bauen und Gräben zuschütten, anstatt Gräben aufzuwerfen.","","","08",22,19113
"10",10," Wir wollen Inklusion und Integration.","","","09",22,19113
"11",11," Wir wollen den Menschen helfen, die schutzbedürftig sind und unsere Hilfe und Unterstützung brauchen.","","","10",22,19113
"12",12," Dieser Haushalt mit fast 150 Milliarden Euro ist, lieber Hubertus, genau das, was wir dazu brauchen.","","","11",22,19113
"13",13," Herzlichen Dank an dein Haus, an dich und deine Mitarbeiterinnen und Mitarbeiter.","","","12",22,19113
"14",14," Mich wundert schon, dass ich jetzt anderthalb Stunden immer bei denjenigen Ekstase erlebt habe, die das Land so schlechtreden, dass man das Gefühl hat, es gäbe hier keine positive wirtschaftliche Entwicklung und nicht mehr Menschen, die vom Tariflohn oder vom Mindestlohn oder von steigenden Renten profitieren - in den letzten Jahren waren das plus 3 Prozent.","","","13",22,19113
"15",15," Hubertus Heil hat vorhin deutlich gemacht, dass wir denjenigen helfen müssen, die von diesem Wirtschaftswachstum nicht profitieren.","","","14",22,19113
"16",16," Ich habe mich gefreut, dass jetzt viele in den Jobcentern unterwegs waren; wir hätten fast gemeinsam fahren können.","","","15",22,19113
"17",17," Ich bin froh über jeden, der sich damit auseinandersetzt, und ich freue mich auch, dass die Union sagt:","","","16",22,19113
"18",18," Das ist ein erfolgreiches Instrument.","","","17",22,19113
"19",19," — Übrigens:","","","18",22,19113
"20",20," Der Mindestlohn war ein wichtiger Hebel, um das überhaupt in die Fläche zu bekommen.","","","19",22,19113
"21",21,"Michael GroßIch habe natürlich selbst auch, weil ich aus dem Ruhgebiet komme, sehr viel mit den Leitern der Jobcenter und der Bundesagentur gesprochen; wir werden in der nächsten Woche mit ihnen einen Termin haben.","","","20",22,19113
"22",22," Das ist ein Instrument, das vielen Menschen bundesweit, aber insbesondere im Ruhrgebiet hilft.","","","21",22,19113
"23",23," Ich kann Ihnen sagen, es istenau so, wie viele Kolleginnen und Kollegen es schon beschrieben haben:","","","22",22,19113
"24",24," Es gibt eine große Zufriedenheit bei denjenigen, die typischerweise über 45 sind, keinen Berufsabschluss haben und sagen:","","","23",22,19113
"25",25," Ich habe jetzt wieder eine Aufgabe am Tag; ich bin Vorbild für meine Kinder, für meine Familie.","","","24",22,19113
"26",26," — Das hat Hubertus Heil, das haben wir in der Regierungskoalition gut gemacht.","","","25",22,19113
"27",27," Wir müssen aber auch sehen — damit widerspreche ich allen, die alles nur schwarzsehen —, dass in Deutschland investiert wird.","","","26",22,19113
"28",28," Wir haben einen Fachkräftemangel.","","","27",22,19113
"29",29," In den Chemiepark Marl wird gerade 1 Milliarde Euro investiert, und wir suchen händeringend Facharbeiter und Facharbeiterinnen.","","","28",22,19113
"30",30,"Ähnlich ist es im Bereich der Pflege.","","","29",22,19113
"31",31," Diejenigen, die Pflegeeinrichtungen betreiben, suchen händeringend Fachkräfte — es sind hauptsächlich Frauen -, finden aber keine.","","","30",22,19113
"32",32," Häufig wird das Problem dann über Zeitarbeit gelöst; aber das kann keine Lösung sein.","","","31",22,19113
"33",33," Deswegen begrüßen wir es natürlich aufs Äußerste, dass die Bundesagentur für Arbeit mit Triple Win versucht, im Ausland Fachkräfte zu gewinnen; das ist die Zukunft.","","","32",22,19113
"34",34," Deswegen bin ich auch froh, dass das Fachkräfteeinwanderungsgesetz im nächsten Jahr in Kraft tritt und wir Menschen aus dem Ausland gewinnen werden, die bei uns arbeiten wollen, die bei uns pflegen wollen, die uns helfen wollen, dieses Land nach vorne zu bringen.","","","33",22,19113
"35",35," Ein letzter Satz:","","","34",22,19113
"36",36," Neben den 149 Milliarden Euro für den Haushalt von Hubertus Heil investieren wir viel in Bildung und Forschung:","","","35",22,19113
"37",37," 18 Milliarden Euro, dazu kommen die Milliarden der Länder.","","","36",22,19113
"38",38," Also, wer hier behauptet, wir investierten nicht in Bildung, sagt nicht die Wahrheit.","","","37",22,19113
"39",39," Wir investieren 40 Milliarden Euro zusätzlich in Beton, Stein und Breitband — eine Rekordsumme.","","","38",22,19113
"40",40," Das werden wir jetzt über Jahre verstetigen.","","","39",22,19113
"41",41," Deswegen ist das ein sozialdemokratischer Haushalt, der in die Zukunft weist, der Menschen unterstützt, der aber auch in alle anderen Infrastrukturen investiert, und das ist gut so.","","","40",22,19113
"42",42,"Herzlichen Dank.","","","41",22,19113
"43",43," Glück auf!Präsident Dr.
 Wolfgang ","","","42",22,19113
