"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",5,19105
"2",2,"Jetzt erteile ich das Wort zur Geschäftsordnung der Kollegin Britta Haßelmann, Bündnis 90/Die Grünen.","","","01",5,19105
"3",3," Britta Haßelmann:","","","02",5,19105
"4",4,"Sehr geehrter Herr Präsident! Sehr geehrte Kolleginnen und Kollegen! Kommen wir mal wieder zur Sache, nämlich zu unserem Antrag zur Geschäftsordnung.","","","03",5,19105
"5",5," Für alle die, die das bisher noch nicht verfolgen konnten:","","","04",5,19105
"6",6," Wir haben einen Antrag gestellt zur Absetzung von der Tagesordnung der Beratungen der Entwürfe zum Geordnete-Rückkehr-Gesetz, zum Datenaustauschverbesserungsgesetz, zum Integrationsgesetz, Zu Fachkräfteeinwanderungsgesetz, zum B zum _Asylbewerberleistungsgesetz \""und zum Ausländer OS Oo t=)Meine Damen und Herren, diesen Antrag stellen wir nicht einfach so,sondern weil sich mit dieser Befassung im Beratungsverfahren heute weder die Beratung im Umfang noch im Inhalt noch gegenüber den Sachverständigen — — — Herr Fraktionsvorsitzender Brinkhaus,wenn Sie mir zuhören würden, hätten Sie gemerkt, dass ich mit keinem Wort gesagt habe, dass das nach der Geschäftsordnung nicht zulässig ist.","","","05",5,19105
"7",7," Ich argumentiere anders, und wenn Sie mir antworten wollen, dann hören Sie meinen Argumenten erst mal zu.","","","06",5,19105
"8",8," — Ich argumentiere mit der Art und Weise des Beratungsverfahrens.","","","07",5,19105
"9",9," Melden Sie sich doch einfach zu Wort.","","","08",5,19105
"10",10," Sie scheinen ja getroffen zu sein, mein Herr.","","","09",5,19105
"11",11," Meine Damen und Herren, wieso Absetzungsantrag? Weil die Art der Beratungen, die Intensität der Grundrechtseingriffe, der Umfang der Inhalte dieser Gesetzentwürfe, die Frage der Eingriffstiefe für die Betroffenen, für die Verbände, für viele Institutionen, für die Länder gravierend sind.","","","10",5,19105
"12",12," Deshalb finden wir, dass dieses Beratungsverfahren so nicht in Ordnung ist, und stellen daher den Absetzungsantrag.","","","11",5,19105
"13",13," Meine Damen und Herren, wir haben am Montag zu fünf Gesetzentwürfen eine Anhörung gehabt, die bis kurz nach 18 Uhr gedauert hat.","","","12",5,19105
"14",14," Um 18.","","","13",5,19105
"15",15,"10 Uhr gingen die ersten Änderungsanträge ein.","","","14",5,19105
"16",16," Um 18.","","","15",5,19105
"17",17,"12 Uhr gingen die nächsten Änderungsanträge zum Gesetz ein.","","","16",5,19105
"18",18," Britta HaBelmannUm 18.","","","17",5,19105
"19",19,"15 Uhr gingen die weiteren Anderungsantrage ein.","","","18",5,19105
"20",20," Das waren alles Anderungsantrage, die weder den Parlamentariern noch den Sachverständigen während der Anhörung bis 18 Uhr vorlagen.","","","19",5,19105
"21",21," Um 18.","","","20",5,19105
"22",22,"15 Uhr waren sie aber schon gedruckt, waren sie schon geschrieben, waren sie alle schon eingegangen.","","","21",5,19105
"23",23," Und da wollen Sie mir erklären, das wäre immer die alte Leier, Herr Brinkhaus? Was soll das denn? Sie haben das nicht seriös beraten.","","","22",5,19105
"24",24," Wie soll dieses Parlament eigentlich nach außen die selbstbewusste Ausstrahlung haben, dass man als Abgeordnete den Diskurs pflegt, dass man die Argumente ernst nimmt, dass man sich mit Sachverständigen austauscht? Wir dürfen uns doch nicht wundern, wenn wir demnächst keine Sachverständigen mehr finden, die Lust und Interesse haben, sich auf ein solches Verfahren einzulassen.","","","23",5,19105
"25",25," Denn, meine Damen und Herren, Sie degradieren diese wichtigen Sacl die uns allen doch ein Anliegen sein sollten, zur Farce.","","","24",5,19105
"26",26," Und das ist ein Problem, Jetzt noch ganz kurz zum ordentlichen Beratungsverfahren.","","","25",5,19105
"27",27," Wissen Sie, was Sie darunter verstehen? Im Ausschuss hatte jede Fraktion für einen Gesetzentwurf drei Minuten Zeit.","","","26",5,19105
"28",28," Unsere Fraktion hatte drei Minuten Redezeit zu einem Gesetz.","","","27",5,19105
"29",29," Das heißt:","","","28",5,19105
"30",30," Die Erörterung, die Fragemöglichkeit, die Auswertung der Anhörung - drei Minuten für ein Gesetz.","","","29",5,19105
"31",31," Kommen Sie mir nicht damit, dass das ordentlich beraten ist, meine Damen und Herren! Es ist dem in keiner Weise angemessen, was wir heute beraten und was am Ende beschlossen wird, und das wissen die meisten Parlamentarierinnen und Parlamentarier von Ihnen auch.","","","30",5,19105
"32",32," Und deshalb stellen wir hier den Absetzungsantrag gemeinsam mit den Linken.","","","31",5,19105
"33",33,"Prasident Dr.
 Wolfgang ","","","32",5,19105
