"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",84,19115
"2",2,"Liebe Kolleginnen und Kollegen, ich eröffne die unterbrochene Sitzung und gebe das von den Schriftführerinnen und Schriftführern ermittelte Ergebnis der namentlichen Abstimmung über den Änderungsantrag der Abgeordneten Dr.","","","01",84,19115
"3",3," Götz Frömming, Dr.","","","02",84,19115
"4",4," Marc Jongen, Martin Renner und weiteren Abgeordneten der Fraktion der AfD - Drucksache 19/13586 — zu der zweiten Beratung des Entwurfs der Bundesregierung — Drucksachen 19/11329 und 19/13577 — eines Neunten Gesetzes zur Änderung des Stasi-Unterlagen-Gesetzes bekannt:","","","03",84,19115
"5",5," abgegebene Stimmen 628.","","","04",84,19115
"6",6," Mit Ja haben gestimmt 79, mit Nein haben gestimmt 548, Enthaltungen 1.","","","05",84,19115
"7",7," Der Änderungsantrag ist abgelehnt.","","","06",84,19115
"8",8," — Herr Kollege von Notz.","","","07",84,19115
"9",9,"— Ja, aber es gibt auch bei anderen Fraktionen gelegentlich die Situation, dass nicht alle Abgeordneten anwesend sind.","","","08",84,19115
"10",10,"Endgültiges Ergebnis Abgegebene Stimmen:","","","09",84,19115
"11",11," 627; davonja:","","","10",84,19115
"12",12," 79nein:","","","11",84,19115
"13",13," 547enthalten:","","","12",84,19115
"14",14," 1Ja AfDDr.","","","13",84,19115
"15",15," Bernd BaumannMarc BernhardAndreas BleckPeter BoehringerStephan BrandnerJurgen BraunMarcus BühlMatthias BüttnerPetr BystronTino ChrupallaJoana CotarDr.","","","14",84,19115
"16",16," Gottfried CurioSiegbert DroeseThomas EhrhornBerengar Elsner von GronowDr.","","","15",84,19115
"17",17," Michael EspendillerPeter FelserDietmar FriedhoffDr.","","","16",84,19115
"18",18," Anton FriesenMarkus FrohnmaierDr.","","","17",84,19115
"19",19," Götz FrömmingDr.","","","18",84,19115
"20",20," Alexander GaulandAlbrecht GlaserWilhelm von GottbergKay GottschalkArmin-Paulus HampelMariana Iris Harder-KühnelVerena HartmannDr.","","","19",84,19115
"21",21," Roland HartwigJochen HaugMartin HebnerUdo Theodor HemmelgarnWaldemar HerdtLars HerrmannMartin HessKarsten HilseMartin HohmannDr.","","","20",84,19115
"22",22," Bruno HollnagelLeif-Erik HolmJohannes HuberFabian JacobiDr.","","","21",84,19115
"23",23," Marc JongenJens KestnerNorbert KleinwächterEnrico KomningJörn KönigDr.","","","22",84,19115
"24",24," Rainer Kraft Rüdiger Lucassen Jens MaierDr.","","","23",84,19115
"25",25," Lothar MaierDr.","","","24",84,19115
"26",26," Birgit MalsackWinkemannCorinna Miazga Andreas MrosekVolker MünzSebastian Münzenmaier Jan Ralf NolteUlrich OehmeGerold OttenTobias Matthias Peterka Paul Viktor Podolay Stephan Protschka Martin Reichardt Martin Erwin Renner Roman Johannes Reusch Ulrike Schielke-Ziesing Jörg SchneiderUwe SchulzThomas SeitzMartin SichertDetlev SpangenbergDr.","","","25",84,19115
"27",27," Dirk SpanielRené SpringerBeatrix von StorchDr.","","","26",84,19115
"28",28," Alice WeidelDr.","","","27",84,19115
"29",29," Harald Weyel Wolfgang WiehleDr.","","","28",84,19115
"30",30," Heiko WildbergDr.","","","29",84,19115
"31",31," Christian Wirth Uwe WittNein CDU/CSUDr.","","","30",84,19115
"32",32," Michael von Abercron Stephan AlbaniNorbert Maria Altenkamp Peter AltmaierPhilipp AmthorArtur Auernhammer Peter AumerDorothee BarThomas BareißMaik BeermannManfred Behrens Veronika Bellmann Sybille BenningDr.","","","31",84,19115
"33",33," André Berghegger Melanie Bernstein Christoph BernstielPeter BeyerMarc BiadaczSteffen BilgerPeter BleserNorbert BrackmannMichael BrandDr.","","","32",84,19115
"34",34," Reinhard BrandlSilvia BreherSebastian BrehmHeike BrehmerRalph BrinkhausDr.","","","33",84,19115
"35",35," Carsten BrodesserAstrid DamerowAlexander DobrindtMichael DonthMarie-Luise DottHansjörg DurzThomas ErndlHermann FarberUwe FeilerEnak FerlemannAxel E.","","","34",84,19115
"36",36," FischerDr.","","","35",84,19115
"37",37," Maria FlachsbarthThorsten FreiDr.","","","36",84,19115
"38",38," Astrid FreudensteinDr.","","","37",84,19115
"39",39," Hans-Peter Friedrich Hof)Michael Frieser Hans-Joachim Fuchtel Ingo GadechensDr.","","","38",84,19115
"40",40," Thomas Gebhart Alois GerigEberhard Gienger Ursula Groden-Kranich Hermann Grohe Klaus-Dieter Gröhler Michael Grosse-Brömer Astrid Grotelüschen Markus Grübel Manfred Grund Oliver Grundmann Monika GrüttersFritz GüntzlerOlav Gutting Christian Haase Florian HahnJürgen Hardt Matthias HauerMark HauptmannDr.","","","39",84,19115
"41",41," Matthias Heider Mechthild Heil Thomas Heilmann Frank Heinrich Mark HelfrichRudolf Henke Michael Hennrich Marc Henrichmann Ansgar Heveling Christian HirteDr.","","","40",84,19115
"42",42," Heribert Hirte Alexander Hoffmann Karl HolmeierDr.","","","41",84,19115
"43",43," Hendrik Hoppenstedt Erich Irlstorfer Hans-Jürgen Irmer Thomas Jarzombek Andreas JungIngmar JungAlois KarlTorbjorn Kartes Volker KauderDr.","","","42",84,19115
"44",44," Stefan Kaufmann Ronja Kemmer Roderich Kiesewetter Michael KieBlingDr.","","","43",84,19115
"45",45," Georg Kippels Volkmar KleinJens KoeppenMarkus KoobCarsten Körber Alexander Krauß Gunther Krichbaum Rüdiger KruseDr.","","","44",84,19115
"46",46," Roy KühneDr.","","","45",84,19115
"47",47," Dr.","","","46",84,19115
"48",48," h.","","","47",84,19115
"49",49," c.","","","48",84,19115
"50",50," Karl A.","","","49",84,19115
"51",51," Lamers Andreas G.","","","50",84,19115
"52",52," Lammel Katharina Landgraf Ulrich LangeJens LehmannPaul LehriederDr.","","","51",84,19115
"53",53," Katja LeikertDr.","","","52",84,19115
"54",54," Andreas Lenz Antje LeziusAndrea LindholzDr.","","","53",84,19115
"55",55," Carsten Linnemann Patricia LipsNikolas Lébel Bernhard LoosDr.","","","54",84,19115
"56",56," Jan-Marco Luczak Daniela Ludwig Karin MaagYvonne MagwasDr.","","","55",84,19115
"57",57," Thomas de Maiziére Gisela ManderlaDr.","","","56",84,19115
"58",58," Astrid Mannes Matern von MarschallHans-Georg von der MarwitzAndreas Mattfeldt Stephan Mayer Dr.","","","57",84,19115
"59",59," Michael MeisterJan MetzlerDr.","","","58",84,19115
"60",60," h.","","","59",84,19115
"61",61," c.","","","60",84,19115
"62",62," Hans MichelbachDr.","","","61",84,19115
"63",63," Mathias Middelberg Dietrich MonstadtKarsten Möring Elisabeth Motschmann Axel MüllerDr.","","","62",84,19115
"64",64," Gerd MüllerSepp MüllerCarsten MüllerStefan MüllerDr.","","","63",84,19115
"65",65," Andreas NickPetra NicolaisenMichaela NollDr.","","","64",84,19115
"66",66," Georg NüßleinWilfried OellersFlorian OßnerHenning OtteIngrid PahlmannSylvia PantelMartin PatzeltDr.","","","65",84,19115
"67",67," Joachim PfeifferStephan PilsingerDr.","","","66",84,19115
"68",68," Christoph PloßEckhard PolsThomas RachelKerstin RadomskiAlexander RadwanAlois RainerEckhardt RehbergLothar RiebsamenJosef RiefJohannes RöringDr.","","","67",84,19115
"69",69," Norbert RöttgenStefan RouenhoffErwin RüddelAlbert RupprechtStefan SauerDr.","","","68",84,19115
"70",70," Wolfgang SchäubleJana SchimkeTankred SchipanskiChristian SchmidtDr.","","","69",84,19115
"71",71," Claudia SchmidtkePatrick SchniederNadine SchönFelix SchreinerDr.","","","70",84,19115
"72",72," Klaus-Peter SchulzeUwe SchummerArmin SchusterTorsten Schweiger Detlef Seif Reinhold Sendker Dr.","","","71",84,19115
"73",73," Patrick Sensburg Thomas Silberhorn Björn SimonTino SorgeJens SpahnKatrin Staffler Frank SteffelDr.","","","72",84,19115
"74",74," Wolfgang Stefinger Albert Stegemann Andreas SteierPeter Stein Sebastian Steineke Johannes Steiniger Christian Frhr.","","","73",84,19115
"75",75," von Stetten Gero StorjohannStephan StrackeMax StraubingerKarin StrenzMichael StübgenDr.","","","74",84,19115
"76",76," Peter TauberDr.","","","75",84,19115
"77",77," Hermann-Josef Tebroke Hans-Jürgen Thies Alexander ThromDr.","","","76",84,19115
"78",78," Dietlind Tiemann Antje TillmannMarkus UhlDr.","","","77",84,19115
"79",79," Volker UllrichArnold VaatzOswin VeithKerstin ViereggeVolkmar Vogel Christoph de VriesKees de VriesDr.","","","78",84,19115
"80",80," Johann David Wadephul Marco WanderwitzNina WarkenKai WegnerAlbert H.","","","79",84,19115
"81",81," WeilerMarcus WeinbergDr.","","","80",84,19115
"82",82," Anja WeisgerberPeter WeißSabine WeissIngo WellenreutherMarian WendtKai WhittakerAnnette Widmann-MauzBettina Margarethe WiesmannKlaus-Peter Willsch Elisabeth WinkelmeierBeckerOliver WittkeEmmi ZeulnerPaul ZiemiakDr.","","","81",84,19115
"83",83," Matthias ZimmerSPDIngrid Arndt-Brauer Heike Baehrens Ulrike Bahr Nezahat Baradari Doris BarnettDr.","","","82",84,19115
"84",84," Matthias BartkeSören Bartol Bärbel BasLothar BindingDr.","","","83",84,19115
"85",85," Karl-Heinz Brunner Katrin Budde Martin BurkertDr.","","","84",84,19115
"86",86," Lars Castellucci Bernhard Daldrup Dr.","","","85",84,19115
"87",87," Karamba Diaby Esther Dilcher Sabine DittmarDr.","","","86",84,19115
"88",88," Wiebke Esdar Saskia Esken Yasmin FahimiDr.","","","87",84,19115
"89",89," Johannes Fechner Dr.","","","88",84,19115
"90",90," Fritz Felgentreu Dr.","","","89",84,19115
"91",91," Edgar Franke Ulrich Freese Dagmar Freitag Sigmar Gabriel Martin Gerster Angelika Glöckner Timon Gremmels Kerstin Griese Michael GroßUli GrötschBettina Hagedorn Rita Hagl-Kehl Metin Hakverdi Sebastian Hartmann Dirk Heidenblut Gabriela Heinrich Marcus Held Wolfgang Hellmich Dr.","","","90",84,19115
"92",92," Barbara Hendricks Gustav Herzog Gabriele Hiller-Ohm Thomas Hitschler Dr.","","","91",84,19115
"93",93," Eva HöglFrank JungeJosip Juratovic Thomas JurkOliver Kaczmarek Johannes Kahrs Elisabeth Kaiser Ralf Kapschack Gabriele Katzmarek Cansel Kiziltepe Arno KlareLars Klingbeil Elvan Korkmaz Christine Lambrecht Christian Lange Dr.","","","92",84,19115
"94",94," Karl Lauterbach Helge Lindh Kirsten LühmannIsabel MackensenCaren MarksChristoph MatschieHilde MattheisDr.","","","93",84,19115
"95",95," Matthias MierschKlaus MindrupSusanne MittagFalko MohrsClaudia MollSiemtje MöllerBettina MüllerDetlef MüllerMichelle MünteferingDr.","","","94",84,19115
"96",96," Rolf MützenichDietmar NietanUlli NissenThomas OppermannJosephine OrtlebMahmut ÖzdemirChristian PetrySabine PoschmannFlorian PostAchim PostFlorian PronoldDr.","","","95",84,19115
"97",97," Sascha RaabeAndreas RimkusDennis RohdeDr.","","","96",84,19115
"98",98," Martin RosemannRene RöspelDr.","","","97",84,19115
"99",99," Ernst Dieter RossmannMichael RothSusann RüthrichBernd RützelSarah RyglewskiJohann SaathoffAxel SchäferDr.","","","98",84,19115
"100",100," Nina ScheerMarianne SchiederUdo SchiefnerDr.","","","99",84,19115
"101",101," Nils SchmidUlla SchmidtDagmar SchmidtCarsten SchneiderJohannes SchrapsMichael SchrodiDr.","","","100",84,19115
"102",102," Manja SchüleUrsula SchulteMartin SchulzFrank SchwabeStefan SchwartzeAndreas SchwarzRita Schwarzelühr-SutterSvenja StadlerMartina Stamm-FibichSonja Amalie SteffenMathias SteinKerstin Tack Claudia Tausend Michael Thews Markus Tons Carsten TragerUte Vogt Marja-Lüsa Völlers Dirk VöpelBernd Westphal Dirk Wiese Gülistan Yüksel Dagmar Ziegler Stefan ZierkeDr.","","","101",84,19115
"103",103," Jens ZimmermannFDPGrigorios AggelidisRenata AltChristine AschenbergDugnusNicole BauerJens BeeckDr.","","","102",84,19115
"104",104," Jens BrandenburgMario BrandenburgDr.","","","103",84,19115
"105",105," Marco BuschmannKarlheinz BusenCarl-Julius CronenbergBritta Katharina DasslerBijan Djir-SaraiChristian DürrHartmut EbbingDr.","","","104",84,19115
