"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",91,19076
"2",2,"Zu einer weiteren Nachfrage hat sich Frau Kluckert gemeldet.","","","01",91,19076
"3",3,"Daniela Kluckert:","","","02",91,19076
"4",4,"Vielen Dank, Herr Präsident.","","","03",91,19076
"5",5," — Herr Staatssekretär, die Verspätungen bei der Deutschen Bahn sind wirklich eines der größten Ärgernisse für alle Bahnkunden in Deutschland.","","","04",91,19076
"6",6," Allein die ausgewiesenen Verspätungen sind enorm.","","","05",91,19076
"7",7,"In der Schweiz werden Verspätungen in Wegen berechnet.","","","06",91,19076
"8",8," Es wird gefragt:","","","07",91,19076
"9",9," Was passiert eigentlich mit den Leuten, die von A nach B müssen und vielleicht zusätzlich in C halten? In Deutschland werden diese Wegeverspätungen gar nicht ausgewiesen.","","","08",91,19076
"10",10," Es ist also gar nicht klar, was mit den Leuten passiert, die meinetwegen irgendwo eine halbe Stunde auf ihren Zug warten und sich letztlich um mehrere Stunden verspäten können.","","","09",91,19076
"11",11," Plant die Bundesregierung, das Schweizer Modell als Vorbild zu nehmen und die Wege auszuweisen und nicht nur die einzelnen Strecken?Enak Ferlemann, Parl.","","","10",91,19076
"12",12," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:","","","11",91,19076
"13",13,"Solche Ermittlungen gibt es bei der Deutschen Bahn sehr wohl.","","","12",91,19076
"14",14," Man weiß, wie die Passagiere das Endziel erreichen können.","","","13",91,19076
"15",15," Ob wir uns des Schweizer Modells bedienen, kann ich Ihnen so nicht sagen.","","","14",91,19076
"16",16," Das Problem ist aber erkannt.","","","15",91,19076
"17",17," Die zunehmende Verspätungsanfälligkeit des Systems führt zu einer immer größeren Verärgerung der Bevölkerung; dafür muss man Verständnis haben.","","","16",91,19076
"18",18," Insofern wird man sicherlich auch die Frage stellen:","","","17",91,19076
"19",19," Was passiert mit den Reisenden, wenn ein Zug ausfällt oder so deutlich zu spät kommt, dass Anschlusszüge nicht erreicht werden können? Sie wissen, dass es ein Entschädigungs- und Erstattungssystem gibt.","","","18",91,19076
"20",20," Gleichwohl fragt der Reisende:","","","19",91,19076
"21",21," Wie kann ich meinen Zielort in einer annehmbaren Zeit erreichen? Wir werden uns darum kümmern, dass das in ein System gegossen wird und man noch mehr Erkenntnisse gewinnen kann.
 Vizeprasident Thomas ","","","20",91,19076
