"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",81,19098
"2",2,"Herr Kollege, gestatten Sie eine Zwischenfrage des Kollegen Krischer?Andreas G.","","","01",81,19098
"3",3," Lammel:","","","02",81,19098
"4",4," Ja, gern.","","","03",81,19098
"5",5,"Oliver Krischer:","","","04",81,19098
"6",6,"Herr Lämmel, ehrlich gesagt, ich finde, das, was Sie hier zum Besten geben, ist eine Unverschämtheit.","","","05",81,19098
"7",7," Wenn ich nicht irre, gehören Sie zu einer Regierungsfraktion.","","","06",81,19098
"8",8," Die Kommission, die von der Bundesregierung eingesetzt worden ist, hat vor drei Monaten — vor über drei Monaten! - ihr Ergebnis vorgelegt.","","","07",81,19098
"9",9," So! Ich komme aus einer Braunkohleregion.","","","08",81,19098
"10",10," Die Menschen dort warten auf eine klare Ansage der Regierungsfraktionen oder der Bundesregierung, wie und in welchem Zeitraum genau dieser Kommissionsbericht umgesetzt werden soll.","","","09",81,19098
"11",11," Von einer seriösen Regierungsfraktion erwarte ich, dass sie, wenn sie schon keinen Gesetzentwurf zur Umsetzung vorlegt — dass Sie da ein bisschen langsamer sind als wir, das mag ja sein —, hier zumindest zusammen mit dem Koalitionspartner einen Antrag einbringt und den Menschen Klarheit darüber verschafft, wie es weitergehen soll.","","","10",81,19098
"12",12," Dazu sind Sie ganz offensichtlich seit drei Monaten nicht in der Lage; denn sonst hätten Sie einen solchen Antrag hier eingebracht.","","","11",81,19098
"13",13,"Ich frage Sie jetzt hier:","","","12",81,19098
"14",14," Wann werden Sie einen Beschluss im Deutschen Bundestag über die Umsetzung der Ergebnisse der Kommission herbeiführen, um den Menschen in den Regionen Klarheit über die weitere Entwicklung zu verschaffen und deutlich zu machen, wann die Klimaschutzziele erfüllt werden? Wann werden Sie etwas Entsprechendes vorlegen? Andreas G.","","","13",81,19098
"15",15," Lämmel:","","","14",81,19098
"16",16," Offensichtlich haben Sie während meiner Rede auf Ihren Ohren gesessen.","","","15",81,19098
"17",17," Ich habe mich zum Zeitplan vorhin ganz klar geäußert.","","","16",81,19098
"18",18," Ich sage es noch einmal:","","","17",81,19098
"19",19," Sie picken sich ein ganz winziges Detail aus dem gesamten Kommissionsbericht heraus.","","","18",81,19098
"20",20," Sie wissen genau, dass es nicht nur um die Abschaltung von Kraftwerken geht, sondern auch um einen Strukturwandelprozess.","","","19",81,19098
"21",21," Tausende Leute wollen jetzt natürlich wissen, wie es mit ihnen weitergeht.","","","20",81,19098
"22",22," — Ja, regen Sie sich nicht so auf.","","","21",81,19098
"23",23," — Mit Ihnen geht es überhaupt gar nicht weiter, weil Sie einfach nur den Schlüssel rumdrehen wollen, und dann ist das für Sie erledigt.","","","22",81,19098
"24",24," Für uns ist das damit noch lange nicht erledigt.","","","23",81,19098
"25",25,"Ich sage es noch einmal zur Erläuterung:","","","24",81,19098
"26",26," Im Moment werden die Eckpunkte erarbeitet.","","","25",81,19098
"27",27," Das Eckpunktepapier befindet sich in der Ressortabstimmung; das wird durch das Kabinett gehen.","","","26",81,19098
"28",28," Wenn der Kabinettsbeschluss vorliegt, wird daraus ein Gesetzentwurf entwickelt.","","","27",81,19098
"29",29," Darin wird sich die Umsetzung des Kommissionsberichts abbilden.","","","28",81,19098
"30",30," — Also, lieber einmal zuhören, bevor man solche halbgaren Zwischenfragen stellt, und, wie gesagt, nicht ablenken davon, dass Sie die Menschen überhaupt nicht im Blick haben.","","","29",81,19098
"31",31," Ihnen geht es um etwas anderes.","","","30",81,19098
"32",32," Früher hieß das „Tonnen-Ideologie“; das kennen wir noch aus DDR-Zeiten.","","","31",81,19098
"33",33," Die hatten das Gleiche drauf wie Sie:","","","32",81,19098
"34",34," Da wurde nur in Tonnen gerechnet, und Pläne mussten erfüllt werden.","","","33",81,19098
"35",35," Um die Leute ging es damals nicht.","","","34",81,19098
"36",36," Um die Leute, um die Menschen in den Regionen geht es bei Ihnen auch heute nicht, meine Damen und Herren.","","","35",81,19098
"37",37," Wenn man den Gesetzentwurf weiterliest, wird es noch viel schlimmer.","","","36",81,19098
"38",38," Herr Hofreiter, Sie stellen sich direkt in die Linie von Herrn Kühnert.","","","37",81,19098
"39",39," Herr Kühnert will nun Konzerne aus dem Bereich der Wohnungswirtschaft enteignen, und die Grünen haben jetzt ein Hauptkampffeld, nämlich die Enteignung von Energiekonzernen.","","","38",81,19098
"40",40," Konzerne wie RWE sind ja Ihre Feindbilder.","","","39",81,19098
"41",41," Ich will Ihnen bloß einmal Folgendes sagen:","","","40",81,19098
"42",42," Wenn RWE wirtschaftlich in Turbulenzen gerät, weil Sie entschädigungslos sozusagen den Schlüssel umdrehen wollen, dann enteignen Sie damit erst einmal Kommunen — Sie wissen, dass es dabei um große kommunale Vermögen geht; denn zum Beispiel die Städte Dortmund und Essen sind Großaktionäre bei RWE -, und Sie enteignen Tausende Kleinaktionäre, die in RWE investiert haben, möglicherweise als Alterssicherung.","","","41",81,19098
"43",43," Das ist Ihre Politik:","","","42",81,19098
"44",44," Sie enteignen den kleinen Mann doppelt.","","","43",81,19098
"45",45," Dass Sie von den Grünen sich auf diese Linie begeben, das finde ich schon ziemlich abgefahren; das muss ich ehrlicherweise sagen.","","","44",81,19098
"46",46," Das hätte ich von Ihnen nie erwartet.","","","45",81,19098
"47",47,"Vizepräsident Dr.
 Hans-Peter ","","","46",81,19098
