"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",45,19077
"2",2," Für Bündnis 90/Die Grünen hat das Wort der Kollege Erhard Grundl.","","","01",45,19077
"3",3," Erhard Grundl:","","","02",45,19077
"4",4,"Herr Präsident! Liebe Kolleginnen und Kollegen! Sehr verehrte Damen und Herren! Man muss nicht gleich Jean-Jacques Rousseau bemühen oder im Jubiläumsjahr des Woodstock-Festivals Canned Heat und ihr „Going up the country“, um festzustellen, dass es sich auf dem Land gut leben lässt.","","","03",45,19077
"5",5," Wie die größere Hälfte der Bevölkerung, der Menschen in Deutschland lebe auch ich dort, und das tue ich sehr gern; denn es gehört für mich zur Lebensqualität, den Horizont zu sehen.","","","04",45,19077
"6",6," Trotzdem:","","","05",45,19077
"7",7," Es wird leerer auf dem Land, wie eine Bertelsmann-Studie vom April letzten Jahres zeigt.","","","06",45,19077
"8",8," Der Trend in die Stadt hat zur Folge, dass vielerorts die Infrastruktur wegbricht.","","","07",45,19077
"9",9," Vielerorts schlagt auch eine verfehlte Ortsentwicklungspolitik den letzten Sargnagel ein.","","","08",45,19077
"10",10," Sparkassen, Backereien, die heute schon oft zitierten Schwimmbäder, Bibliotheken und die Kinos in den ländlichen Regionen haben einen schweren Stand.","","","09",45,19077
"11",11,"Darauf reagieren die Fraktionen von CDU/CSU und SPD mit dem vorliegenden Antrag.","","","10",45,19077
"12",12," Sie betonen, dass „der Erhalt des kulturellen Lebens in der Fläche von nationaler Bedeutung“ sei, zumal für eine Kulturnation.","","","11",45,19077
"13",13," Kunst und Kultur bieten eine geistige Heimat, vermitteln — ich zitiere weiter — „Vertrautheit“ und „Zusammengehörigkeit“.","","","12",45,19077
"14",14," Sie weisen auf die guten Seiten ländlicher Räume hin, den günstigen Wohnraum, niedrige Lebenshaltungskosten, Bräuche, Traditionen und viel Natur.","","","13",45,19077
"15",15," So weit, so gut.","","","14",45,19077
"16",16," Es gibt einige Start-ups, die davon profitieren und deren Mitarbeiterinnen und Mitarbeiter zudem den Freizeitwert ländlicher Räume genießen oder Künstler wie etwa Fritz Koenig, Schöpfer der Skulptur „The Sphere“, die die Anschläge auf die Twin Towers, Nine-Eleven wie durch ein Wunder überstanden hat.","","","15",45,19077
"17",17," Sein Hof auf dem Ganslberg bei Landshut war ein künstlerischer Kosmos aus Weltkunst und Landleben, aus dem er seine kreative Kraft geschöpft hat.","","","16",45,19077
"18",18,"Dem vorliegenden Antrag fehlt aber etwas Entscheidendes.","","","17",45,19077
"19",19," Es fehlt ihm die glasklare Ursachenbenennung für das, was wir jetzt als Programm auflegen sollten.","","","18",45,19077
"20",20," Der Antrag begnügt sich damit, die Existenz vorhandener Bundesinitiativen für ländliche Räume zu loben, und macht sich nicht die Mühe, die unterschiedlichen Bedarfslagen und Chancen zu analysieren und Lösungsansätze zu formulieren.","","","19",45,19077
