"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",130,19089
"2",2," Für die AfD-Fraktion hat das Wort der Kollege Wilhelm von Gottberg.","","","01",130,19089
"3",3," Wilhelm von Gottberg:","","","02",130,19089
"4",4,"Herr Präsident! Verehrte Damen! Meine Herren! Der geschätzte Vorredner hat bereits ausgeführt, worum es hier geht.","","","03",130,19089
"5",5," Wir beraten heute den Entwurf eines Fünften Gesetzes zur Änderung des Marktorganisationsgesetzes.","","","04",130,19089
"6",6," „Schon wieder?“, fragt man verwundert.","","","05",130,19089
"7",7," Es ist doch noch gar nicht so lange her, dass wir das Vierte Gesetz beraten haben.","","","06",130,19089
"8",8,"Hintergrund ist die parallel verlaufende Gesetzgebung der EU und der Bundesrepublik auf dem Feld der Agrarpolitik und des gemeinsamen Binnenmarktes.","","","07",130,19089
"9",9," DieseWilhelm von GottbergTatsache erfordert von Zeit zu Zeit eine Anpassung der Gesetzestexte.","","","08",130,19089
"10",10," Darum geht es bei dem hier zu beratenden Entwurf.","","","09",130,19089
"11",11," In einer Reihe von EU-Verordnungen wurde das Recht zu Lizenzen und zur Erhebung, Verwaltung und Freigabe von Sicherheiten grundlegend überarbeitet.","","","10",130,19089
"12",12," Deshalb müssen die alten EG-Lizenzverordnungen sowie die überholten EG-Sicherheitsverordnungen, welche sich beide auf das Marktorganisationsgesetz stützen, überarbeitet werden.","","","11",130,19089
"13",13," Meine Damen und Herren, ich habe nicht falsch ausgeführt:","","","12",130,19089
"14",14," Es geht noch um EG-Verordnungen.","","","13",130,19089
"15",15," Die EG gibt es seit zehn Jahren nicht mehr.","","","14",130,19089
"16",16," Bei den genannten EU-Verordnungen handelt es sich um Hunderte von Seiten mit jeweils Dutzenden Bezügen auf andere Dokumente, also um ein unentwirrbares Geflecht von Bezügen und Verweisungen, welches sich jeder vernünftigen demokratischen Kontrolle entzieht:","","","15",130,19089
"17",17," ein Paradebeispiel für die sehr effektive Bürokratieproduktion der EU.","","","16",130,19089
"18",18,"Wir erinnern uns noch recht gut an einen ehemaligen bayerischen Ministerpräsidenten, der nach dem Ausscheiden aus dem Amt zur EU wechselte, um eine Entbürokratisierung durchzusetzen.","","","17",130,19089
"19",19," Leider können wir bei dem Marktorganisationsgesetz hiervon nichts verspüren.","","","18",130,19089
"20",20," Wir würden einen verstärkten Einsatz der Bundesregierung in Brüssel zur Entbürokratisierung sehr begrüßen.","","","19",130,19089
"21",21," Gesetze von der Art des Marktorganisationsgesetzes sind vernunftbegabten Menschen nur schwer zu vermitteln.","","","20",130,19089
"22",22,"Zurück zur vorliegenden Gesetzesänderung.","","","21",130,19089
"23",23," Konkret soll Artikel 1 des Marktorganisationsgesetzes um notwendige Zuständigkeiten ergänzt werden.","","","22",130,19089
"24",24," Derzeit enthält das Gesetz weder eine Zuständigkeitszuweisung an die Zollverwaltung für die Abschreibung von Lizenzen noch eine Zuständigkeitsregelung für Sicherheiten.","","","23",130,19089
"25",25," Außerdem wird die Terminologie des Marktorganisationsgesetzes punktuell ohne inhaltliche Änderungen an das Zollrecht angepasst.","","","24",130,19089
"26",26," Es erfolgt auch eine Klarstellung zum Regelumfang einer Rechtsverordnung für Lizenzen.","","","25",130,19089
"27",27," Von der AfD gibt es für das Gesetz grünes Licht.","","","26",130,19089
"28",28,"Danke.","","","27",130,19089
"29",29,"Vizepräsident Dr.
 Hans-Peter ","","","28",130,19089
