"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",23,19118
"2",2," Die nächste Rednerin ist die Kollegin Dr.","","","01",23,19118
"3",3," Julia Verlinden, Bündnis 90/Die Grünen.","","","02",23,19118
"4",4," Dr.","","","03",23,19118
"5",5," Julia Verlinden:","","","04",23,19118
"6",6,"Sehr geehrter Herr Präsident! Meine sehr geehrten Damen und Herren! Nicht, dass es unbedingt noch eines weiteren Beweises bedurft hätte; aber mit diesem Antrag zur Klimapolitik zeigt die Fraktion der AfD wieder einmal, wie ewig gestrig sie hier auftritt.","","","05",23,19118
"7",7,"Sie von der AfD wollen moderne Industrien und nachhaltige Geschäftsmodelle vernichten.","","","06",23,19118
"8",8," Sie wollen die Effizienzbranche einstampfen.","","","07",23,19118
"9",9," Sie wollen Herstellern, Handwerkern und Wartungsunternehmen, die für die Solar- und Windenergiebranche arbeiten, ihre Arbeitsplätze nehmen.","","","08",23,19118
"10",10," Das sind Hunderttausende Arbeitsplätze, die auf Dauer Wohlstand und Beschäftigung sichern könnten.","","","09",23,19118
"11",11,"Was Sie hier machen, ist rückwärtsgewandt, ist wirtschaftsfeindlich, ist in hohem Maße klimafeindlich.","","","10",23,19118
"12",12,"Statt auf Zukunftsenergien und Zukunftstechnologien zu setzen, wollen Sie an der Kohle festhalten, einer Technologie aus der Frühzeit der Industrialisierung.","","","11",23,19118
"13",13," Dabei ist die Kohlewirtschaft nicht nur äußerst klimafeindlich, sie hat auch aus wirtschaftlichen Erwägungen überhaupt keine Zukunft mehr.","","","12",23,19118
"14",14," Doch Sie von der AfD wollen den Strukturwandel blockieren, Sie wollen die Modernisierung der Regionen verhindern, und Sie wollen Menschen, die heute noch von der Kohle leben, eine echte Zukunftsperspektive verweigern.","","","13",23,19118
"15",15," Das werden wir nicht zulassen! Was in diesem Antrag der AfD steht, bedeutet:","","","14",23,19118
"16",16," Sie wollen auch weiterhin den Menschen in der Lausitz und im Rheinischen Revier ihre Dörfer wegnehmen und ihre Heimat dem Kohlebagger zum Fraß vorwerfen.","","","15",23,19118
"17",17," Sie wollen auch weiterhin die Gewässer in den Kohleregionen mit den Folgeprodukten des Kohleabbaus verschmutzen.","","","16",23,19118
"18",18," Sie wollen die Luft weiter mit Quecksilber und anderen Schadstoffen aus den Kohleschloten verpesten.","","","17",23,19118
"19",19," So sieht in Wirklichkeit Ihre Heimatliebe aus.","","","18",23,19118
"20",20," Das ist erschütternd!Dr.","","","19",23,19118
"21",21," Julia VerlindenIn der Klima- und Umweltpolitik setzen Sie von der AfD auf stupiden Nationalismus, wo kluge internationale Lösungen notwendig sind.","","","20",23,19118
"22",22," Denn nur mit internationaler Kooperation können wir globale Probleme lösen, indem jedes Land seinen Beitrag leistet.","","","21",23,19118
"23",23," Doch solche Abkommen sind Ihnen offenbar gar nichts wert.","","","22",23,19118
"24",24," Sie verlangen in Ihrem Antrag, alle internationalen Verträge zu kündigen.","","","23",23,19118
"25",25," Das zeigt ungeschminkt Ihre nationalistische Haltung, und das zeigt, dass Sie einfach nicht klarkommen mit dem Gedanken einer gemeinsamen Welt, einer Welt der Vereinten Nationen.","","","24",23,19118
"26",26," So bleibt Ihr ganzer Antrag heute der traurige Versuch, ein weiteres Thema zu finden, mit dem Sie die Gesellschaft spalten, bei dem Sie Hetze und Hass verbreiten können gegen Menschen, die sich für eine lebenswerte Zukunft einsetzen und dabei auch an andere denken.","","","25",23,19118
"27",27," Aber, meine Damen und Herren, das wird Ihnen von der AfD nicht gelingen; denn zuletzt waren 1,4 Millionen Menschen in ganz Deutschland für den Klimaschutz auf der Straße.","","","26",23,19118
"28",28," Die große Mehrheit weiß, dass wir beim Klimaschutz schnell vorankommen müssen, und darüber bin ich verdammt froh.","","","27",23,19118
"29",29," Deshalb werden Sie von der AfD mit Ihrem beschämenden Versuch kläglich scheitern, hier eine Politik gegen die Zukunftschancen aller zu machen, gegen die Zukunftschancen unserer Kinder und Enkel.","","","28",23,19118
"30",30," Vizepräsident Dr.
 Hans-Peter ","","","29",23,19118
