"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",14,19080
"2",2," Herr Kollege Weinberg, mögen Sie antworten?Marcus Weinberg:","","","01",14,19080
"3",3,"Das mache ich gern und kurz.","","","02",14,19080
"4",4," — Herr Müller, ich finde es immer schade, dass Sie von Ihrer Fraktion keine Redezeit bekommen; denn Sie sind ja für den familienpolitischen Bereich von hoher Bedeutung.","","","03",14,19080
"5",5," Ich habe Beispiele genannt, und diese Beispiele sind Normalbeispiele.","","","04",14,19080
"6",6," Sie werden viele Beispiele dafür finden, dass die Veränderungen nicht so wirken, wie man es sich wünscht.","","","05",14,19080
"7",7," Aber machen wir es dann mal abstrakt:","","","06",14,19080
"8",8," Mit diesem Programm wird 1 Milliarde Euro zusätzlich für die Familien ausgegeben, die in finanziell schwierigen Situationen sind.","","","07",14,19080
"9",9," Das ist eine gute Leistung.","","","08",14,19080
"10",10," Deswegen sage ich noch einmal:","","","09",14,19080
"11",11," Dieses Gesetz wirkt gut, weil es zielgenau ist und Dinge vereinfacht.","","","10",14,19080
"12",12,"Im Familienausschuss können wir gerne über viele Beispiele diskutieren.","","","11",14,19080
"13",13," Unterm Strich wird es so sein, dass sehr viele Familien in diesem Land sehr stark davon profitieren werden.","","","12",14,19080
"14",14," Das ist ein gutes Ergebnis.","","","13",14,19080
"15",15," Präsident Dr.
 Wolfgang ","","","14",14,19080
