"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",66,19084
"2",2,"Vielen Dank.","","","01",66,19084
"3",3," — Die FDP-Fraktion hat für den Kollegen Dr.","","","02",66,19084
"4",4," Jung eine Kurzintervention beantragt, die ich zulasse.","","","03",66,19084
"5",5," Herr Dr.","","","04",66,19084
"6",6," Jung, Sie haben das Wort.","","","05",66,19084
"7",7,"Dr.","","","06",66,19084
"8",8," Christian Jung:","","","07",66,19084
"9",9,"Lieber Herr Kollege Kühn, Sie haben meine Zwischenfrage leider nicht zugelassen.","","","08",66,19084
"10",10," — Ich will Ihnen nur ganz offen sagen:","","","09",66,19084
"11",11," Es spricht überhaupt nichts gegen die flüssige Elektromobilität, also die synthetischen Kraftstoffe.","","","10",66,19084
"12",12," Es gibt viele Gründe, so etwas zu fördern.","","","11",66,19084
"13",13," Wir werden da in den nächsten Jahren einen gesunden neuen Mix bekommen.","","","12",66,19084
"14",14,"Natürlich werden diese Kraftstoffe in der Regel — schaut man sich die neuen Anlagen an - in dieser Weise nicht alle in Deutschland hergestellt werden.","","","13",66,19084
"15",15," Aber es ist trotzdem ein guter Beitrag, um einen Ausgleich zwischen Ökonomie und Ökologie zu finden.","","","14",66,19084
"16",16," Deswegen frage ich Sie:
 Warum haben Sie als verkehrspolitischer Sprecher der Grünen das Thema E-Fuels noch nicht in irgendeiner Weise intellektuell durchdrungen? Vizepräsident Wolfgang ","","","15",66,19084
