"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",44,19104
"2",2," Vielen Dank.","","","01",44,19104
"3",3," — Nächste Rednerin für die Fraktion der FDP ist die Kollegin Renata Alt.","","","02",44,19104
"4",4," Renata Alt:","","","03",44,19104
"5",5,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Sehr geehrte Damen und Herren! 27 Jahre haben Griechenland und Nordmazedonien um einen Namen gerungen.","","","04",44,19104
"6",6," 2018 wurde endlich das historische Prespa-Abkommen verabschiedet.","","","05",44,19104
"7",7," Die Premierminister Alexis Tsipras und Zoran Zaev erhielten dafür völlig zu Recht den Ewald-von-Kleist-Friedenspreis auf der Münchner Sicherheitskonferenz.","","","06",44,19104
"8",8," Sie haben bewiesen, was derzeit weltweit schwer möglich scheint:","","","07",44,19104
"9",9," Konflikte können dank diplomatischer Bemühungen gelöst wer en.","","","08",44,19104
"10",10," Diese Einigung ist ein wichtiger Beitrag zur Sicherheit und Stabilität in der Region.","","","09",44,19104
"11",11," Aber noch mehr:","","","10",44,19104
"12",12," Der Weg ist jetzt frei für einen NATO-Beitritt Nordmazedoniens.","","","11",44,19104
"13",13," Liebe Kolleginnen und Kollegen der Linken, die NATO sichert seit über 70 Jahren Frieden, Freiheit und Sicherheit in Europa.","","","12",44,19104
"14",14," Renata AltDas Bündnis hat sich verpflichtet, seine Tür auch für den Westbalkan offenzuhalten, für die Länder, die unsere Werte teilen und bereit sind, sicherheitspolitische Verantwortung zu übernehmen.","","","13",44,19104
"15",15," Nordmazedonien erfüllt diese Kriterien.","","","14",44,19104
"16",16," Mehr noch:","","","15",44,19104
"17",17," Das Land ist schon lange — Herr Hardt, Sie haben es gerade in Ihrer Rede erwähnt - ein verlässlicher Partner der NATO auf dem Westbalkan.","","","16",44,19104
"18",18," Vor 24 Jahren beteiligte es sich erstmals an der operativen Arbeit.","","","17",44,19104
"19",19," Im Kosovo leistet das nordmazedonische Militär wertvolle logistische Unterstützung, auch für unsere deutschen KFOR-Truppen.","","","18",44,19104
"20",20," Seit 17 Jahren beteiligt sich das Land in Afghanistan, derzeit in der Mission Resolute Support, um die afghanischen Sicherheitskräfte auszubilden und zu beraten.","","","19",44,19104
"21",21,"Meine Damen und Herren, wenn wir Nordmazedonien in die NATO aufnehmen, verfolgen wir unsere ureigenen europäischen Interessen.","","","20",44,19104
"22",22," Wir Freie Demokraten wollen ein Europa, das auf globaler Ebene geschlossen handelt.","","","21",44,19104
"23",23," Dabei können wir uns keinen Krisenherd mitten in Europa leisten.","","","22",44,19104
"24",24," Der Westbalkan ist innenpolitisch fragil.","","","23",44,19104
"25",25," Er ist Spielball globaler und regionaler Mächte, und das dürfen wir nicht zulassen.","","","24",44,19104
"26",26,"Von einer Mitgliedschaft in der EU ist Nordmazedonien weit entfernt.","","","25",44,19104
"27",27," Die EU-Kommission hat es gerade letzte Woche bestätigt.","","","26",44,19104
"28",28," In den Bereichen Korruptionsbekämpfung, Einhaltung von Rechtsstaatlichkeit und Menschenrechten sind Reformen dringend notwendig.","","","27",44,19104
"29",29," Mit einer NATO-Mitgliedschaft zeigt Nordmazedoniens politischer Kompass aber ganz klar nach Westen.","","","28",44,19104
"30",30," Sie bietet uns die Chance, das Land an die europäischen Standards heranzuführen.","","","29",44,19104
"31",31," Unterstützen wir es dabei!Meine Damen und Herren, Nordmazedonien ist vergleichsweise klein, mit nur 2 Millionen Einwohnern eigentlich kleiner als Berlin.","","","30",44,19104
"32",32," Aber für die Bindung des Westbalkans an die Europäische Union ist sein NATOBeitritt ein großes politisches Signal.","","","31",44,19104
"33",33," Dem Gesetzentwurf stimmen wir deshalb zu.","","","32",44,19104
"34",34," Den Entschließungsantrag lehnen wir ab.
 Vizepräsident Thomas ","","","33",44,19104
