"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",72,19124
"2",2,"Vielen Dank.","","","01",72,19124
"3",3," — Nächste Rednerin ist die Kollegin Beate Walter-Rosenheimer, Bündnis 90/Die Grünen.","","","02",72,19124
"4",4," Beate Walter-Rosenheimer:","","","03",72,19124
"5",5,"Vielen Dank.","","","04",72,19124
"6",6," — Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Zuhörer und Zuhörerinnen! „Niemals ausgelernt, immer neugierig“, was für ein schöner Titel, lieber Herr Brandenburg, ganz in meinem Sinne und ein schönes Lebensmotto.","","","05",72,19124
"7",7," Digitalisierung und ein eklatanter Fachkräftemangel in unserem Land machen ,,lebensbegleitendes Lernen“, wie Sie es nennen, notwendiger denn je und zu einer der zukunftsweisenden Fragen unserer Arbeitswelt.","","","06",72,19124
"8",8," Schön, dass wir mit Ihrem Antrag heute die Gelegenheit bekommen, hier Weiterbildung zu diskutieren; denn es ist noch lange nicht alles dazu gesagt.","","","07",72,19124
"9",9,"Zu einigem, was Sie in Ihrem Antrag schreiben, können wir Grüne Zustimmung geben, und zwar:","","","08",72,19124
"10",10," Ja, lebensbegleitendes Lernen ist wichtig und braucht mehr Aufmerksamkeit.","","","09",72,19124
"11",11," Gerade Geringqualifizierte brauchen mehr finanzielle Unterstützung, da bei ihnen fehlende Weiterbildung oft am leeren Geldbeutel scheitert.","","","10",72,19124
"12",12," Und, ja, wir brauchen mehr Geld; denn Weiterbildung kostet, gerade wenn wir ein qualitativ hochwertiges, inklusives und gerechtes lebenslanges Lernen für alle wollen.","","","11",72,19124
"13",13," Und, ja, wir brauchen eine geeignete Bewertungsmöglichkeit für nonformales Lernen, das dann in formale Abschlüsse der Aus- und Weiterbildung implementiert werden kann.","","","12",72,19124
"14",14," Und, ja, wir wollen auch die Hochschulen und andere Einrichtungen besser nutzen für Weiterbildungsangebote.","","","13",72,19124
"15",15," — Ja, ziemlich viel „gut“.","","","14",72,19124
"16",16,"Ja, Sie haben recht:","","","15",72,19124
"17",17," Der derzeitige Weiterbildungsmarkt ist unübersichtlich.","","","16",72,19124
"18",18," Viele Menschen verlieren sich in diesem Maßnahmendschungel, und da müssen wir raus.","","","17",72,19124
"19",19," Ich finde gut, dass wir Sie an unserer Seite mit unserer Forderung nach einer bundes- oder europaweiten digitalen Weiterbildungsplattform wissen.","","","18",72,19124
"20",20,"So, lieber Herr Brandenburg, das war jetzt ein schöner Strauß Blumen, nicht wahr? Doch leider scheiden sich unsere Geister da, wo es an die Umsetzung geht.","","","19",72,19124
"21",21," Ich will, weil ich nicht so viel Zeit habe, nur einige Punkte noch nennen.","","","20",72,19124
"22",22,"Al A s4]Sie wollen die schon t Lang nach dem sogenannten Flexi-II-Gesetz zu einem sogenannten Freiraumkonto umbauen; das haben wir schon gehört.","","","21",72,19124
"23",23," Als einen Grund nennen Sie, dass das jetzige Zeitwertkonto so wenig beansprucht wird.","","","22",72,19124
"24",24," Da möchte ich Sie einmal auffordern, zu überlegen, warum das kein Erfolgsmodell ist.","","","23",72,19124
"25",25," Warum zum Beispiel möchten Arbeitnehmerinnen und Arbeitnehmer im Urlaub wirklich lieber freihaben, als Urlaubstage für Weiterbildung anzusparen? Ich sage einmal:","","","24",72,19124
"26",26," Die Urlaubstage sind zur Erholung da, und nicht, um sie auf irgendeinem Konto zu sparen.","","","25",72,19124
