"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",90,19102
"2",2," Vielen Dank, Diether Dehm.","","","01",90,19102
"3",3," — Nächste Rednerin:","","","02",90,19102
"4",4," für Bündnis 90/Die Grünen Dr.","","","03",90,19102
"5",5," Franziska Brantner.","","","04",90,19102
"6",6," Dr.","","","05",90,19102
"7",7," Franziska Brantner:","","","06",90,19102
"8",8,"Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! Um gleich mit der Verschwörungstheorie „D-Mark gegen Wiedervereinigung“ anzufangen:","","","07",90,19102
"9",9," Die Grundzüge des Euros wurden auf dem Gipfel im Juni 1988 in Hannover beschlossen.","","","08",90,19102
"10",10," Meiner Kenntnis nach war das vor der Wiedervereinigung, vor dem Mauerfall.","","","09",90,19102
"11",11," Um es auf den Punkt zu bringen:","","","10",90,19102
"12",12," Ihr Antrag ist einfach Irrsinn.","","","11",90,19102
"13",13," Unsere Gesellschaften in Europa stehen vor riesigen Herausforderungen.","","","12",90,19102
"14",14," Wir wollen das Klima retten, wir wollen bei der Digitalisierung endlich aufholen, und wir wollen unsere Gemeinsame Außen- und Sicherheitspolitik besser hinbekommen, um in der Welt überhaupt noch gehört zu werden.","","","13",90,19102
"15",15," Um diese Herausforderungen anzugehen, will die AfD den EU-Haushalt um 80 Prozent kürzen.","","","14",90,19102
"16",16,"Ich zitiere mal zwei Sätze aus dem Antrag.","","","15",90,19102
"17",17," Erster Satz:","","","16",90,19102
"18",18," „Die Rückholung der Digitalpolitik auf die nationalstaatliche Ebene“ ist „angemessen“.","","","17",90,19102
"19",19," Ist ja klar:","","","18",90,19102
"20",20," Das Internet endet ja auch an den deutschen Grenzen in Aachen, Flensburg oder Frankfurt/Oder.","","","19",90,19102
"21",21," Da kann man auch eine rein nationale Digitalpolitik machen.","","","20",90,19102
"22",22," Danke AfD, dass uns der Antrag das noch mal aufgezeigt hat.","","","21",90,19102
"23",23,"Zweiter Satz:","","","22",90,19102
"24",24," „Klimaschutz ist eine Irreführung der Öffentlichkeit, die dem Umweltschutz zuwiderläuft“.","","","23",90,19102
"25",25," In welcher Welt die AfD lebt, weiß ich nicht, aber auf jeden Fall nicht auf diesem Planeten.","","","24",90,19102
"26",26," Das ist einfach nur Verschwörungstheorie und Klimaleugnerei.","","","25",90,19102
"27",27," In Ihrem Antrag sagen Sie klar, wofür die EU kein Geld mehr ausgeben soll.","","","26",90,19102
"28",28," Das erlaubt mir, hier noch mal dazulegen, was das konkret bedeuten würde.","","","27",90,19102
"29",29,"Beispiel „Europäischer Sozialfonds“.","","","28",90,19102
"30",30," Dafür soll die EU, ginge es nach der AfD, nichts mehr ausgeben.","","","29",90,19102
"31",31," Im letzten EU-Haushalt hat Deutschland über sieben Jahre hinweg 7,5 Milliarden Euro erhalten.","","","30",90,19102
"32",32," Was wurde denn damit finanziert? Uber 100 000 jungen Menschen wurde beim Berufseinstieg geholfen.","","","31",90,19102
"33",33," Uber 20 000 Langzeitarbeitslose wurden in Jobs gebracht.","","","32",90,19102
"34",34," Das soll es dann nicht mehr geben.","","","33",90,19102
"35",35," Beispiel „Forschung und Innovation“.","","","34",90,19102
"36",36," 2014 bis 2020 gingen mehr als 4 Milliarden Euro in die deutsche Forschung und 3,5 Milliarden Euro in die Stärkung der Wettbewerbsfähigkeit der kleinen und mittelständischen Unternehmen im Austausch mit ihren europäischen Kolleginnen und Kollegen.","","","35",90,19102
"37",37,"Beispiel „ländlicher Raum“.","","","36",90,19102
"38",38," Sachsen-Anhalt erhielt allein in diesem Zeitraum 850 Millionen Euro für die Entwicklung im ländlichen Raum.","","","37",90,19102
"39",39," Liebe AfD, machen Sie sich mal ehrlich.","","","38",90,19102
"40",40," Gehen Sie mal zu den Menschen, die dort leben, die davon profitiert haben, und sagen Sie ihnen:","","","39",90,19102
"41",41," Dieses Geld nehmen wir euch weg; das stellen wir euch nicht mehr zur Verfügung.","","","40",90,19102
"42",42," Aber das konkret zu sagen, trauen Sie sich nicht.","","","41",90,19102
"43",43," Was immer wieder in Ihren Antragen steht und mich unglaublich nervt, ist dieser Mythos tiber die aufgeblasene EU-Verwaltung.","","","42",90,19102
"44",44," Die Europäische Union hat rund 50 000 Mitarbeiter und kümmert sich um 500 Millionen Menschen.","","","43",90,19102
"45",45," Die Stadt München beschäftigt ungefähr 40 000 Mitarbeiter und ist für 1,5 Millionen Menschen zuständig.","","","44",90,19102
"46",46," Von daher:","","","45",90,19102
"47",47," Hören Sie auf, immer von diesem aufgeblasenen Verwaltungsapparat zu reden.","","","46",90,19102
"48",48," Sie sind zum Glück nicht an der Regierung und auch weit davon entfernt - hoffentlich für immer.","","","47",90,19102
"49",49,"Herr Petry, Sie haben gesagt:","","","48",90,19102
"50",50," Im Koalitionsvertrag steht, dass wir mehr für den EU-Haushalt ausgeben wollen.","","","49",90,19102
"51",51," — Das ist auch richtig.","","","50",90,19102
"52",52," Aber das Traurige ist, dass Herr Scholz, sobald er im Rat ist und dort redet, an dem Wert von 1 Prozent festhält und nirgends signalisiert, dass er bereit ist, darüber hinauszugehen.","","","51",90,19102
"53",53," Das können Sie überall nachlesen.","","","52",90,19102
"54",54," Der Wert von 1 Prozent ist festgeschrieben.","","","53",90,19102
"55",55," Wissen Sie:","","","54",90,19102
"56",56," Wir führen hier im Haus immer die Debatte über das 2-Prozent-Ziel für die NATO.","","","55",90,19102
"57",57," Hier reden wir über 1 Prozent.","","","56",90,19102
"58",58," Wir sagen, dass die NATO 2 Prozent braucht, um den Frieden auf diesem Kontinent zu sichern.","","","57",90,19102
"59",59," Auch die EU sichert Frieden, und Frieden in Europa bedeutet immer auch sozialer Friede.","","","58",90,19102
"60",60," In diesem Sinne:
 Machen Sie etwas für den europäischen Haushalt! Vizeprasidentin Claudia ","","","59",90,19102
